experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.short_name,run.full_name,run.no,wrapper.type,gen.SeqProcessLoss.class_name,gen.SeqProcessLoss.config.reduction,gen.SeqProcessLoss.config.name,gen.SeqProcessLoss.config.losses,gen.SeqProcessLoss.config.sampler.class_name,gen.SeqProcessLoss.config.sampler.config.name,gen.SeqProcessLoss.config.sampler.config.trainable,gen.SeqProcessLoss.config.sampler.config.dtype,gen.SeqProcessLoss.config.sampler.__passive_serialization__,gen.SeqProcessLoss.config.sampler.shared_object_id,gen.SeqProcessLoss.__passive_serialization__,gen.SeqProcessLoss.shared_object_id,gen.SeqProcessEvaluator.class_name,gen.SeqProcessEvaluator.config.reduction,gen.SeqProcessEvaluator.config.name,gen.SeqProcessEvaluator.config.losses,gen.SeqProcessEvaluator.config.sampler.class_name,gen.SeqProcessEvaluator.config.sampler.config.name,gen.SeqProcessEvaluator.config.sampler.config.trainable,gen.SeqProcessEvaluator.config.sampler.config.dtype,gen.SeqProcessEvaluator.config.sampler.__passive_serialization__,gen.SeqProcessEvaluator.config.sampler.shared_object_id,gen.SeqProcessEvaluator.__passive_serialization__,gen.SeqProcessEvaluator.shared_object_id,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.duration_sec,instance.no,iteration.no,row.no,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.recombiner.type,gen.recombiner.recombination_rate
1,RandomGenerator,19,0.0979708656668663,2.1070019765195287,0.5238095238095238,0.6556847541740859,0.0,0.9275076985359192,5,0,1,0,03 > 02 > 09 > 00 > 10 > 02 > 00 > 05 > 06 > 11 > 00 > 00 > 05 > 12 > 10 > 11 > 00 > 10 > 07 > 09 > 02 > 02,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,32,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,18,0.011609978973865509,2.109394623097104,0.5,0.6243129504286471,0.0,0.985081672668457,2,0,1,0,12 > 00 > 01 > 01 > 07 > 06 > 00 > 03 > 05 > 06 > 11 > 04 > 08 > 04 > 04 > 06 > 05 > 09 > 01 > 02 > 02 > 12,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,33,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,17,0.01756596751511097,2.1111516685649647,0.5,0.6300406785175101,0.0,0.9811109900474548,0,0,1,0,09 > 12 > 01 > 04 > 02 > 06 > 04 > 05 > 08 > 10 > 01 > 02 > 06 > 03 > 05 > 03 > 12 > 10 > 05 > 03 > 08 > 06,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,34,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,16,0.00014877619105391204,2.1146273604218093,0.5,0.62190490873495,0.0,0.9927224516868591,0,0,1,0,12 > 09 > 07 > 05 > 11 > 01 > 02 > 09 > 07 > 06 > 05 > 02 > 03 > 09 > 03 > 04 > 03 > 05 > 09 > 07 > 02 > 08,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,35,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,15,0.00014456294593401253,2.115334657152799,0.5,0.6226094636522802,0.0,0.9927251935005188,0,0,1,0,02 > 08 > 09 > 11 > 04 > 05 > 03 > 01 > 01 > 09 > 11 > 01 > 03 > 07 > 12 > 04 > 04 > 07 > 05 > 04 > 04 > 01,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,36,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,14,0.007319846656173468,2.1154934809827513,0.5,0.6275517390393921,0.0,0.9879417419433594,1,0,1,0,06 > 03 > 10 > 10 > 01 > 11 > 12 > 07 > 06 > 09 > 01 > 11 > 12 > 08 > 11 > 04 > 06 > 10 > 05 > 03 > 04,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,37,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,13,0.010538280941545963,2.1166908449224113,0.5,0.6308946913770315,0.0,0.9857961535453796,3,0,1,0,08 > 09 > 10 > 04 > 11 > 08 > 09 > 06 > 00 > 07 > 02 > 03 > 00 > 11 > 01 > 02 > 10 > 09 > 00 > 01 > 05 > 06,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,38,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,12,0.007321505807340145,2.11674517317152,0.5,0.6288045637164116,0.0,0.9879406094551086,1,0,1,0,11 > 10 > 10 > 06 > 02 > 09 > 05 > 07 > 03 > 02 > 00 > 02 > 10 > 01 > 05 > 02 > 09 > 05 > 03 > 07 > 04 > 02,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,39,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,11,0.0037952233105897903,2.1174732264232046,0.5,0.6271818097781545,0.0,0.99029141664505,1,0,1,0,09 > 07 > 07 > 00 > 02 > 07 > 06 > 02 > 01 > 06 > 12 > 06 > 07 > 01 > 07 > 07 > 05 > 07 > 03 > 04 > 03 > 09,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,40,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,10,0.00015144921781029552,2.120546367495163,0.5,0.6278257635522917,0.0,0.9927206039428711,2,0,1,0,12 > 09 > 12 > 00 > 07 > 09 > 02 > 00 > 02 > 11 > 10 > 09 > 03 > 03 > 01 > 09 > 05 > 11 > 02 > 04 > 03 > 10,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,41,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,9,0.007341801188886166,2.1237561794286286,0.5,0.6358290406232391,0.0,0.9879271388053894,2,0,1,0,03 > 05 > 06 > 08 > 02 > 05 > 00 > 05 > 11 > 06 > 11 > 10 > 03 > 08 > 10 > 05 > 02 > 01 > 05 > 01 > 02,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,42,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,8,0.0001436045131413266,2.123815329954862,0.5,0.6310894808032507,0.0,0.9927258491516113,5,0,1,0,03 > 11 > 01 > 05 > 02 > 08 > 05 > 01 > 00 > 11 > 01 > 08 > 00 > 05 > 00 > 10 > 00 > 04 > 04 > 09 > 11,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,43,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,7,0.007287180051207542,2.130856082330917,0.5,0.6428925846922147,0.0,0.9879634976387024,2,0,1,0,11 > 06 > 05 > 11 > 00 > 02 > 08 > 09 > 10 > 05 > 11 > 02 > 07 > 05 > 00 > 05 > 01 > 03 > 07 > 01 > 04 > 02,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,44,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,6,0.006035595666617155,2.134655460416457,0.5,0.6458575573555438,0.0,0.9887979030609131,0,0,1,0,08 > 10 > 06 > 08 > 03 > 09 > 02 > 05 > 01 > 06 > 02 > 03 > 08 > 11 > 07 > 10 > 02 > 05 > 03 > 08 > 04 > 01,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,45,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,5,0.09212498366832733,2.139556844446533,0.5476190476190477,0.6605329081975719,0.0,0.9314048886299133,4,0,1,0,01 > 01 > 02 > 07 > 03 > 00 > 02 > 08 > 01 > 03 > 00 > 00 > 01 > 01 > 05 > 06 > 12 > 00 > 02 > 01 > 09 > 04,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,46,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,4,0.08785698562860489,2.1622395060666912,0.5476190476190477,0.6803701632854429,0.0,0.9342502951622009,3,0,1,0,10 > 03 > 10 > 07 > 09 > 00 > 00 > 09 > 08 > 10 > 03 > 12 > 07 > 00 > 05 > 01 > 05 > 05 > 09 > 08 > 09 > 01,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,47,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,3,0.003169770585373044,2.1650831374560626,0.5238095238095238,0.6505652029066401,0.0,0.9907084107398987,3,0,1,0,12 > 00 > 00 > 06 > 10 > 03 > 11 > 01 > 10 > 10 > 02 > 07 > 07 > 01 > 09 > 12 > 10 > 01 > 02 > 00 > 03 > 02,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,48,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,2,0.00014334758452605456,2.170421542493378,0.5238095238095238,0.6538859907183084,0.0,0.9927260279655457,2,0,1,0,01 > 11 > 02 > 00 > 00 > 03 > 07 > 11 > 04 > 02 > 04 > 06 > 10 > 01 > 08 > 08 > 01 > 11 > 01 > 02 > 04 > 10,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,49,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,1,0.00014327271492220461,2.20091890229292,0.5476190476190477,0.6605737671036818,0.0,0.9927260875701904,5,0,1,0,05 > 00 > 12 > 02 > 03 > 10 > 07 > 08 > 00 > 00 > 01 > 00 > 02 > 08 > 05 > 01 > 11 > 00 > 02 > 04 > 03 > 03,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,2,50,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,50,0.1095651313662529,2.0040357666988537,0.47619047619047616,0.6080671223069312,0.0,0.9197781682014465,0,0,1,0,08 > 12 > 07 > 06 > 10 > 08 > 05 > 03 > 06 > 08 > 03 > 05 > 05 > 08 > 11 > 08 > 11 > 02 > 10 > 04 > 08 > 08,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,1,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,49,0.006394837982952595,2.0138824005509117,0.45238095238095233,0.5729430961763986,0.0,0.9885583519935608,2,0,1,0,04 > 02 > 10 > 04 > 06 > 12 > 09 > 10 > 04 > 02 > 12 > 11 > 09 > 03 > 00 > 07 > 10 > 02 > 00 > 03 > 03 > 01,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,2,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,48,0.00658947229385376,2.0143354894885714,0.45238095238095233,0.5735259444257343,0.0,0.9884285926818848,1,0,1,0,10 > 10 > 12 > 10 > 08 > 07 > 03 > 08 > 12 > 09 > 07 > 08 > 03 > 08 > 09 > 10 > 07 > 08 > 00 > 08 > 02 > 02,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,3,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,47,0.0919492170214653,2.0163707122958665,0.47619047619047616,0.6086581051392038,0.0,0.9315221309661865,0,0,1,0,04 > 03 > 12 > 05 > 11 > 10 > 11 > 07 > 09 > 03 > 03 > 04 > 03 > 03 > 11 > 04 > 06 > 05 > 03 > 08 > 09 > 04,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,4,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,46,0.12656916677951813,2.0200271362284448,0.5,0.6115849369982508,0.0,0.9084421992301941,3,0,1,0,04 > 08 > 09 > 01 > 00 > 04 > 04 > 11 > 02 > 07 > 09 > 09 > 00 > 05 > 00 > 08 > 01 > 08 > 07 > 12 > 02 > 02,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,5,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,45,0.003014303045347333,2.0321645496243645,0.45238095238095233,0.5889715340262494,0.0,0.9908120632171631,4,0,1,0,02 > 03 > 06 > 09 > 07 > 10 > 00 > 07 > 06 > 02 > 07 > 06 > 00 > 07 > 04 > 00 > 06 > 00 > 09 > 10 > 03 > 10,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,6,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,44,0.09054606407880783,2.035707039483448,0.5,0.6032494136175115,0.0,0.9324576258659363,1,0,1,0,04 > 12 > 08 > 05 > 05 > 01 > 06 > 09 > 09 > 04 > 09 > 08 > 04 > 09 > 03 > 12 > 01 > 08 > 11 > 12 > 03,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,7,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,43,0.04306545481085777,2.0412060956423916,0.47619047619047616,0.6009042913269155,0.0,0.964111328125,0,0,1,0,05 > 11 > 02 > 03 > 04 > 06 > 02 > 03 > 12 > 12 > 03 > 09 > 05 > 02 > 03 > 11 > 07 > 12 > 08 > 11 > 02 > 07,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,8,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,42,0.10135538876056671,2.0420390241029756,0.5,0.6167877189996738,0.0,0.925251305103302,1,0,1,0,12 > 08 > 08 > 01 > 08 > 05 > 10 > 05 > 04 > 11 > 03 > 10 > 06 > 01 > 07 > 03 > 03 > 00 > 02 > 10 > 09 > 11,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,9,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,41,0.06993141770362854,2.0497250299932706,0.47619047619047616,0.6273338849909964,0.0,0.9462006688117981,1,0,1,0,05 > 08 > 08 > 06 > 05 > 09 > 03 > 04 > 02 > 02 > 03 > 12 > 00 > 12 > 04 > 07 > 12 > 08 > 09 > 09 > 03 > 04,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,10,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,40,0.0078062876127660275,2.0504855392503267,0.47619047619047616,0.5866776299887142,0.0,0.9876174330711365,2,0,1,0,08 > 11 > 10 > 12 > 05 > 10 > 09 > 05 > 05 > 00 > 09 > 04 > 07 > 09 > 11 > 11 > 07 > 00 > 04 > 04 > 11 > 06,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,11,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,39,0.09623036533594131,2.051182860261191,0.5,0.6225148381054294,0.0,0.9286680221557617,3,0,1,0,09 > 04 > 05 > 03 > 04 > 11 > 12 > 07 > 04 > 12 > 08 > 06 > 04 > 10 > 00 > 05 > 00 > 00 > 11 > 12 > 03 > 09,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,12,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,38,0.09911152720451355,2.056611625759075,0.5,0.6298643632812002,0.0,0.9267472624778748,1,0,1,0,04 > 01 > 04 > 01 > 06 > 01 > 01 > 01 > 01 > 03 > 05 > 10 > 07 > 06 > 08 > 00 > 09 > 01 > 03 > 10 > 12 > 06,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,13,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,37,0.03446415439248085,2.0572920728600415,0.47619047619047616,0.6112561229032383,0.0,0.9698454737663269,0,0,1,0,10 > 04 > 01 > 09 > 07 > 12 > 10 > 04 > 04 > 03 > 12 > 01 > 10 > 07 > 12 > 12 > 10 > 03 > 04 > 09 > 02 > 07,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,14,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,36,0.007255936041474342,2.0590279726008993,0.47619047619047616,0.5948531371460495,0.0,0.9879843592643738,1,0,1,0,11 > 10 > 03 > 09 > 06 > 12 > 02 > 07 > 06 > 08 > 12 > 02 > 01 > 03 > 02 > 02 > 00 > 08 > 09 > 10 > 03 > 03,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,15,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,35,0.0001616508816368878,2.060158754874837,0.47619047619047616,0.5912544100663493,0.0,0.9927138686180115,0,0,1,0,08 > 10 > 01 > 10 > 03 > 09 > 08 > 07 > 10 > 07 > 04 > 08 > 12 > 06 > 10 > 04 > 02 > 06 > 06 > 07 > 03 > 06,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,16,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,34,0.018415339291095734,2.0639213372587997,0.47619047619047616,0.6071861151462348,0.0,0.9805447459220886,2,0,1,0,03 > 06 > 04 > 00 > 05 > 06 > 08 > 01 > 02 > 12 > 08 > 02 > 06 > 10 > 02 > 04 > 11 > 03 > 06 > 06 > 00 > 06,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,17,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,33,0.01916562020778656,2.069154127712245,0.47619047619047616,0.6129191077786351,0.0,0.9800445437431335,1,0,1,0,11 > 03 > 02 > 03 > 08 > 02 > 09 > 10 > 09 > 04 > 05 > 02 > 08 > 03 > 06 > 01 > 04 > 12 > 09 > 08 > 03,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,18,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,32,0.00014483393169939518,2.0695524174233855,0.47619047619047616,0.60063686694168,0.0,0.9927250742912292,0,0,1,0,09 > 04 > 06 > 05 > 04 > 09 > 05 > 06 > 11 > 09 > 12 > 11 > 11 > 05 > 08 > 02 > 03 > 10 > 07 > 10 > 03 > 08,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,19,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,31,0.06945831328630447,2.0695555936705086,0.5,0.6230395566832041,0.0,0.9465160369873047,1,0,1,0,04 > 09 > 09 > 10 > 10 > 11 > 00 > 09 > 06 > 03 > 05 > 04 > 05 > 08 > 10 > 06 > 02 > 01 > 01 > 05 > 09 > 06,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,20,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
1,RandomGenerator,30,0.0002653792907949537,2.077061135780449,0.47619047619047616,0.6082259323599011,0.0,0.992644727230072,1,0,1,0,07 > 06 > 12 > 11 > 00 > 07 > 12 > 04 > 12 > 08 > 12 > 06 > 01 > 11 > 12 > 04 > 08 > 07 > 06 > 02 > 03 > 07,11 > 01 > 05 > 12,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,3,RandomGeneratorWrapper,,,,,,,,,,,,,,,,,,,,,,,,,72908,13,22,1111,ImprovementMeasure,0.008001327514648438,1,3,21,13.0,22.0,38.0,1.0,RandomGenerator,,,,,,,,,,,,,,,
