run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,0:00:03.683634,3.6836342811584473,1,0.021222222222222222,0.021222222222222222,0.05778846153846156,0.2874174912495219,0.0,0.9991419569849967,1.34434790977298,0.05769230769230771,0.2462742385304567,0.0,0.9991369843482971,1.303109193012315,0.07692307692307687,0.31342417107103626,0.0,0.9991426467895508,1.3894892391325713,0.05769230769230771,0.29336514341322295,0.0,0.9991419911384583,1.3502867794227718,1,1,True
1,0:00:02.149764,2.149763822555542,2,0.019185185185185184,0.019185185185185184,0.11586538461538472,0.34938053271640085,0.0,0.33338432651758193,0.7986302438493676,0.11538461538461553,0.31738789760660757,0.0,0.333383709192276,0.7661562221834991,0.1346153846153847,0.36806895583518284,0.0,0.33338937163352966,0.834253546200756,0.11538461538461553,0.3546840228202998,0.0,0.33338430523872375,0.8035677263727166,1,1,True
1,0:00:02.086866,2.0868663787841797,3,0.028481481481481483,0.028481481481481483,0.11128846153846163,0.3957333207672086,0.0,0.33338439190387725,0.8404061742095476,0.019230769230769273,0.3166747094209852,0.0,0.3333836793899536,0.669294760878317,0.11538461538461553,0.41582220392971636,0.0,0.33338937163352966,0.8645911841577004,0.11538461538461553,0.4045063318157379,0.0,0.33338430523872375,0.8532752524390772,1,1,True
1,0:00:02.191555,2.1915552616119385,4,0.022185185185185183,0.022185185185185186,0.09646153846153857,0.3723527481794516,0.0,0.9991285987496376,1.4679428853906278,0.09615384615384626,0.31875653657189984,0.0,0.999123752117157,1.4140396780748672,0.1346153846153847,0.419842982125067,0.0,0.9991292953491211,1.5535869468338355,0.09615384615384626,0.3770949183374467,0.0,0.9991286396980286,1.4723811052536395,1,1,True
1,0:00:02.130617,2.130617380142212,5,0.020592592592592593,0.020592592592592593,0.11336538461538472,0.38257270070748894,0.0,0.3333843177855015,0.8293224031083751,0.07692307692307687,0.3186230562408239,0.0,0.3333836793899536,0.7289314516815857,0.1346153846153847,0.41257921233788175,0.0,0.3333893120288849,0.8613482223681882,0.11538461538461553,0.39044461015679865,0.0,0.33338427543640137,0.8392135009778156,1,1,True
1,0:00:02.357408,2.357408046722412,6,0.016777777777777777,0.016777777777777777,0.13505769230769232,0.3149541952318281,0.0,0.3333843384683132,0.7833962260078337,0.1346153846153847,0.2642379385768795,0.0,0.3333836793899536,0.7322370025822178,0.15384615384615385,0.3678833822337436,0.0,0.3333892822265625,0.8551139605279108,0.1346153846153847,0.32011006063496705,0.0,0.33338430523872375,0.7881691430942392,1,1,True
1,0:00:02.388068,2.3880679607391357,7,0.023185185185185184,0.023185185185185184,0.09388461538461547,0.42714643870050195,0.0,0.3333843516409397,0.8544154057260571,0.05769230769230771,0.3682055732518973,0.0,0.3333836793899536,0.7592832292642123,0.11538461538461553,0.4532874675966656,0.0,0.33338937163352966,0.9018047931841284,0.09615384615384626,0.43398487466002256,0.0,0.33338430523872375,0.8635230260525926,1,1,True
1,0:00:02.010861,2.0108609199523926,8,0.014222222222222221,0.014222222222222223,0.057326923076923095,0.2863747285798771,0.0,0.333384304612875,0.6770859562696752,0.019230769230769273,0.21573492480767908,0.0,0.333383709192276,0.5683510423584557,0.07692307692307687,0.31915239652729976,0.0,0.33338937163352966,0.7294598382937452,0.05769230769230771,0.2912788029968645,0.0,0.33338430523872375,0.682355415927896,1,1,True
1,0:00:02.008364,2.00836443901062,9,0.02162962962962963,0.02162962962962963,0.09430769230769241,0.3713287539000142,0.0,0.9991405174136162,1.4647769636213226,0.05769230769230771,0.3011130090810443,0.0,0.9991356730461121,1.3579449237260193,0.11538461538461553,0.39602150284236104,0.0,0.9991412162780762,1.4913157904139014,0.09615384615384626,0.378254373278082,0.0,0.9991405606269836,1.4735487800589118,1,1,True
1,0:00:02.403875,2.4038751125335693,10,0.018407407407407404,0.018407407407407407,0.21021153846153853,0.47580465527821686,0.0,0.33338431710004807,1.0194005108398034,0.1923076923076923,0.42379817052515945,0.0,0.3333836793899536,0.9494895422228053,0.23076923076923084,0.49356125368471904,0.0,0.3333893120288849,1.0577147896926737,0.21153846153846156,0.481698386500759,0.0,0.33338430523872375,1.0266211532779443,1,1,True
