run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.5331320418254032,0.5331320418254033,0.6083012854200186,0.7955172158862553,0.07049800035277841,0.6523309630789333,2.126647464737986,0.3584825234441603,0.611114105950664,0.0,0.006681402679532766,1.3029105713503908,0.7208013640238704,0.8574894200948033,0.48346021378104576,0.9996922016143799,2.670296986156681,0.6142369991474852,0.8042534602227658,0.0,0.6772031188011169,2.1894015795516446,0.4868282402528978,0.0,1,1,1,500,200,400,400,949,0.26472911072500394,0.37103143263307536,0.3642394566419207,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.28
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.5011538461538461,0.5011538461538462,0.5817263427109974,0.8114707135957421,0.028886358135875853,0.9663514618873597,2.388434876329975,0.4676044330775788,0.7333046944686715,0.0,0.3332970142364502,2.2693659662529155,0.70076726342711,0.8733621381653363,0.48346021378104576,0.9996922612190247,2.670296986156681,0.578005115089514,0.8157428896674932,0.0,0.9996595084667206,2.3837330134180963,0.04,0.0,2,1,2,949,200,400,400,1000,0.2553057695330923,0.3683383115862286,0.37635591888067915,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.5508653846153846,0.5508653846153846,0.6124919011082695,0.8244971687768313,0.01797551262828165,0.9976534666419029,2.452618049155285,0.5596760443307758,0.755316994854095,0.0,0.9096671938896179,2.3995620059776614,0.70076726342711,0.8757345544101189,0.19214843709413365,0.9996922612190247,2.670296986156681,0.6074168797953965,0.8316434069203835,0.0,0.9996780455112457,2.436200233586737,0.0,0.0,3,1,3,1000,200,400,400,1000,0.2498068901591225,0.35733044955970955,0.39286266028116795,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.5672692307692307,0.5672692307692307,0.6338529411764706,0.8231055214608429,0.03365397679378429,0.9993210828900337,2.489933522321132,0.5899403239556692,0.7643410534284126,0.0,0.9790010452270508,2.438607966122544,0.70076726342711,0.8757345544101189,0.19214843709413365,0.9996922612190247,2.670296986156681,0.6231884057971016,0.8331100082933268,0.0,0.9996817708015442,2.47411878281628,0.0,0.0,4,1,4,1000,200,400,400,1000,0.2534377998081228,0.3567316917173009,0.3898305084745763,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.5750192307692307,0.5750192307692308,0.6547323103154304,0.8152353517491099,0.05957848343146311,0.9993810387253761,2.5289271842213794,0.6142369991474852,0.7706703545428089,0.0,0.9566662907600403,2.4751665029118786,0.70076726342711,0.8757345544101189,0.19214843709413365,0.9996922016143799,2.670296986156681,0.6466325660699062,0.8024321195930053,0.06384156061666284,0.9996800422668457,2.510447778649077,0.0,0.0,5,1,5,1000,200,400,400,1000,0.24651898734177216,0.3482594936708861,0.40522151898734177,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.6039423076923077,0.6039423076923077,0.6732647058823529,0.8097077294117789,0.08387066148477994,0.9994662355184555,2.5663093322973674,0.6223358908780903,0.7706703545428089,0.0,0.977580726146698,2.510447778649077,0.70076726342711,0.8876389459658247,0.19214843709413365,0.9996913075447083,2.670296986156681,0.6790281329923273,0.8024321195930053,0.09210561189770526,0.9996793866157532,2.538896639084763,0.0,0.0,6,1,6,1000,200,400,400,1000,0.23926668755875902,0.34675650266374175,0.41397680977749923,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.5576153846153846,0.5576153846153846,0.6840144927536231,0.8031481894270971,0.1271195676338946,0.9996832482814789,2.6139654980960936,0.6624040920716113,0.7994310158741447,0.0,0.9996740221977234,2.538896639084763,0.6952259164535379,0.8876389459658247,0.19214843709413365,0.9996911883354187,2.670296986156681,0.685848252344416,0.8020666854891305,0.1503085935671001,0.9996793866157532,2.6382629877022445,0.0,0.0,7,1,7,1000,200,400,400,1000,0.236574515411503,0.33031458531935176,0.4331108992691452,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.6252307692307693,0.6252307692307693,0.6823563512361466,0.8008955544889488,0.1717305934529413,0.9996818957328797,2.6546643949109163,0.6790281329923273,0.7994310158741447,0.1503085935671001,0.9996740221977234,2.6382629877022445,0.685848252344416,0.8024321195930053,0.19214843709413365,0.9996894001960754,2.670296986156681,0.6790281329923273,0.7994310158741447,0.19214843709413365,0.9996894001960754,2.670296986156681,0.0,0.0,8,1,8,1000,200,400,400,1000,0.23223652837386743,0.3226831982196789,0.4450802734064537,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.6346153846153848,0.6346153846153846,0.6790281329923273,0.7994310158741448,0.19214843709413373,0.9996894001960754,2.6702969861566808,0.6790281329923273,0.7994310158741447,0.19214843709413365,0.9996894001960754,2.670296986156681,0.6790281329923273,0.7994310158741447,0.19214843709413365,0.9996894001960754,2.670296986156681,0.6790281329923273,0.7994310158741447,0.19214843709413365,0.9996894001960754,2.670296986156681,0.0,0.0,9,1,9,1000,200,400,400,1000,0.22858952034193447,0.3278454962798797,0.44356498337818584,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,178.93085408210754,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.6346153846153848,0.6346153846153846,0.6790281329923273,0.7994310158741448,0.19214843709413373,0.9996894001960754,2.6702969861566808,0.6790281329923273,0.7994310158741447,0.19214843709413365,0.9996894001960754,2.670296986156681,0.6790281329923273,0.7994310158741447,0.19214843709413365,0.9996894001960754,2.670296986156681,0.6790281329923273,0.7994310158741447,0.19214843709413365,0.9996894001960754,2.670296986156681,0.0,0.0,10,1,10,1000,200,400,400,1000,0.23983282430477415,0.3171515833467288,0.443015592348497,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
