run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE
1,0:04:11.151983,251.15198254585266,1,0.5706923076923076,0.5706923076923077,0.5656368286445013,0.7676374546675304,0.02410774015819518,0.8906543927788735,2.2480364162491004,0.33844842284739984,0.6218794868914599,0.0,0.3333335816860199,1.405130865569061,0.6457800511508951,0.8130901876052137,0.49652641038639017,0.9996917247772217,2.9334210102046177,0.5805626598465474,0.7750950975320707,0.0,0.999652624130249,2.3351976236881486,1,1,1,300,100,200,200,500,0.004375,0.005649038461538461,0.0065625,0.011153846153846153,0.9722596153846154
1,0:04:11.151983,251.15198254585266,1,0.6663461538461538,0.6663461538461538,0.5923529411764706,0.7857432699349668,0.027948178577324387,0.9982508960962295,2.4042952857849915,0.5196078431372548,0.717035635868359,0.0,0.8444167971611023,2.2774358037637583,0.6457800511508951,0.8130901876052137,0.49652641038639017,0.9996917247772217,2.9334210102046177,0.597612958226769,0.7903260204863208,0.0,0.9996853768825531,2.390402839910306,2,1,2,500,100,200,200,500,0.004423076923076923,0.0035576923076923077,0.008221153846153847,0.0096875,0.9741105769230769
1,0:04:11.151983,251.15198254585266,1,0.7109615384615385,0.7109615384615384,0.6091091219096334,0.783848763495565,0.04209624428764234,0.9983678070306778,2.4334219367235184,0.5660699062233588,0.722149141878534,0.0,0.8444167971611023,2.3532559993307176,0.6530264279624893,0.8130901876052137,0.4965264103864249,0.9996917247772217,2.9334210102046177,0.6099744245524297,0.7901044059145133,0.0,0.9996868968009949,2.398605040710353,3,1,3,500,100,200,200,500,0.004350961538461539,0.004182692307692307,0.0055769230769230765,0.010216346153846154,0.9756730769230769
1,0:04:11.151983,251.15198254585266,1,0.7182692307692308,0.7182692307692308,0.6147314578005114,0.790150928482091,0.06126827793580812,0.998527872800827,2.4646785370192372,0.5660699062233588,0.722149141878534,0.0,0.8444167971611023,2.3788753537478553,0.6530264279624893,0.8130901876052137,0.4965264103864249,0.9996917247772217,2.9334210102046177,0.6159420289855073,0.7966331144270011,0.0,0.9996891021728516,2.4167637781153033,4,1,4,500,100,200,200,500,0.0046875,0.003942307692307692,0.007067307692307692,0.009591346153846153,0.9747115384615385
1,0:04:11.151983,251.15198254585266,1,0.7238076923076923,0.7238076923076923,0.6178746803069054,0.7898049605952259,0.08312549412326554,0.9978940209150314,2.488699155940428,0.5660699062233588,0.7345463988867652,0.0,0.8444167971611023,2.389286073895539,0.6530264279624893,0.8130901876052137,0.4965264103864249,0.9996917247772217,2.9334210102046177,0.6176470588235294,0.7965521324701508,0.0,0.9996892809867859,2.4222835771973195,5,1,5,500,100,200,200,500,0.005625,0.0047115384615384615,0.007740384615384615,0.010841346153846155,0.9710817307692308
1,0:04:11.151983,251.15198254585266,1,0.7286923076923076,0.7286923076923076,0.6200179028132993,0.7861002933077675,0.12751532306927155,0.9964317766427994,2.5300652958331376,0.5660699062233588,0.7345463988867652,0.0,0.8444167971611023,2.397830870674487,0.6530264279624893,0.8130901876052137,0.4965264103864249,0.9996917247772217,2.9334210102046177,0.6193520886615516,0.7948972882406011,0.0,0.9996894001960754,2.4377043316025095,6,1,6,500,100,200,200,500,0.005745192307692308,0.004495192307692308,0.006322115384615384,0.010072115384615384,0.9733653846153846
1,0:04:11.151983,251.15198254585266,1,0.7316538461538461,0.7316538461538461,0.6222676896845694,0.7874579234185702,0.17706291835074023,0.9965394756793976,2.5833280071332774,0.5660699062233588,0.7405423316950661,0.0,0.8444167971611023,2.409390427997678,0.6530264279624893,0.8130901876052137,0.49873111080707233,0.9996917247772217,2.9334210102046177,0.6223358908780903,0.7947239775470927,0.1881987218624195,0.9996896386146545,2.5582503090289546,7,1,7,500,100,200,200,500,0.0033894230769230768,0.002908653846153846,0.008774038461538462,0.0109375,0.9739903846153846
1,0:04:11.151983,251.15198254585266,1,0.7366923076923076,0.7366923076923076,0.6234475703324809,0.7912456757135397,0.22081303949999742,0.9965633244514466,2.6320696099974645,0.5882352941176472,0.7405423316950661,0.0,0.8444167971611023,2.4236439975607205,0.6517476555839727,0.8220954428275743,0.49873111080707233,0.9996917247772217,2.9400338435331124,0.6261722080136403,0.7983624395723169,0.2742049569567353,0.9996897578239441,2.638511349621992,8,1,8,500,100,200,200,500,0.0067067307692307695,0.003173076923076923,0.00971153846153846,0.0121875,0.9682211538461538
1,0:04:11.151983,251.15198254585266,1,0.7411538461538462,0.7411538461538462,0.6241483375959078,0.7941666367661927,0.2868808960910244,0.9966080989837647,2.7018039694368894,0.5882352941176472,0.7405423316950661,0.0,0.8444167971611023,2.4384880412927967,0.6517476555839727,0.8298498661609442,0.49873111080707233,0.9996917247772217,2.9497090455731954,0.6283034953111679,0.8020327636983771,0.33810552570764124,0.9996905624866486,2.724854370435746,9,1,9,500,100,200,200,500,0.0033894230769230768,0.002596153846153846,0.007908653846153847,0.011754807692307693,0.9743509615384616
1,0:04:11.151983,251.15198254585266,1,0.7476153846153846,0.7476153846153846,0.6237885763000852,0.789202385940052,0.3642028540788626,0.9966632663011551,2.7738570826201547,0.5882352941176472,0.7405423316950661,0.0,0.8444167971611023,2.451807651035719,0.6517476555839727,0.8298498661609442,0.49873111080707233,0.9996917247772217,2.9497090455731954,0.6295822676896845,0.7888326043567704,0.3647755471626648,0.9996913075447083,2.7720678308585986,10,1,10,500,100,200,200,500,0.005336538461538461,0.00375,0.009014423076923076,0.01173076923076923,0.9701682692307693
