run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.619858448429877,0.619858448429877,0.6181571077452085,0.7949765597415555,0.06580408505384393,0.8270577712871489,2.3059955238277565,0.38872997711670476,0.5858168308792675,0.0,0.014017422683537006,1.428047636251882,0.7128146453089245,0.8517163674891347,0.6084216206153571,0.9996495246887207,2.8772978041462975,0.6149885583524027,0.8004087890769312,0.0,0.9969404339790344,2.386188661354863,0.23597883597883598,0.0,1,1,1,497,200,400,400,945,0.24262607040913417,0.3310075060788667,0.42636642351199916,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.02
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.6265324675324675,0.6265324675324675,0.6264016018306636,0.8211995748049307,0.06034352252927087,0.9868956080675125,2.4948403072323777,0.5411899313501144,0.7478837199066994,0.0,0.332416296005249,2.4057205518251448,0.7082379862700229,0.8981820289826841,0.6084216206153571,0.9996495246887207,2.8772978041462975,0.6174199084668193,0.8233798292648143,0.0,0.9992411136627197,2.458534912783403,0.008,0.0,2,1,2,945,200,400,400,1000,0.22442748091603054,0.30926935659760085,0.4663031624863686,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.6522337662337663,0.6522337662337663,0.6467545766590389,0.8175201786414027,0.10535916110800568,0.9918981724381447,2.561532088846592,0.5818077803203661,0.7478837199066994,0.0,0.8227115273475647,2.4591332821628553,0.7082379862700229,0.8981820289826841,0.42302080554428706,0.9996495246887207,2.8772978041462975,0.6521739130434783,0.791874337747602,0.04588051993665032,0.999531090259552,2.496334969088717,0.0,0.0,3,1,3,1000,200,400,400,1000,0.21347579590056695,0.31094635848233754,0.4755778456170955,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.6738441558441559,0.6738441558441558,0.6646049771167049,0.7983058323784049,0.1908318614121557,0.9943764390945434,2.6481191100018084,0.6121281464530892,0.7595108715476862,0.0,0.9382219314575195,2.4969598658895262,0.7082379862700229,0.8981820289826841,0.42302080554428706,0.9996495246887207,2.8772978041462975,0.6690503432494279,0.7846891710927528,0.17374877372108413,0.9996101260185242,2.6168739949548914,0.0,0.0,4,1,4,1000,200,400,400,1000,0.19294559929234853,0.26536930561698363,0.5416850950906679,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.7294545454545454,0.7294545454545455,0.678816933638444,0.7858246110390849,0.29642906576832534,0.9901190814971924,2.751189691943046,0.6521739130434783,0.7687800309128169,0.16727453388102786,0.9382219314575195,2.6168739949548914,0.7082379862700229,0.809459764610362,0.42302080554428706,0.9996493458747864,2.8772978041462975,0.6784897025171625,0.7853782753256919,0.31748903709313875,0.9996050000190735,2.7660016387305824,0.0,0.0,5,1,5,1000,200,400,400,1000,0.18168983492615118,0.2639009556907037,0.5544092093831451,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.7682077922077921,0.7682077922077922,0.6861235697940503,0.7908776698393738,0.3560522755482283,0.9892293887138367,2.8222829038954886,0.6690503432494279,0.7782218992333513,0.3063240141217643,0.9434115886688232,2.7660016387305824,0.7082379862700229,0.809459764610362,0.42302080554428706,0.9996493458747864,2.8772978041462975,0.6873569794050343,0.791874337747602,0.35581174616083483,0.9995447993278503,2.8223304869315995,0.0,0.0,6,1,6,1000,200,400,400,1000,0.16835722160970232,0.2531422271223815,0.5785005512679162,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.7895064935064934,0.7895064935064935,0.6836727688787184,0.7896480641485205,0.3908311994254024,0.9852192168235778,2.849371249276219,0.6690503432494279,0.7809475131188905,0.35581174616083483,0.9434115886688232,2.8223304869315995,0.6959382151029748,0.7992950505556725,0.42302080554428706,0.9996493458747864,2.8772978041462975,0.6873569794050343,0.7931956256027873,0.3986894330931346,0.9995447993278503,2.8483366353362394,0.0,0.0,7,1,7,1000,200,400,400,1000,0.17550135501355013,0.25626016260162604,0.5682384823848239,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.7855584415584415,0.7855584415584416,0.6828169336384439,0.7903414522865229,0.3904105497992672,0.9995958180427551,2.8631647537669886,0.6690503432494279,0.7809475131188905,0.3825197391597997,0.9995447993278503,2.8483366353362394,0.6959382151029748,0.7992950505556725,0.3986894330931346,0.9996493458747864,2.8772978041462975,0.6959382151029748,0.7992950505556725,0.3825197391597997,0.9995447993278503,2.8772978041462975,0.0,0.0,8,1,8,1000,200,400,400,1000,0.18488241881298992,0.25599104143337065,0.5591265397536395,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.7792207792207791,0.7792207792207793,0.6959382151029748,0.7992950505556724,0.38251973915979964,0.9995447993278503,2.877297804146297,0.6959382151029748,0.7992950505556725,0.3825197391597997,0.9995447993278503,2.8772978041462975,0.6959382151029748,0.7992950505556725,0.3825197391597997,0.9995447993278503,2.8772978041462975,0.6959382151029748,0.7992950505556725,0.3825197391597997,0.9995447993278503,2.8772978041462975,0.0,0.0,9,1,9,1000,200,400,400,1000,0.18405182041545678,0.2592137592137592,0.556734420370784,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,398.59543561935425,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.7792207792207791,0.7792207792207793,0.6959382151029748,0.7992950505556724,0.38251973915979964,0.9995447993278503,2.877297804146297,0.6959382151029748,0.7992950505556725,0.3825197391597997,0.9995447993278503,2.8772978041462975,0.6959382151029748,0.7992950505556725,0.3825197391597997,0.9995447993278503,2.8772978041462975,0.6959382151029748,0.7992950505556725,0.3825197391597997,0.9995447993278503,2.8772978041462975,0.0,0.0,10,1,10,1000,200,400,400,1000,0.18503325942350332,0.26286031042128605,0.5521064301552107,39,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.2,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
