,run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome,filename,wrapper_type,experiment_name
0,1,0:02:50.806186,170.80618596076965,1,0.1468148148148148,0.1468148148148148,0.5062957875457875,0.74589870391012,0.0121050764041428,0.9217752943784,2.18607486223845,0.2628205128205128,0.6313872305347188,0.0,0.2278137952089309,1.4499562658097396,0.684981684981685,0.8320904477431383,0.1076279919863722,0.9988431930541992,2.470414065125908,0.51007326007326,0.7477822651495944,0.0,0.9988378882408142,2.241112942969866,0.115,0.0,1,1,1,600,200,400,400,1000,0.4577114427860697,0.4626865671641791,0.0796019900497512,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
1,1,0:02:50.806186,170.80618596076965,1,0.1784074074074074,0.1784074074074074,0.511709706959707,0.7520719174139883,0.0066997428964703,0.973077371671796,2.2435587389419616,0.2628205128205128,0.6313872305347188,0.0,0.2278137952089309,1.4499562658097396,0.6575091575091575,0.8233840279506398,0.1076279919863722,0.9988431930541992,2.470414065125908,0.5155677655677655,0.7538802385167531,0.0,0.9988378882408142,2.2694747815970624,0.038,0.0,2,1,2,1000,200,400,400,1000,0.463768115942029,0.4009661835748792,0.1352657004830917,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
2,1,0:02:50.806186,170.80618596076965,1,0.195,0.195,0.5245760073260073,0.7113664806951429,0.0060906700278976,0.9945278587788344,2.236561016827882,0.2628205128205128,0.5598763811321066,0.0,0.2278137952089309,1.4499562658097396,0.6282051282051282,0.8233840279506398,0.1076279919863722,0.9988426566123962,2.470414065125908,0.5265567765567766,0.736472895169786,0.0,0.998837411403656,2.24642229412162,0.006,0.0,3,1,3,1000,200,400,400,1000,0.396551724137931,0.4597701149425287,0.1436781609195402,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
3,1,0:02:50.806186,170.80618596076965,1,0.203074074074074,0.203074074074074,0.530580586080586,0.7151729645155936,0.0055822975981411,0.9923528705686332,2.243688718762954,0.2628205128205128,0.5598763811321066,0.0,0.2278137952089309,1.4499562658097396,0.6401098901098902,0.8268669641443165,0.1076279919863722,0.9988426566123962,2.502158680904556,0.532051282051282,0.7415680206504482,0.0,0.9988369643688202,2.2561755729371025,0.009,0.0,4,1,4,1000,200,400,400,1000,0.4312796208530806,0.4312796208530806,0.1374407582938388,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
4,1,0:02:50.806186,170.80618596076965,1,0.2055185185185185,0.2055185185185185,0.5347637362637363,0.6987998244362693,0.0043462741722963,0.9905467799853068,2.228456614857609,0.2628205128205128,0.5598763811321066,0.0,0.0031726758461445,1.2074537415617002,0.6401098901098902,0.8268669641443165,0.1076279919863722,0.9988426566123962,2.502158680904556,0.538003663003663,0.6850908012222696,0.0,0.9988364577293396,2.2386717677173102,0.011,0.0,5,1,5,1000,200,400,400,1000,0.4444444444444444,0.4351851851851852,0.1203703703703703,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
5,1,0:02:50.806186,170.80618596076965,1,0.2058148148148147,0.2058148148148148,0.5388864468864468,0.6703768789693229,0.0029694126354721,0.991207941944478,2.20344068043572,0.2628205128205128,0.5428696739237102,0.0,0.0031726758461445,1.2074537415617002,0.6437728937728937,0.8233840279506398,0.1059420647937645,0.998842716217041,2.4487572436392604,0.5439560439560439,0.6589393617933801,0.0,0.9988362193107604,2.211191467651398,0.01,0.0,6,1,6,1000,200,400,400,1000,0.4619883040935672,0.4269005847953216,0.1111111111111111,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
6,1,0:02:50.806186,170.80618596076965,1,0.2018518518518518,0.2018518518518518,0.542551282051282,0.6436376521200742,0.0024949376787955,0.9897086707006676,2.178392542550819,0.2628205128205128,0.5351582455967376,0.0,0.0031726758461445,1.2074537415617002,0.6712454212454213,0.7570039012477772,0.1059420647937645,0.998842716217041,2.4086117789406205,0.5467032967032968,0.6423254515352367,0.0,0.9988357424736024,2.188553186574106,0.012,0.0,7,1,7,1000,200,400,400,1000,0.4682926829268293,0.4536585365853658,0.0780487804878048,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
7,1,0:02:50.806186,170.80618596076965,1,0.196074074074074,0.196074074074074,0.5519368131868132,0.6392084844378992,0.0020175756485824,0.9861379439781884,2.1793008172514834,0.2628205128205128,0.5252595748365407,0.0,0.0031726758461445,1.2074537415617002,0.6712454212454213,0.7570039012477772,0.1059420647937645,0.998842716217041,2.396462457268513,0.5554029304029304,0.6386158224200031,0.0,0.9988346993923188,2.192242318250388,0.017,0.0,8,1,8,1000,200,400,400,1000,0.4827586206896552,0.4310344827586206,0.0862068965517241,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
8,1,0:02:50.806186,170.80618596076965,1,0.1911111111111111,0.1911111111111111,0.5648562271062272,0.6454024081979994,0.0017733446127964,0.9807598062108736,2.1927917861278967,0.2628205128205128,0.5252595748365407,0.0,0.0031726758461445,1.2001635701515825,0.6712454212454213,0.7570039012477772,0.1059420647937645,0.9988425374031068,2.409907866981495,0.5714285714285715,0.6487997883480168,0.0,0.9988325238227844,2.2173670318675187,0.024,0.0,9,1,9,1000,200,400,400,1000,0.4690721649484536,0.4381443298969072,0.0927835051546391,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
9,1,0:02:50.806186,170.80618596076965,1,0.1847407407407407,0.1847407407407407,0.5773031135531135,0.6610723346700215,0.0014416685451173,0.9809913219462616,2.220808438714514,0.2628205128205128,0.5252595748365407,0.0,0.0031726758461445,1.2001635701515825,0.6730769230769231,0.7596162639012762,0.1059420647937645,0.998842477798462,2.42144803998401,0.5833333333333333,0.664496633492921,0.0,0.998828649520874,2.2466829298739537,0.022,0.0,10,1,10,1000,200,400,400,1000,0.4782608695652174,0.4184782608695652,0.1032608695652173,35,200,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,0.2,0.01,0.01,0.01,HierarchicalRecombiner,,0.0,EGW_ES_EGW_CBI_ES_TPC_SBM_HR_IM.csv,EvoGeneratorWrapper,evolutionary_sidequest
