run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:20.539859,200.5398588180542,1,1,0,100,100,200,200,195,3,64,62,56,15,0.17910731244064576,1.4295584466960505,1.4638776545885004,1.8675240049625765,0.9630113717306155
1,0:03:20.539859,200.5398588180542,1,2,1,195,100,200,200,285,4,60,55,61,20,0.17634827810266407,1.4128185613924575,1.4480567589634017,1.8675240049625765,0.9630113717306155
1,0:03:20.539859,200.5398588180542,1,3,2,285,100,200,200,376,0,55,68,62,15,0.18144208037825058,1.435160127106222,1.4735227757566798,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,4,3,376,100,200,200,481,1,53,68,60,18,0.18125818125818124,1.430359850112391,1.4770378916626394,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,5,4,481,100,200,200,577,2,66,44,65,23,0.18621220874253802,1.4416088069028108,1.4818061499147865,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,6,5,577,100,200,200,673,1,61,64,55,19,0.182158384238622,1.4405894587632302,1.4854051596790923,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,7,6,673,100,200,200,775,2,59,58,61,20,0.18150537634408603,1.4460606606337238,1.4904720262749493,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,8,7,775,100,200,200,881,2,71,70,43,14,0.18489090679783074,1.4520514700565075,1.4962167876242363,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,9,8,881,100,200,200,982,1,50,63,65,21,0.18801387945990797,1.4549027147809501,1.4981377792856345,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,10,9,982,100,200,200,1079,1,58,67,65,9,0.18748498266570557,1.4552148586135984,1.4987763945998274,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,11,10,1079,100,200,200,1180,1,69,47,65,18,0.18854362837413682,1.4583350104572799,1.5019030058587464,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,12,11,1180,100,200,200,1292,2,53,62,66,17,0.1908038069028781,1.460281683786521,1.501154177685945,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,13,12,1292,100,200,200,1397,1,54,68,64,13,0.1927675707203266,1.4612314447073327,1.5018488451056786,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,14,13,1397,100,200,200,1492,0,64,64,56,16,0.19486644821765461,1.4616738764219437,1.502183909282166,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,15,14,1492,100,200,200,1592,0,60,62,59,19,0.1965149823190024,1.46328869761709,1.5035477291684827,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,16,15,1592,100,200,200,1692,2,60,58,59,21,0.19724630067419666,1.465024085761118,1.5041188010715123,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,17,16,1692,100,200,200,1796,3,58,55,59,25,0.19795017734884102,1.4668227867296233,1.5053876728516293,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,18,17,1796,100,200,200,1905,0,60,66,51,23,0.1988140371342471,1.4688848038640185,1.5060741627271939,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,19,18,1905,100,200,200,2022,2,60,61,61,16,0.2001318826244642,1.471212217709537,1.5067443909843719,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,20,19,2022,100,200,200,2116,1,60,68,52,19,0.19999299866974724,1.47161486528048,1.5068939094167728,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,21,20,2116,100,200,200,2222,2,62,56,56,24,0.20115344867820115,1.4721996340212096,1.5076538310865149,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,22,21,2222,100,200,200,2310,1,67,55,52,25,0.20291806958473624,1.4735943322941227,1.5078677207216429,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,23,22,2310,100,200,200,2413,3,68,56,51,22,0.20383416985157557,1.474409626689032,1.5086725370453462,1.8675240049625765,0.7899923985142806
1,0:03:20.539859,200.5398588180542,1,24,23,2413,100,200,200,2512,1,51,66,63,19,0.2050011795234725,1.474270778454239,1.5074235344794649,1.8675240049625765,0.7899923985142806
