run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:20.720417,200.7204167842865,1,1,0,100,25,200,200,193,2,70,51,51,26,0.14968336211859526,1.4667789055865714,1.5456717243474163,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,2,1,193,25,200,200,284,0,63,53,56,28,0.17892540427751694,1.5050511795664947,1.5643283301081525,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,3,2,284,25,200,200,379,1,55,67,65,12,0.21186357861819602,1.5294248380834046,1.5750234421753004,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,4,3,379,25,200,200,488,3,58,56,64,19,0.2481785063752277,1.5513115770905979,1.5912034177669314,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,5,4,488,25,200,200,581,3,58,70,53,16,0.281060750940269,1.5718347046492032,1.605346102110616,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,6,5,581,25,200,200,676,1,53,75,52,19,0.30758273065965375,1.5930253297374781,1.6298739455038391,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,7,6,676,25,200,200,777,2,54,78,50,16,0.3298059964726631,1.6112347792780628,1.6495865106084153,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,8,7,777,25,200,200,881,4,57,59,63,17,0.34834153108840965,1.629864112242544,1.6696362463866046,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,9,8,881,25,200,200,986,4,59,63,53,21,0.36357148223273983,1.6444690751053324,1.690826119325745,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,10,9,986,25,200,200,1093,2,56,61,58,23,0.3760970485581647,1.6564921867134925,1.7086547693162908,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,11,10,1093,25,200,200,1195,0,63,64,59,14,0.3863939253060592,1.6656565540513233,1.7165481173977968,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,12,11,1195,25,200,200,1297,1,63,62,58,16,0.39438590479454005,1.6750039562203287,1.7257442267214091,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,13,12,1297,25,200,200,1400,4,65,55,59,17,0.4021164021164021,1.6833351665929808,1.735009258130643,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,14,13,1400,25,200,200,1512,2,54,60,71,13,0.4090485988634137,1.6919153697051876,1.7451912514056827,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,15,14,1512,25,200,200,1627,1,53,60,67,19,0.415784561451433,1.6997258361147458,1.753703951618127,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,16,15,1627,25,200,200,1735,3,76,43,63,15,0.4203650336215177,1.7057645745604926,1.7578269128213864,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,17,16,1735,25,200,200,1832,1,53,65,69,12,0.42475335597606334,1.7105066810793128,1.761681890410995,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,18,17,1832,25,200,200,1925,0,65,64,55,16,0.4282251082251082,1.7141832410519962,1.7640811749154688,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,19,18,1925,25,200,200,2028,5,53,57,71,14,0.4318065600116882,1.7192707420903706,1.769501554136106,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,20,19,2028,25,200,200,2114,1,60,56,65,18,0.4346333088054942,1.7238885809450422,1.7740487155748708,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,21,20,2114,25,200,200,2213,3,57,62,57,21,0.4373985372629747,1.728618620728254,1.777996653849881,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,22,21,2213,25,200,200,2318,0,68,52,62,18,0.44008244655354234,1.7337541550478943,1.7821794050759374,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,23,22,2318,25,200,200,2427,3,60,49,67,21,0.4427047566726182,1.738688809659766,1.786380615334198,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,24,23,2427,25,200,200,2533,1,66,53,63,17,0.4448392332324429,1.7430563502854577,1.789594902361752,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,25,24,2533,25,200,200,2632,0,58,55,63,24,0.4469492288641224,1.746525691251477,1.7923695523206318,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,26,25,2632,25,200,200,2733,0,71,58,51,20,0.448821672019623,1.7497144927939634,1.7944923995977011,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,27,26,2733,25,200,200,2841,1,49,63,56,31,0.4509106078975843,1.7531427836646463,1.7969704475403425,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,28,27,2841,25,200,200,2941,2,57,58,64,19,0.45261752742201566,1.7562886761155656,1.7990866138085675,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,29,28,2941,25,200,200,3036,0,47,76,57,20,0.4543258673693456,1.7592021099320563,1.8019082072588766,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,30,29,3036,25,200,200,3147,0,62,60,59,19,0.4558132966140592,1.761847256342962,1.8040233459505934,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,31,30,3147,25,200,200,3242,1,54,64,63,18,0.45728516919139983,1.7641977393980939,1.8062897758150194,1.921064278684053,0.9289243128059005
1,0:03:20.720417,200.7204167842865,1,32,31,3242,25,200,200,3351,2,71,57,54,16,0.4585143185560971,1.7666683423214815,1.8082287060497133,1.921064278684053,0.9289243128059005
