run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:10.904872,190.9048717021942,1,1,0,100,25,200,200,25,1,63,65,51,20,0.24148148148148146,1.7617504406815476,1.7512466693677768,1.9138965302165185,1.7062429727798394
1,0:03:10.904872,190.9048717021942,1,2,1,25,25,200,200,25,1,61,54,60,24,0.3348148148148148,1.78003034936102,1.7709741011854598,1.9138965302165185,1.7412647737746583
1,0:03:10.904872,190.9048717021942,1,3,2,25,25,200,200,25,3,64,63,57,13,0.47111111111111115,1.8197080586575698,1.8142952461073152,1.9138965302165185,1.7758198557023759
1,0:03:10.904872,190.9048717021942,1,4,3,25,25,200,200,25,3,63,67,53,14,0.52,1.829910004780409,1.819233980057527,1.9138965302165185,1.8056370123196068
1,0:03:10.904872,190.9048717021942,1,5,4,25,25,200,200,25,5,64,58,50,23,0.5733333333333334,1.838435207846385,1.8344732607011556,1.9138965302165185,1.8167250590140567
1,0:03:10.904872,190.9048717021942,1,6,5,25,25,200,200,25,4,72,52,59,13,0.591111111111111,1.8494689215251845,1.843145999244567,1.9138965302165185,1.8342807936178354
1,0:03:10.904872,190.9048717021942,1,7,6,25,25,200,200,25,2,58,54,69,17,0.5792592592592593,1.8580469749136568,1.856714513428404,1.9138965302165185,1.8454247951181288
1,0:03:10.904872,190.9048717021942,1,8,7,25,25,200,200,25,2,65,53,65,15,0.5807407407407408,1.8625509915639595,1.8595561472945519,1.9138965302165185,1.8553736038549873
1,0:03:10.904872,190.9048717021942,1,9,8,25,25,200,200,25,0,68,69,43,20,0.5748148148148148,1.8665180012713725,1.8623849955582994,1.9138965302165185,1.8601737778552798
1,0:03:10.904872,190.9048717021942,1,10,9,25,25,200,200,25,1,59,53,67,20,0.5688888888888889,1.868941649191862,1.8678018356531436,1.9138965302165185,1.8628156629481838
1,0:03:10.904872,190.9048717021942,1,11,10,25,25,200,200,25,4,62,57,53,24,0.5644444444444444,1.8707798038332764,1.8689434230950137,1.9138965302165185,1.8667828862913725
1,0:03:10.904872,190.9048717021942,1,12,11,25,25,200,200,25,2,67,51,69,11,0.56,1.8721771396347702,1.87092021138272,1.9138965302165185,1.8689434230950137
1,0:03:10.904872,190.9048717021942,1,13,12,25,25,200,200,25,1,62,64,55,18,0.5585185185185185,1.8726392641360718,1.87092021138272,1.9138965302165185,1.87092021138272
1,0:03:10.904872,190.9048717021942,1,14,13,25,25,200,200,25,4,58,54,64,20,0.5585185185185185,1.8726392641360718,1.87092021138272,1.9138965302165185,1.87092021138272
1,0:03:10.904872,190.9048717021942,1,15,14,25,25,200,200,25,0,65,55,65,15,0.5585185185185185,1.8726392641360718,1.87092021138272,1.9138965302165185,1.87092021138272
1,0:03:10.904872,190.9048717021942,1,16,15,25,25,200,200,25,1,56,63,60,20,0.5585185185185185,1.8726392641360718,1.87092021138272,1.9138965302165185,1.87092021138272
1,0:03:10.904872,190.9048717021942,1,17,16,25,25,200,200,25,1,65,51,61,22,0.5585185185185185,1.8726392641360718,1.87092021138272,1.9138965302165185,1.87092021138272
1,0:03:10.904872,190.9048717021942,1,18,17,25,25,200,200,25,1,61,61,57,20,0.5585185185185185,1.8726392641360718,1.87092021138272,1.9138965302165185,1.87092021138272
1,0:03:10.904872,190.9048717021942,1,19,18,25,25,200,200,25,1,66,59,59,15,0.56,1.8728870381518357,1.87092021138272,1.9138965302165185,1.87092021138272
