run,iteration,row.num_cycle,row.n_selection,row.n_offspring,row.n_mutated,row.n_candidates,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,2,0,100,100,100,200,25,1,29,25,38,7,0.16444444444444442,1.4879093476402603,1.4763791525244936,1.6405875432692982
1,2,1,100,100,100,125,25,0,34,27,31,8,0.2740740740740741,1.5404104302747839,1.5326499006518366,1.6405875432692982
1,2,2,100,100,100,125,25,2,30,29,33,6,0.33925925925925915,1.5514525569426636,1.5555942500082012,1.6405875432692982
1,2,3,100,100,100,125,25,2,26,25,36,11,0.41037037037037033,1.5689684674412214,1.5629265665167162,1.6405875432692982
1,2,4,100,100,100,125,25,0,31,33,26,10,0.4518518518518518,1.584374306546943,1.5817699901566606,1.6405875432692982
1,2,5,100,100,100,125,25,0,26,36,30,8,0.4799999999999999,1.5926251359165398,1.588250279468581,1.6405875432692982
1,2,6,100,100,100,125,25,1,28,37,22,12,0.4829629629629629,1.6005330971483736,1.5953921573994774,1.6405875432692982
1,2,7,100,100,100,125,25,1,27,31,31,10,0.4799999999999999,1.610387491902674,1.6061624656142617,1.6405875432692982
1,2,8,100,100,100,125,25,0,28,29,35,8,0.48148148148148145,1.622406413860783,1.626514254828724,1.6405875432692982
1,2,9,100,100,100,125,25,1,34,29,25,11,0.4770370370370371,1.6313608836077884,1.631267070733089,1.6425777207065841
1,2,10,100,100,100,125,25,0,22,32,39,7,0.482962962962963,1.6332428966694559,1.6321043939093358,1.6425777207065841
1,2,11,100,100,100,125,25,0,37,24,31,8,0.4874074074074074,1.6345566475818658,1.633601928185137,1.6425777207065841
1,2,12,100,100,100,125,25,0,34,29,30,7,0.5007407407407407,1.6367405957961478,1.6347127005587532,1.6605606789097465
1,2,13,100,100,100,125,25,1,34,33,27,5,0.5022222222222222,1.6375435462245944,1.6363834230021448,1.6605606789097465
1,2,14,100,100,100,125,25,0,30,27,30,13,0.5066666666666666,1.6405650574810506,1.638411635250678,1.666922180163192
1,2,15,100,100,100,125,25,3,23,31,32,11,0.514074074074074,1.6458553702975167,1.6405875432692982,1.6710568115094988
1,2,16,100,100,100,125,25,1,32,29,31,7,0.5185185185185185,1.6571272370202845,1.6598876993184346,1.6710568115094988
1,2,17,100,100,100,125,25,2,17,39,30,12,0.5155555555555555,1.6606498739641848,1.6598876993184346,1.6710568115094988
1,2,18,100,100,100,125,25,3,27,29,33,8,0.514074074074074,1.6615997995106135,1.6601364419800433,1.6710568115094988
1,2,19,100,100,100,125,25,4,28,35,24,9,0.5125925925925925,1.6619646749225399,1.6601364419800433,1.6710568115094988
1,2,20,100,100,100,125,25,2,29,34,26,9,0.5037037037037037,1.6640512151212095,1.6632657882874642,1.6727918355499827
1,2,21,100,100,100,125,25,0,38,25,28,9,0.5037037037037037,1.6668856683535163,1.6656432809663735,1.6727918355499827
1,2,22,100,100,100,125,25,1,29,33,22,15,0.4888888888888889,1.6696464341873434,1.670247786113687,1.673998469064062
