run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:05.414536,185.4145359992981,1,1,0,100,25,200,200,25,1,52,67,63,17,0.2977777777777778,1.833800174530202,1.7898004632272815,2.3332161233447053,1.755906007929853
1,0:03:05.414536,185.4145359992981,1,2,1,25,25,200,200,25,3,60,52,67,18,0.4518518518518519,1.896068634284522,1.8634698470023463,2.3332161233447053,1.852633185098215
1,0:03:05.414536,185.4145359992981,1,3,2,25,25,200,200,25,1,64,51,59,25,0.49925925925925924,1.9058769032386786,1.8704156399010634,2.3332161233447053,1.8572645657176041
1,0:03:05.414536,185.4145359992981,1,4,3,25,25,200,200,25,1,48,67,60,24,0.6,1.9123981106995427,1.8810923497724663,2.3332161233447053,1.867522262863448
1,0:03:05.414536,185.4145359992981,1,5,4,25,25,200,200,25,4,60,67,54,15,0.6222222222222222,2.2735448281841473,1.92014430378422,8.289570716468528,1.8788560384719943
1,0:03:05.414536,185.4145359992981,1,6,5,25,25,200,200,25,1,64,49,68,18,0.7022222222222222,7.049187211849117,3.4044119759177365,62.377978648525996,2.1612137577345143
1,0:03:05.414536,185.4145359992981,1,7,6,25,25,200,200,25,4,61,60,56,19,0.8059259259259258,1896.766939142283,62.377978648525996,46064.61095836124,13.733312722477502
1,0:03:05.414536,185.4145359992981,1,8,7,25,25,200,200,25,2,64,53,57,24,0.7762962962962964,1444631.9270088654,46064.59982327979,35010247.76832784,46064.59982327979
1,0:03:05.414536,185.4145359992981,1,9,8,25,25,200,200,25,5,65,58,53,19,0.7407407407407408,35010247.757499464,35010247.75704828,35010247.76832784,35010247.75704828
1,0:03:05.414536,185.4145359992981,1,10,9,25,25,200,200,25,1,63,54,67,15,0.7407407407407408,35010247.77221207,35010247.77221207,35010247.77221207,35010247.77221207
