run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:21.928697,201.92869663238525,1,1,0,100,100,200,200,204,3,64,67,54,12,0.161038489469862,1.517450131267865,1.557103450635171,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,2,1,204,100,200,200,300,1,69,62,53,15,0.16629629629629628,1.5404817747282473,1.5901851279206118,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,3,2,300,100,200,200,397,2,67,46,61,24,0.16829928164940758,1.5531777718005,1.6035395191824868,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,4,3,397,100,200,200,503,3,72,55,54,16,0.17112141963036595,1.5587517611860158,1.6087325876425274,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,5,4,503,100,200,200,595,3,52,67,60,18,0.17298474945533768,1.5588075077318708,1.5997856229256482,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,6,5,595,100,200,200,698,1,62,62,58,17,0.1746259153135944,1.5688990062926742,1.6121479804014687,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,7,6,698,100,200,200,789,4,70,54,59,13,0.1798338262216589,1.5741331780289562,1.617401913170999,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,8,7,789,100,200,200,895,3,51,64,63,19,0.17939168218497825,1.5760548635378115,1.6170941154531642,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,9,8,895,100,200,200,982,3,61,58,65,13,0.18280908199441803,1.579668313744479,1.6187257051330426,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,10,9,982,100,200,200,1105,1,66,53,66,14,0.1854198089492207,1.5827911822135885,1.6184493400772975,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,11,10,1105,100,200,200,1208,3,52,66,61,18,0.18815918567574194,1.5862561447497454,1.6209166809306192,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,12,11,1208,100,200,200,1304,2,57,62,66,13,0.18907634628493522,1.5889778128260799,1.6216593743231886,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,13,12,1304,100,200,200,1420,0,76,61,56,7,0.19381846635367758,1.5917547623967747,1.6238801981651492,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,14,13,1420,100,200,200,1516,0,65,60,59,16,0.19544610573634322,1.5929897777614819,1.6243505019199498,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,15,14,1516,100,200,200,1617,2,65,59,58,16,0.1969811493621017,1.5956279892776382,1.6252182546223624,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,16,15,1617,100,200,200,1722,4,71,49,55,21,0.19817610874521444,1.5977975241495017,1.6275439488827204,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,17,16,1722,100,200,200,1826,2,62,59,53,24,0.20230416615958785,1.600899940501818,1.6309757515177838,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,18,17,1826,100,200,200,1919,2,73,50,59,16,0.2024974427267288,1.6018506685660692,1.6304002862998925,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,19,18,1919,100,200,200,2018,2,66,57,61,14,0.2029512168263407,1.6034025449459641,1.6321331318350012,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,20,19,2018,100,200,200,2118,0,59,57,62,22,0.20545238345049488,1.6050854807434285,1.6330045800041801,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,21,20,2118,100,200,200,2220,1,73,50,62,14,0.20665665665665664,1.6058818241781165,1.6327533076669334,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,22,21,2220,100,200,200,2321,0,64,55,64,17,0.20773293759075748,1.606299092800631,1.6324029200547603,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,23,22,2321,100,200,200,2438,3,67,59,49,22,0.20838270592167224,1.6060391871798727,1.6316808338190325,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,24,23,2438,100,200,200,2540,0,60,71,53,16,0.2099445902595509,1.605329357795832,1.6316808338190325,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,25,24,2540,100,200,200,2635,1,65,56,61,17,0.2097687820647972,1.60611877365344,1.632356951201137,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,26,25,2635,100,200,200,2735,2,56,53,71,18,0.21052203940686567,1.6067460463668277,1.6329696699000804,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,27,26,2735,100,200,200,2828,2,65,66,44,23,0.21000314317145996,1.6076108066739259,1.63357279692593,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,28,27,2828,100,200,200,2926,4,61,51,62,22,0.2103237892711577,1.6076911006524208,1.6331337982055132,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,29,28,2926,100,200,200,3039,2,61,55,54,28,0.21204587278953846,1.6091168263289937,1.6338596424838445,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,30,29,3039,100,200,200,3150,1,77,58,47,17,0.21176954732510286,1.6103128592392175,1.6346977908035822,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,31,30,3150,100,200,200,3251,4,66,50,64,16,0.2118550417535345,1.6106570155040822,1.6346701765419722,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,32,31,3251,100,200,200,3339,6,53,68,48,25,0.21243885394828788,1.6113279288212348,1.6352539558847239,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,33,32,3339,100,200,200,3439,0,48,62,72,18,0.21255102150711336,1.6115698201418287,1.6352762705619424,1.9786333590645873,0.9268875788132167
1,0:03:21.928697,201.92869663238525,1,34,33,3439,100,200,200,3541,0,66,73,45,16,0.2127040907046555,1.6116136628200632,1.6351963251039225,1.9786333590645873,0.9268875788132167
