run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:09.665700,189.66570019721985,1,1,0,100,100,200,200,25,4,61,61,61,13,0.44,1.8231084277298595,1.794298624084643,2.086696348717025,1.7634680082380765
1,0:03:09.665700,189.66570019721985,1,2,1,25,100,200,200,25,3,59,53,70,15,0.5896296296296296,1.8804299870217052,1.8663925511642792,2.086696348717025,1.8427279921843647
1,0:03:09.665700,189.66570019721985,1,3,2,25,100,200,200,25,2,62,63,63,10,0.7288888888888888,1.9347062982133212,1.8851864441946375,2.086696348717025,1.8629642311032266
1,0:03:09.665700,189.66570019721985,1,4,3,25,100,200,200,25,1,65,61,60,13,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,5,4,25,100,200,200,25,4,64,52,56,24,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,6,5,25,100,200,200,25,2,53,61,66,18,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,7,6,25,100,200,200,25,2,68,65,50,15,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,8,7,25,100,200,200,25,1,62,55,68,14,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,9,8,25,100,200,200,25,3,58,54,69,16,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,10,9,25,100,200,200,25,1,63,60,53,23,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,11,10,25,100,200,200,25,2,68,52,53,25,0.8518518518518517,2.037191491982986,2.03358190707356,2.086696348717025,2.03358190707356
1,0:03:09.665700,189.66570019721985,1,12,11,25,100,200,200,25,1,60,53,71,15,0.8518518518518517,2.041379020599768,2.038552529913085,2.086696348717025,2.038552529913085
1,0:03:09.665700,189.66570019721985,1,13,12,25,100,200,200,25,2,70,56,59,13,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,14,13,25,100,200,200,25,5,59,59,59,18,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,15,14,25,100,200,200,25,5,70,56,55,14,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,16,15,25,100,200,200,25,7,65,60,53,15,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,17,16,25,100,200,200,25,2,57,65,63,13,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,18,17,25,100,200,200,25,1,52,60,67,20,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,19,18,25,100,200,200,25,2,55,69,55,19,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,20,19,25,100,200,200,25,3,58,62,53,24,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,21,20,25,100,200,200,25,1,55,49,67,28,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,22,21,25,100,200,200,25,3,57,60,60,20,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,23,22,25,100,200,200,25,1,55,57,67,20,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,24,23,25,100,200,200,25,2,51,70,59,18,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,25,24,25,100,200,200,25,0,66,47,68,19,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,26,25,25,100,200,200,25,4,52,57,65,22,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,27,26,25,100,200,200,25,5,61,64,55,15,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,28,27,25,100,200,200,25,2,70,56,53,19,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,29,28,25,100,200,200,25,0,57,64,56,23,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,30,29,25,100,200,200,25,1,64,57,58,20,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,31,30,25,100,200,200,25,1,54,62,62,21,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,32,31,25,100,200,200,25,4,56,53,61,26,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,33,32,25,100,200,200,25,0,52,60,74,14,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,34,33,25,100,200,200,25,2,62,48,69,19,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,35,34,25,100,200,200,25,3,67,60,53,17,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,36,35,25,100,200,200,25,1,62,64,57,16,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,37,36,25,100,200,200,25,3,65,59,59,14,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,38,37,25,100,200,200,25,1,55,58,74,12,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,39,38,25,100,200,200,25,1,54,57,71,17,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,40,39,25,100,200,200,25,2,55,61,66,16,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,41,40,25,100,200,200,25,2,60,56,63,19,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,42,41,25,100,200,200,25,0,60,55,68,17,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,43,42,25,100,200,200,25,1,56,63,57,23,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,44,43,25,100,200,200,25,3,64,61,63,9,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,45,44,25,100,200,200,25,3,60,59,63,15,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,46,45,25,100,200,200,25,1,60,61,62,16,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,47,46,25,100,200,200,25,2,61,54,62,21,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,48,47,25,100,200,200,25,4,51,63,64,18,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,49,48,25,100,200,200,25,3,62,63,55,17,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,50,49,25,100,200,200,25,3,48,58,69,22,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,51,50,25,100,200,200,25,2,74,60,49,15,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,52,51,25,100,200,200,25,4,53,62,64,17,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
1,0:03:09.665700,189.66570019721985,1,53,52,25,100,200,200,25,2,59,55,66,18,0.8518518518518517,2.0492644151396253,2.047123610934669,2.086696348717025,2.047123610934669
