run,iteration,row.num_cycle,row.n_selection,row.n_offspring,row.n_mutated,row.n_candidates,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,2,0,25,100,100,200,25,0,36,31,28,5,0.016296296296296295,1.027992127468651,1.0119993419562565,1.1158533369483892
1,2,1,25,100,100,125,25,1,27,35,30,7,0.019259259259259257,1.0509266807737838,1.038472303093023,1.1158533369483892
1,2,2,25,100,100,125,25,1,30,27,37,5,0.02666666666666666,1.0698511092162823,1.064975463193083,1.1158533369483892
1,2,3,25,100,100,125,25,4,28,31,29,8,0.026666666666666665,1.1087427890763888,1.1033081683657633,1.1424266319497054
1,2,4,25,100,100,125,25,0,26,26,32,16,0.019259259259259257,1.1170987547182347,1.1123944785985058,1.1432546950393672
1,2,5,25,100,100,125,25,0,33,38,20,9,0.019259259259259257,1.139090019930431,1.1337750371479074,1.165193797152451
1,2,6,25,100,100,125,25,2,39,19,32,8,0.034074074074074076,1.1532239929978072,1.1531272659673082,1.1735502282875
1,2,7,25,100,100,125,25,1,34,29,28,8,0.031111111111111107,1.1811750971930712,1.179622403868483,1.1990841489970623
1,2,8,25,100,100,125,25,1,23,42,26,8,0.03407407407407407,1.1918215022457688,1.1893498775539117,1.2322950220050566
1,2,9,25,100,100,125,25,3,30,25,31,11,0.048888888888888885,1.2074038582336297,1.2038145475687396,1.2554024616521586
1,2,10,25,100,100,125,25,1,32,21,39,7,0.07407407407407407,1.2258812040143985,1.2211995531638546,1.2774768189899355
1,2,11,25,100,100,125,25,1,28,33,30,8,0.08888888888888888,1.2673548980237144,1.2641727423437492,1.3079668811794805
1,2,12,25,100,100,125,25,0,32,24,34,10,0.09481481481481481,1.270360845981975,1.2728485788964008,1.3079668811794805
1,2,13,25,100,100,125,25,0,30,25,30,15,0.10074074074074074,1.3016660195376888,1.3007871703569445,1.3227044823738086
1,2,14,25,100,100,125,25,1,24,33,30,12,0.10074074074074073,1.3021127933248084,1.3007871703569445,1.3227044823738086
1,2,15,25,100,100,125,25,0,23,30,34,13,0.1037037037037037,1.303366400971997,1.3011978831540516,1.3227044823738086
1,2,16,25,100,100,125,25,1,43,24,24,8,0.11259259259259258,1.3075573781974734,1.3065827956264364,1.3227044823738086
