run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:11.112082,191.11208176612854,1,1,0,100,25,200,200,25,2,51,70,60,17,0.31111111111111106,1.7897354055383792,1.7786888030163044,1.910628485107686,1.756232063095313
1,0:03:11.112082,191.11208176612854,1,2,1,25,25,200,200,25,3,66,55,59,17,0.34814814814814815,1.8263179553224163,1.8122852454864233,1.910628485107686,1.800887558729686
1,0:03:11.112082,191.11208176612854,1,3,2,25,25,200,200,25,2,52,69,60,17,0.33333333333333337,1.8539647005633608,1.8497361103407146,1.910628485107686,1.8317096786741345
1,0:03:11.112082,191.11208176612854,1,4,3,25,25,200,200,25,1,65,61,52,21,0.3422222222222222,1.8710577466508327,1.8652230362941495,1.910628485107686,1.8620914132228399
1,0:03:11.112082,191.11208176612854,1,5,4,25,25,200,200,25,5,67,44,75,9,0.3422222222222222,1.871206325147086,1.8658058756291758,1.910628485107686,1.8625964686449057
1,0:03:11.112082,191.11208176612854,1,6,5,25,25,200,200,25,3,73,47,59,18,0.3422222222222222,1.871206325147086,1.8658058756291758,1.910628485107686,1.8625964686449057
1,0:03:11.112082,191.11208176612854,1,7,6,25,25,200,200,25,2,56,61,63,18,0.3422222222222222,1.871450952061866,1.867058738086614,1.910628485107686,1.8626018200807728
1,0:03:11.112082,191.11208176612854,1,8,7,25,25,200,200,25,1,52,64,67,16,0.3422222222222222,1.871450952061866,1.867058738086614,1.910628485107686,1.8626018200807728
1,0:03:11.112082,191.11208176612854,1,9,8,25,25,200,200,25,2,64,56,62,16,0.3496296296296296,1.872873740697812,1.86871214151441,1.910628485107686,1.8626018200807728
1,0:03:11.112082,191.11208176612854,1,10,9,25,25,200,200,25,1,51,67,62,19,0.36,1.875101840204084,1.8774958546714584,1.910628485107686,1.8645242975928797
1,0:03:11.112082,191.11208176612854,1,11,10,25,25,200,200,25,2,56,50,71,21,0.37333333333333335,1.8805406806965552,1.880056969493948,1.910628485107686,1.8717997232840116
1,0:03:11.112082,191.11208176612854,1,12,11,25,25,200,200,25,1,70,57,54,18,0.3881481481481482,1.8828054378258148,1.880716386566246,1.910628485107686,1.8774958546714584
1,0:03:11.112082,191.11208176612854,1,13,12,25,25,200,200,25,4,69,45,63,19,0.3955555555555555,1.8848915017498538,1.8840185441835855,1.910628485107686,1.8806658430599454
1,0:03:11.112082,191.11208176612854,1,14,13,25,25,200,200,25,3,66,54,64,13,0.3807407407407407,1.8879277436835022,1.8864076426025373,1.910628485107686,1.8840148801794445
1,0:03:11.112082,191.11208176612854,1,15,14,25,25,200,200,25,2,62,58,54,24,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,16,15,25,25,200,200,25,1,56,72,54,17,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,17,16,25,25,200,200,25,1,58,70,56,15,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,18,17,25,25,200,200,25,2,61,52,64,21,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,19,18,25,25,200,200,25,2,65,59,59,15,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,20,19,25,25,200,200,25,2,47,60,77,14,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,21,20,25,25,200,200,25,4,49,61,73,13,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,22,21,25,25,200,200,25,3,70,65,41,21,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,23,22,25,25,200,200,25,2,56,60,61,21,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,24,23,25,25,200,200,25,2,71,48,60,19,0.36888888888888893,1.8931769116404968,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,25,24,25,25,200,200,25,2,59,62,59,18,0.36888888888888893,1.8934412820498958,1.8920590156204924,1.910628485107686,1.8920512396445905
1,0:03:11.112082,191.11208176612854,1,26,25,25,25,200,200,25,2,67,60,56,15,0.36888888888888893,1.8977969774962489,1.8980462456179021,1.910628485107686,1.8961614777418967
1,0:03:11.112082,191.11208176612854,1,27,26,25,25,200,200,25,2,65,62,51,20,0.36888888888888893,1.8977969774962489,1.8980462456179021,1.910628485107686,1.8961614777418967
1,0:03:11.112082,191.11208176612854,1,28,27,25,25,200,200,25,4,49,68,62,17,0.36888888888888893,1.8977969774962489,1.8980462456179021,1.910628485107686,1.8961614777418967
1,0:03:11.112082,191.11208176612854,1,29,28,25,25,200,200,25,6,53,59,62,20,0.36888888888888893,1.8977969774962489,1.8980462456179021,1.910628485107686,1.8961614777418967
1,0:03:11.112082,191.11208176612854,1,30,29,25,25,200,200,25,4,54,62,63,17,0.36888888888888893,1.8977969774962489,1.8980462456179021,1.910628485107686,1.8961614777418967
1,0:03:11.112082,191.11208176612854,1,31,30,25,25,200,200,25,2,64,55,60,19,0.3674074074074074,1.9002320524309058,1.9000320820182766,1.910628485107686,1.8981473141422711
1,0:03:11.112082,191.11208176612854,1,32,31,25,25,200,200,25,1,53,66,57,23,0.3674074074074074,1.9002320524309058,1.9000320820182766,1.910628485107686,1.8981473141422711
1,0:03:11.112082,191.11208176612854,1,33,32,25,25,200,200,25,3,47,70,57,23,0.3674074074074074,1.9002320524309058,1.9000320820182766,1.910628485107686,1.8981473141422711
1,0:03:11.112082,191.11208176612854,1,34,33,25,25,200,200,25,2,63,51,71,13,0.3674074074074074,1.9002320524309058,1.9000320820182766,1.910628485107686,1.8981473141422711
1,0:03:11.112082,191.11208176612854,1,35,34,25,25,200,200,25,1,57,60,62,20,0.3674074074074074,1.9002320524309058,1.9000320820182766,1.910628485107686,1.8981473141422711
1,0:03:11.112082,191.11208176612854,1,36,35,25,25,200,200,25,2,48,63,68,19,0.3674074074074074,1.9002320524309058,1.9000320820182766,1.910628485107686,1.8981473141422711
1,0:03:11.112082,191.11208176612854,1,37,36,25,25,200,200,25,3,66,47,66,18,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,38,37,25,25,200,200,25,4,58,70,54,14,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,39,38,25,25,200,200,25,1,65,57,61,16,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,40,39,25,25,200,200,25,2,47,72,60,19,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,41,40,25,25,200,200,25,3,72,53,58,14,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,42,41,25,25,200,200,25,2,63,59,55,21,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,43,42,25,25,200,200,25,1,57,73,51,18,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,44,43,25,25,200,200,25,2,55,61,67,15,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,45,44,25,25,200,200,25,0,58,58,60,24,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,46,45,25,25,200,200,25,1,70,56,61,12,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,47,46,25,25,200,200,25,2,58,57,63,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,48,47,25,25,200,200,25,2,67,68,51,12,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,49,48,25,25,200,200,25,3,69,53,57,18,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,50,49,25,25,200,200,25,0,57,60,63,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,51,50,25,25,200,200,25,0,61,70,47,22,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,52,51,25,25,200,200,25,1,62,62,48,27,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,53,52,25,25,200,200,25,3,57,66,60,14,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,54,53,25,25,200,200,25,2,56,64,65,13,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,55,54,25,25,200,200,25,1,59,54,61,25,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,56,55,25,25,200,200,25,1,65,54,63,17,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,57,56,25,25,200,200,25,1,54,63,68,14,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,58,57,25,25,200,200,25,1,58,57,59,25,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,59,58,25,25,200,200,25,2,57,64,57,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,60,59,25,25,200,200,25,0,56,58,63,23,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,61,60,25,25,200,200,25,2,65,52,58,23,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,62,61,25,25,200,200,25,3,56,63,58,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,63,62,25,25,200,200,25,0,50,61,75,14,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,64,63,25,25,200,200,25,0,63,68,49,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,65,64,25,25,200,200,25,3,61,67,49,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,66,65,25,25,200,200,25,1,65,58,57,19,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,67,66,25,25,200,200,25,1,66,52,61,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,68,67,25,25,200,200,25,1,62,62,64,11,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,69,68,25,25,200,200,25,0,71,50,62,17,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,70,69,25,25,200,200,25,2,52,69,57,20,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,71,70,25,25,200,200,25,0,58,57,67,18,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,72,71,25,25,200,200,25,3,54,65,59,19,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,73,72,25,25,200,200,25,4,60,59,61,16,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,74,73,25,25,200,200,25,3,55,50,81,11,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,75,74,25,25,200,200,25,1,62,48,66,23,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,76,75,25,25,200,200,25,0,52,62,67,19,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,77,76,25,25,200,200,25,2,62,65,57,14,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,78,77,25,25,200,200,25,3,61,53,60,23,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,79,78,25,25,200,200,25,3,54,69,60,14,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,80,79,25,25,200,200,25,3,62,59,57,19,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,81,80,25,25,200,200,25,2,60,50,72,16,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,82,81,25,25,200,200,25,3,61,65,53,18,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,83,82,25,25,200,200,25,2,55,48,74,21,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,84,83,25,25,200,200,25,2,58,56,62,22,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,85,84,25,25,200,200,25,2,56,57,69,16,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
1,0:03:11.112082,191.11208176612854,1,86,85,25,25,200,200,25,4,72,54,59,11,0.36888888888888893,1.906201096181895,1.9060205381651874,1.910628485107686,1.9060124915381427
