run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:19.915327,199.91532731056213,1,34,33,3325,25,200,200,3423,2,63,65,54,16,0.9008234059358804,2.2021705458118426,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,35,34,3423,25,200,200,3526,1,56,66,59,18,0.9027436398394992,2.2039040823066007,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,36,35,3526,25,200,200,3612,3,54,66,65,12,0.9043517493129897,2.206776022335005,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,37,36,3612,25,200,200,3719,2,67,61,55,15,0.9059982273211638,2.2082222174172195,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,38,37,3719,25,200,200,3813,1,54,60,71,14,0.9075579644685337,2.210841139161092,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,39,38,3813,25,200,200,3914,3,70,52,57,18,0.9089782168474044,2.2122771239822248,2.5441511709395854,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,40,39,3914,25,200,200,4005,4,63,52,56,25,0.910241827345448,2.213703186866223,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,41,40,4005,25,200,200,4116,1,69,54,56,20,0.9114746427671597,2.213528284918593,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,42,41,4116,25,200,200,4221,1,62,63,65,9,0.9125711828862741,2.213524303985552,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,43,42,4221,25,200,200,4314,0,62,62,58,18,0.9139408300279881,2.2166750731062246,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,44,43,4314,25,200,200,4409,2,54,62,64,18,0.9150643044950143,2.218278580236589,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,45,44,4409,25,200,200,4511,2,51,61,62,24,0.9163444091397982,2.220801900372617,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,46,45,4511,25,200,200,4613,1,66,51,60,22,0.9174715578357461,2.2224745371867853,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,47,46,4613,25,200,200,4717,1,59,51,60,29,0.918584473810253,2.224209826386788,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,48,47,4717,25,200,200,4822,2,48,67,65,18,0.9197351644469024,2.2265819540552423,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,49,48,4822,25,200,200,4928,0,58,64,60,18,0.9207175925925924,2.2276771778722955,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,50,49,4928,25,200,200,5026,1,63,58,59,19,0.9216223784468911,2.228895430749662,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,51,50,5026,25,200,200,5140,3,47,61,68,21,0.9228851419512898,2.232334426721027,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,52,51,5140,25,200,200,5238,1,63,59,57,20,0.9236279043457357,2.2326428160762117,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,53,52,5238,25,200,200,5327,1,56,63,61,19,0.924403284455847,2.234187919351863,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,54,53,5327,25,200,200,5414,6,63,45,67,19,0.9250639631134645,2.2349654837636668,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,55,54,5414,25,200,200,5515,2,58,61,61,18,0.9258520533225884,2.2360234269915575,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,56,55,5515,25,200,200,5621,2,64,56,62,16,0.9265387073606253,2.236373992359325,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,57,56,5621,25,200,200,5724,1,58,67,54,20,0.9272782565934209,2.23710863125594,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,58,57,5724,25,200,200,5823,0,71,59,56,14,0.9277513818128622,2.23664255385011,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,59,58,5823,25,200,200,5918,3,64,66,53,14,0.9283854655601868,2.2376881980307393,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,60,59,5918,25,200,200,6021,1,60,54,63,22,0.9290753966057073,2.238814291488022,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,61,60,6021,25,200,200,6118,0,62,59,63,16,0.9297095395493565,2.240105426271742,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,62,61,6118,25,200,200,6219,3,66,59,58,14,0.9301900388891867,2.2399682723520065,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,63,62,6219,25,200,200,6321,1,68,60,49,22,0.9306837291333416,2.2397382506082564,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,64,63,6321,25,200,200,6417,2,68,54,59,17,0.9310973744509665,2.2395718491612047,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,65,64,6417,25,200,200,6512,1,50,55,76,18,0.9316930566930568,2.240801079028061,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,66,65,6512,25,200,200,6620,1,70,59,53,17,0.9320857110887322,2.240327524721314,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,67,66,6620,25,200,200,6729,3,60,50,66,21,0.9325418448616547,2.2407257135626635,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,68,67,6729,25,200,200,6845,2,48,55,78,17,0.9332142953764576,2.242187941903323,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,69,68,6845,25,200,200,6953,3,62,58,58,19,0.933724318306513,2.2429374179948507,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,70,69,6953,25,200,200,7054,5,55,67,54,19,0.9343109766982748,2.244267270441242,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,71,70,7054,25,200,200,7159,2,67,60,59,12,0.9348088135628295,2.2452625351689477,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,72,71,7159,25,200,200,7260,1,58,56,63,22,0.9352566064687278,2.2459713777321983,2.5439182923339887,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,73,72,7260,25,200,200,7374,1,54,59,72,14,0.9357301429446806,2.2465214357507164,2.543845839487635,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,74,73,7374,25,200,200,7477,1,48,72,59,20,0.9362142669618931,2.2474173158991304,2.5437913616606345,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,75,74,7477,25,200,200,7568,1,60,51,78,10,0.9365554772531517,2.247696953367383,2.5437913616606345,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,76,75,7568,25,200,200,7664,4,58,57,68,13,0.9369732467331633,2.2485045210866086,2.543685485336591,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,77,76,7664,25,200,200,7764,1,54,62,64,19,0.9373843188886981,2.2493336426035317,2.543685485336591,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,78,77,7764,25,200,200,7873,6,64,56,62,12,0.9377290411203786,2.2493328354874946,2.5434902203179575,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,79,78,7873,25,200,200,7981,0,66,53,63,18,0.9380705100539709,2.2495339661911062,2.543685485336591,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,80,79,7981,25,200,200,8080,0,59,65,56,20,0.9383480014668134,2.249433274641078,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,81,80,8080,25,200,200,8188,2,71,52,59,16,0.9386726736506903,2.249479979756275,2.5434902203179575,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,82,81,8188,25,200,200,8291,1,58,63,53,25,0.9389520988845558,2.2493944458275807,2.5434902203179575,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,83,82,8291,25,200,200,8396,2,55,57,56,30,0.9393847158258783,2.250593259141015,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,84,83,8396,25,200,200,8509,1,58,62,60,19,0.9397718320035867,2.251329064364832,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,85,84,8509,25,200,200,8602,1,68,53,61,17,0.9399838108278006,2.251212226464363,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,86,85,8602,25,200,200,8701,2,61,54,58,25,0.9402835774517191,2.251603728993997,2.5436101565977434,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,87,86,8701,25,200,200,8794,2,61,70,49,18,0.9405739603601782,2.252002089188138,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,88,87,8794,25,200,200,8882,3,68,61,54,14,0.9408374823821795,2.25256000602272,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,89,88,8882,25,200,200,8981,2,61,69,55,13,0.9410937493556356,2.252771944068432,2.5436101565977434,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,90,89,8981,25,200,200,9070,3,46,67,65,19,0.9413655110457757,2.25335905263303,2.5436101565977434,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,91,90,9070,25,200,200,9171,0,58,61,59,22,0.9416599021876527,2.253813544205468,2.5436101565977434,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,92,91,9171,25,200,200,9269,1,70,48,66,15,0.9418092167040275,2.2533182764868953,2.5436101565977434,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,93,92,9269,25,200,200,9365,2,67,59,56,16,0.9420023333531076,2.2532152078339855,2.5436101565977434,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,94,93,9365,25,200,200,9464,0,66,65,54,15,0.9422450768604617,2.2533989675617065,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,95,94,9464,25,200,200,9559,3,55,58,50,34,0.9425052209862338,2.2539787961933966,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,96,95,9559,25,200,200,9662,4,60,61,63,12,0.9427156405007782,2.2539808111006128,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,97,96,9662,25,200,200,9781,3,55,64,55,23,0.943037711057341,2.254535693330218,2.5434902203179575,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,98,97,9781,25,200,200,9865,3,69,52,53,23,0.9432749526008521,2.255110005700796,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,99,98,9865,25,200,200,9957,1,73,54,57,15,0.9434977811999005,2.2555688808055416,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:19.915327,199.91532731056213,1,100,99,9957,25,200,200,10050,1,71,56,60,12,0.943677906762484,2.2555989745421754,2.5435022151540645,2.6036919755317576,1.0184486365442138
1,0:03:18.227458,198.22745752334595,2,1,0,100,25,200,200,192,1,51,61,68,19,0.19733796296296294,1.5646099138157588,1.6309452210399673,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,2,1,192,25,200,200,302,0,71,50,64,15,0.26306107431935244,1.610481471307419,1.6705375276032952,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,3,2,302,25,200,200,402,1,67,61,51,20,0.29675695596093604,1.6369623134854498,1.681465502514359,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,4,3,402,25,200,200,502,2,61,63,59,15,0.3345875756234322,1.657936927018216,1.702178969364492,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,5,4,502,25,200,200,589,0,73,64,51,12,0.3549644721121801,1.6700478994518688,1.7136252528523257,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,6,5,589,25,200,200,676,2,72,50,55,21,0.3731645847030462,1.6814204892831424,1.7263941619461245,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,7,6,676,25,200,200,783,2,61,61,59,17,0.3874461945981742,1.6915214427348073,1.7353127093165601,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,8,7,783,25,200,200,870,3,54,55,66,22,0.398978288633461,1.6983027004000755,1.73946729388008,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,9,8,870,25,200,200,970,1,57,65,67,10,0.4154639175257732,1.7036472528893427,1.7431282688215428,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,10,9,970,25,200,200,1066,1,63,51,69,16,0.4301994301994302,1.7092764752626288,1.747350173758344,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,11,10,1066,25,200,200,1172,3,60,52,68,17,0.4492478826949816,1.714332558836907,1.7508356395762958,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,12,11,1172,25,200,200,1275,1,48,69,61,21,0.470152505446623,1.7186297248382036,1.753636001423539,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,13,12,1275,25,200,200,1362,0,63,48,74,15,0.48537009843911455,1.7217410178346308,1.753530449776645,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,14,13,1362,25,200,200,1464,3,64,54,54,25,0.5008601497672535,1.72484334643106,1.7534410049168483,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,15,14,1464,25,200,200,1576,4,74,63,48,11,0.5154399323181048,1.726760636295926,1.7529101228076867,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,16,15,1576,25,200,200,1683,2,65,68,51,14,0.5277832794172662,1.7288728166594274,1.7530427166794385,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,17,16,1683,25,200,200,1776,1,54,69,64,12,0.5372455789122456,1.7304360902109441,1.751781232694975,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,18,17,1776,25,200,200,1880,1,64,64,49,22,0.5469267139479905,1.7323118151516184,1.7515702733560603,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,19,18,1880,25,200,200,1974,2,67,53,61,17,0.554298472738189,1.7331274071140055,1.7508647169771712,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,20,19,1974,25,200,200,2062,1,48,61,75,15,0.5610338757768437,1.7344507888097376,1.7514438179404974,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,21,20,2062,25,200,200,2159,2,67,58,56,17,0.5676839414681008,1.7355522390276064,1.7514251311940483,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,22,21,2159,25,200,200,2266,2,60,60,58,20,0.574400967604851,1.736595000220441,1.751425634413725,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,23,22,2266,25,200,200,2360,0,58,65,53,24,0.5798807281858128,1.7380394325958755,1.7520734490259278,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,24,23,2360,25,200,200,2448,1,60,65,62,12,0.5846496005809731,1.7389568782141231,1.751781232694975,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,25,24,2448,25,200,200,2559,3,64,60,56,17,0.5898860955523714,1.7401144183265913,1.7516535539293474,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,26,25,2559,25,200,200,2665,2,64,65,58,11,0.5946633312486971,1.7408907885198657,1.7514736759345007,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,27,26,2665,25,200,200,2760,1,65,65,46,23,0.5986580783682233,1.7419517912056701,1.7515219947194494,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,28,27,2760,25,200,200,2860,0,58,72,58,12,0.6027713027713026,1.74269049777674,1.7514736570066298,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,29,28,2860,25,200,200,2963,4,58,55,68,15,0.606317421032237,1.7432894886355887,1.7514869927827732,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,30,29,2963,25,200,200,3069,2,64,61,56,17,0.6098137890252585,1.7437578410358958,1.7514162191819933,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,31,30,3069,25,200,200,3152,4,60,50,68,18,0.6124976499341981,1.7440975642984848,1.7511934221089973,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,32,31,3152,25,200,200,3233,1,55,56,59,29,0.6150004009577161,1.7452387960363103,1.7516535539293474,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,33,32,3233,25,200,200,3321,5,67,55,57,16,0.6173620172415716,1.7457382320445336,1.7517428053429343,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,34,33,3321,25,200,200,3416,2,42,67,64,25,0.62001257697979,1.7463586535698998,1.7521884130786674,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,35,34,3416,25,200,200,3520,2,66,57,60,15,0.6227167508417507,1.7466581594830672,1.7521389278175277,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,36,35,3520,25,200,200,3611,3,47,54,69,27,0.6251371837082166,1.7473949428246272,1.752640994541962,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,37,36,3611,25,200,200,3723,1,59,63,58,19,0.6276399956228051,1.7479489526252803,1.752640994541962,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,38,37,3723,25,200,200,3819,1,51,68,64,16,0.6298623839865002,1.7483381613746565,1.752357469393976,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,39,38,3819,25,200,200,3914,2,66,59,63,10,0.631985843789625,1.748411533118146,1.7522820716531684,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,40,39,3914,25,200,200,4019,4,65,57,63,11,0.6337397362527991,1.7488136759640354,1.7521451740443919,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,41,40,4019,25,200,200,4111,0,62,63,58,17,0.6352694216960818,1.7490935567296615,1.752088885776991,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,42,41,4111,25,200,200,4196,2,76,59,47,16,0.6365939342583765,1.749308049796005,1.7520515511190915,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,43,42,4196,25,200,200,4289,5,68,53,64,10,0.6380750066923999,1.7498479810765046,1.7523145198614962,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,44,43,4289,25,200,200,4378,4,59,59,59,19,0.639561443581544,1.750292897622043,1.752355699934602,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,45,44,4378,25,200,200,4480,1,67,48,64,20,0.6410300925925926,1.7505413324201096,1.7523500300507615,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,46,45,4480,25,200,200,4583,2,46,63,69,20,0.6427699792308127,1.7509099092694378,1.752344244916284,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,47,46,4583,25,200,200,4687,4,74,51,59,12,0.6440588230645836,1.7509514150687016,1.75229397242336,1.89554811802509,0.9152311332771839
1,0:03:18.227458,198.22745752334595,2,48,47,4687,25,200,200,4791,1,58,57,65,19,0.6453844786134495,1.7514406508887885,1.7525031496398233,1.89554811802509,0.9152311332771839
