run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,0:03:11.428067,191.42806720733643,1,1,0,100,100,200,200,25,2,73,47,60,18,0.317037037037037,1.8081948163162749,1.799673862694552,2.029358091260634,1.7726461865375471
1,0:03:11.428067,191.42806720733643,1,2,1,25,100,200,200,25,1,64,60,58,17,0.36148148148148146,1.8263323375773064,1.8078768305210453,2.029358091260634,1.7888555496695302
1,0:03:11.428067,191.42806720733643,1,3,2,25,100,200,200,25,3,51,61,65,20,0.7274074074074073,1.9322161677452794,1.996529162535203,2.029358091260634,1.8217653905008822
1,0:03:11.428067,191.42806720733643,1,4,3,25,100,200,200,25,3,62,56,56,23,0.8148148148148147,1.9910451867056804,1.996529162535203,2.029358091260634,1.9795363300888538
1,0:03:11.428067,191.42806720733643,1,5,4,25,100,200,200,25,1,58,66,53,22,0.8148148148148147,1.9910451867056804,1.996529162535203,2.029358091260634,1.9795363300888538
1,0:03:11.428067,191.42806720733643,1,6,5,25,100,200,200,25,1,70,63,45,21,0.8148148148148147,1.9910451867056804,1.996529162535203,2.029358091260634,1.9795363300888538
1,0:03:11.428067,191.42806720733643,1,7,6,25,100,200,200,25,3,59,66,53,19,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,8,7,25,100,200,200,25,4,62,66,55,13,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,9,8,25,100,200,200,25,2,65,51,60,22,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,10,9,25,100,200,200,25,1,65,56,55,23,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,11,10,25,100,200,200,25,0,52,68,61,19,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,12,11,25,100,200,200,25,6,66,58,59,11,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,13,12,25,100,200,200,25,2,56,68,56,18,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,14,13,25,100,200,200,25,2,60,61,54,23,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
1,0:03:11.428067,191.42806720733643,1,15,14,25,100,200,200,25,3,58,61,62,16,0.8148148148148147,1.9943538332880706,1.996529162535203,2.029358091260634,1.987807946544829
