run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,0:00:03.088649,3.088649034500122,1,0.12444444444444443,0.12444444444444444,0.5591163003663003,0.7760960056629844,0.033532028246020563,0.4764182648062706,1.8451625990815763,0.39468864468864473,0.6937510086058116,0.0,0.33333060145378113,1.4470341137240654,0.7087912087912087,0.846401289141669,0.10762799198637227,0.9988412261009216,2.330579829271948,0.5732600732600732,0.7807389165924219,0.02823750648906994,0.33333563804626465,1.7983185708670293,1,1,True
1,0:00:01.753014,1.7530136108398438,2,0.11296296296296297,0.11296296296296296,0.5204258241758242,0.7117641866312368,0.031563870565526744,0.8524267269670963,2.116180608339684,0.3708791208791209,0.5975473373056082,0.0,0.33332541584968567,1.5916255415013585,0.6913919413919414,0.8068537852155182,0.10479618094420523,0.9988424181938171,2.4491905634215794,0.527014652014652,0.7145055224154987,0.02654434179038191,0.9988372921943665,2.1775383684576584,1,1,True
1,0:00:01.683009,1.6830086708068848,3,0.11611111111111111,0.11611111111111111,0.5502518315018315,0.7692846850036404,0.031159084557227556,0.8657368741929531,2.2164324752556523,0.413003663003663,0.6942023101848764,0.0,0.3333267867565155,1.6807299394443542,0.7023809523809523,0.8428619816437201,0.10479618094420523,0.9988424181938171,2.4993041940431033,0.5421245421245422,0.7668313613758357,0.025888149328805163,0.9988376796245575,2.2870246089886557,1,1,True
1,0:00:01.489656,1.4896559715270996,4,0.11833333333333332,0.11833333333333333,0.5416941391941392,0.7337072273482386,0.034084469113649436,0.4797483924031258,1.7892342280591529,0.4285714285714286,0.6526291825204263,0.0,0.33333292603492737,1.4611430694858587,0.6813186813186813,0.8216465532417593,0.10762799198637227,0.9988436698913574,2.2534882785594563,0.5471611721611722,0.7329026177939686,0.028480948210551443,0.33333800733089447,1.747211680268168,1,1,True
1,0:00:01.796452,1.796452283859253,5,0.11185185185185183,0.11185185185185186,0.6477335164835165,0.7660090822859356,0.031272419684220315,0.4564471584558487,1.9014621769095208,0.5064102564102564,0.6616367144260927,0.0,0.3333243429660797,1.5652038377770492,0.7957875457875458,0.8891321267818827,0.10762799198637227,0.9988350868225098,2.428053948514798,0.6387362637362637,0.7620970750390932,0.02687575956595834,0.3333292156457901,1.8345364017826,1,1,True
1,0:00:01.883917,1.8839170932769775,6,0.12259259259259257,0.12259259259259259,0.6476556776556777,0.8206386778900222,0.03328225312476888,0.46643255427479746,1.968009162945266,0.5054945054945055,0.7548989142193245,0.0,0.33332762122154236,1.6341470925226247,0.8067765567765568,0.9000171188825459,0.10762799198637227,0.9988382458686829,2.4771231473934963,0.6396520146520146,0.8140112089291712,0.027261678702141426,0.33333221077919006,1.8967286121468132,1,1,True
1,0:00:01.683170,1.6831700801849365,7,0.11833333333333332,0.11833333333333333,0.5280265567765567,0.7491624261489441,0.031222836059194993,0.8890303552150727,2.1974421741997685,0.4001831501831502,0.6466716745171379,0.0,0.33332446217536926,1.6754202093961765,0.7133699633699634,0.8413137545174258,0.10762799198637227,0.9988433718681335,2.501548134838833,0.5219780219780219,0.7494792961399483,0.027005832379103943,0.998838871717453,2.2546180439033243,1,1,True
1,0:00:01.695299,1.6952989101409912,8,0.11203703703703702,0.11203703703703703,0.6218040293040292,0.7998187056174041,0.03086822654137429,0.4730903954803944,1.9255813569432019,0.4734432234432234,0.7134701858751431,0.0,0.3333303928375244,1.577788900230102,0.7756410256410257,0.8921591036979855,0.10762799198637227,0.9988401532173157,2.4175593965542,0.6236263736263736,0.8010527754731194,0.025435148926608097,0.3333349823951721,1.8651197799390757,1,1,True
1,0:00:01.681053,1.6810531616210938,9,0.12296296296296295,0.12296296296296297,0.6082509157509157,0.7976413484437082,0.033561520245659275,0.4531251779198647,1.892578962360148,0.478021978021978,0.7217846962064616,0.0,0.3333302438259125,1.5674501580229259,0.7664835164835164,0.8846386980040306,0.10762799198637227,0.9988408088684082,2.434728725059705,0.5984432234432234,0.7963025387214429,0.02641517992489637,0.33333490788936615,1.834409164573088,1,1,True
1,0:00:01.742270,1.7422704696655273,10,0.12425925925925924,0.12425925925925926,0.633058608058608,0.7755841128006661,0.03287297449208202,0.44646894454956054,1.8879846399009168,0.4706959706959707,0.668068971021001,0.0,0.33332911133766174,1.5499601604280322,0.8040293040293041,0.8641471558897585,0.09813888676338417,0.9988389015197754,2.383581296688464,0.6355311355311355,0.7763877961644479,0.026358728324804535,0.3333336114883423,1.8260935464743224,1,1,True
