run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE
1,0:02:55.346953,175.34695291519165,1,0.7981818181818181,0.7981818181818182,0.9006203007518798,0.9464172099179081,0.07141483446448706,0.8275786914825439,2.746031036616819,0.7261904761904762,0.8343461154261634,0.0,0.3333333432674408,1.9873745987039761,0.9611528822055138,0.9807361543695567,0.3687472738590015,0.9927261471748352,3.2034382101028926,0.9047619047619048,0.9493130992859683,0.0,0.9927253723144531,2.84570073933406,1,1,1,300,100,200,200,500,0.0024431818181818183,0.00375,0.011193181818181817,0.010340909090909092,0.9722727272727273
1,0:02:55.346953,175.34695291519165,1,0.8354545454545454,0.8354545454545454,0.9008157894736842,0.9481144617442242,0.11309660357599728,0.9903846137523651,2.952411468546271,0.8458646616541353,0.9084538693500914,0.0,0.9293313026428223,2.7501962825448003,0.956766917293233,0.9768724891823747,0.37540816735554877,0.9927261471748352,3.211859807497399,0.8953634085213033,0.9482134622577021,0.0,0.9927261471748352,2.8675760943008313,2,1,2,500,100,200,200,500,0.004204545454545455,0.004431818181818182,0.010340909090909092,0.013806818181818182,0.967215909090909
1,0:02:55.346953,175.34695291519165,1,0.8403636363636364,0.8403636363636363,0.903169172932331,0.947745597025279,0.1866507868307305,0.9922073525190354,3.0297729093073755,0.8483709273182958,0.9203815770094138,0.0,0.9321891665458679,2.84570073933406,0.956766917293233,0.9768724891823747,0.3945263736212871,0.9927261471748352,3.2217538486091764,0.8953634085213033,0.9477270787381755,0.278780691051418,0.9927261471748352,3.105910104847777,3,1,3,500,100,200,200,500,0.004772727272727273,0.003465909090909091,0.00909090909090909,0.010397727272727272,0.9722727272727273
1,0:02:55.346953,175.34695291519165,1,0.8123636363636364,0.8123636363636364,0.9014385964912282,0.9454567198013183,0.2526544407641938,0.9926049861907958,3.0921547432475363,0.8721804511278195,0.9295411192500074,0.0,0.9321892857551575,2.855744609738404,0.956766917293233,0.9768724891823747,0.3945263736212871,0.9927261471748352,3.2224448041172686,0.8953634085213033,0.9426604606853498,0.3196518468706583,0.9927261471748352,3.1505473869025464,4,1,4,500,100,200,200,500,0.0057954545454545455,0.002840909090909091,0.010113636363636363,0.013238636363636364,0.9680113636363636
1,0:02:55.346953,175.34695291519165,1,0.8127272727272727,0.8127272727272727,0.8962531328320804,0.9416623305255567,0.3288072248779194,0.9927261471748352,3.1594488354103913,0.8928571428571429,0.9334822100281819,0.09400208133002844,0.9927261471748352,2.975529484371185,0.9342105263157895,0.9689975159687354,0.410110321335326,0.9927261471748352,3.236437052851775,0.8947368421052632,0.9398001545953099,0.34509788594354196,0.9927261471748352,3.1727231383327776,5,1,5,500,100,200,200,500,0.003409090909090909,0.004261363636363636,0.010625,0.011875,0.9698295454545455
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8947230576441104,0.9432869642757126,0.35500367447460485,0.9927261471748352,3.185739843569263,0.8928571428571429,0.9345520311937431,0.30497675112578687,0.9927261471748352,3.143330368672161,0.8959899749373433,0.956878141488446,0.42117427765216525,0.9927261471748352,3.2614096741668126,0.8947368421052632,0.9403628642907376,0.3608513346034348,0.9927261471748352,3.18863936143714,6,1,6,500,100,200,200,500,0.004375,0.003409090909090909,0.011931818181818182,0.009488636363636364,0.9707954545454546
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8948308270676694,0.9402016836822741,0.3666075486686171,0.9927261471748352,3.1943662065933958,0.8928571428571429,0.9253231020454274,0.3270971338581708,0.9927261471748352,3.1633935754480755,0.8953634085213033,0.956878141488446,0.42117427765216525,0.9927261471748352,3.2614096741668126,0.8953634085213033,0.9387231456179618,0.36705683153856694,0.9927261471748352,3.192617747515903,7,1,7,500,100,200,200,500,0.004772727272727273,0.004772727272727273,0.010795454545454546,0.011193181818181817,0.9684659090909091
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8947719298245616,0.9389199644794335,0.37224954131037546,0.9927261471748352,3.1986675827892057,0.893483709273183,0.9253231020454274,0.34157304669890254,0.9927261471748352,3.1821246214920405,0.8953634085213033,0.956878141488446,0.42117427765216525,0.9927261471748352,3.2614096741668126,0.8947368421052632,0.937723931145128,0.3687472738590015,0.9927261471748352,3.193208188754058,8,1,8,500,100,200,200,500,0.004602272727272727,0.004715909090909091,0.012954545454545455,0.015681818181818182,0.9620454545454545
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8948433583959902,0.9390308075261186,0.37757156049908286,0.9927261471748352,3.2041718735960267,0.893483709273183,0.9253231020454274,0.3460261726527975,0.9927261471748352,3.1860983502321916,0.8953634085213033,0.956878141488446,0.42388801195190284,0.9927261471748352,3.2614096741668126,0.8953634085213033,0.9370340507928433,0.37246680823790296,0.9927261471748352,3.2020792614185347,9,1,9,500,100,200,200,500,0.004261363636363636,0.00375,0.01096590909090909,0.012613636363636363,0.9684090909090909
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8947819548872182,0.9400957414674648,0.384264153503056,0.9927261471748352,3.2118679970325736,0.893483709273183,0.9253231020454274,0.3539304959592024,0.9927261471748352,3.1921085554479767,0.8953634085213033,0.956878141488446,0.42388801195190284,0.9927261471748352,3.2614096741668126,0.8947368421052632,0.9392577834289914,0.3754415610694647,0.9927261471748352,3.209641977450416,10,1,10,500,100,200,200,500,0.003863636363636364,0.003125,0.009261363636363637,0.014829545454545455,0.9689204545454545
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8947130325814538,0.9411718421728749,0.3929282594963463,0.9927261471748352,3.22153928142551,0.893483709273183,0.9253231020454274,0.3574879691676589,0.9927261471748352,3.196227201057764,0.8953634085213033,0.956878141488446,0.42388801195190284,0.9927261471748352,3.2614096741668126,0.8947368421052632,0.9419502885269248,0.3932600767745392,0.9927261471748352,3.2191785013637495,11,1,11,500,100,200,200,500,0.004431818181818182,0.001534090909090909,0.01215909090909091,0.013636363636363636,0.9682386363636364
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8945563909774439,0.9420902122940468,0.4007219490862956,0.9927261471748352,3.230094699532622,0.893483709273183,0.9255211254487631,0.36705683153856694,0.9927261471748352,3.208762779303018,0.8953634085213033,0.956878141488446,0.42388801195190284,0.9927261471748352,3.2614096741668126,0.8941102756892231,0.942065649317415,0.410110321335326,0.9927261471748352,3.2353892350921654,12,1,12,500,100,200,200,500,0.003693181818181818,0.005511363636363636,0.013011363636363637,0.01125,0.9665340909090909
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8945476190476193,0.9438711627209733,0.408982818040496,0.9927261471748352,3.2401277469839243,0.893483709273183,0.9255211254487631,0.37157583244861386,0.9927261471748352,3.2142986713029127,0.8953634085213033,0.956878141488446,0.42388801195190284,0.9927261471748352,3.262546955900346,0.8941102756892231,0.9423728713189247,0.410110321335326,0.9927261471748352,3.2415414555605904,13,1,13,500,100,200,200,500,0.004034090909090909,0.0030113636363636362,0.010340909090909092,0.010454545454545454,0.9721590909090909
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8944586466165415,0.9460538469791295,0.4145116352383076,0.9927261471748352,3.2477502760088135,0.8941102756892231,0.9255211254487631,0.3866128965976248,0.9927261471748352,3.2276768195924306,0.8953634085213033,0.956878141488446,0.42388801195190284,0.9927261471748352,3.264514035785676,0.8941102756892231,0.9445947113612062,0.4127527677161641,0.9927261471748352,3.2468594702282365,14,1,14,500,100,200,200,500,0.003977272727272727,0.006193181818181818,0.013920454545454545,0.012954545454545455,0.9629545454545455
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8945225563909776,0.9494066631374977,0.4172964966159278,0.9927261471748352,3.253951863319238,0.8941102756892231,0.9308259280197103,0.39815897492747226,0.9927261471748352,3.2390123935167994,0.8959899749373433,0.9591106262573887,0.42388801195190284,0.9927261471748352,3.2687636482579285,0.8941102756892231,0.9509100952240878,0.42117427765216525,0.9927261471748352,3.255931930630188,15,1,15,500,100,200,200,500,0.006136363636363636,0.003863636363636364,0.013806818181818182,0.010340909090909092,0.9658522727272727
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8946553884711782,0.9494682965311463,0.4194651392415912,0.9927261471748352,3.2563149714187505,0.8941102756892231,0.9308259280197103,0.39815897492747226,0.9927261471748352,3.2415414555605904,0.8959899749373433,0.9591106262573887,0.42388801195190284,0.9927261471748352,3.2687636482579285,0.8941102756892231,0.9509100952240878,0.42117427765216525,0.9927261471748352,3.2559856860114733,16,1,16,500,100,200,200,500,0.004545454545454545,0.004034090909090909,0.01278409090909091,0.015625,0.9630113636363636
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8947255639097746,0.9494915555089487,0.42108258632811185,0.9927261471748352,3.2580258529216697,0.8941102756892231,0.9400782749434773,0.4045229757534035,0.9927261471748352,3.24906039334442,0.8959899749373433,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8941102756892231,0.9505693882523044,0.42117427765216525,0.9927261471748352,3.2570630254526964,17,1,17,500,100,200,200,500,0.004261363636363636,0.005625,0.011704545454545455,0.014204545454545454,0.9642045454545455
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8947255639097746,0.9494915555089487,0.42108258632811185,0.9927261471748352,3.2580258529216697,0.8941102756892231,0.9400782749434773,0.4045229757534035,0.9927261471748352,3.24906039334442,0.8959899749373433,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8941102756892231,0.9505693882523044,0.42117427765216525,0.9927261471748352,3.2570630254526964,18,1,18,500,100,200,200,500,0.004375,0.003693181818181818,0.01028409090909091,0.015568181818181818,0.9660795454545454
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8948847117794488,0.94912563008524,0.42160691882374535,0.9927261471748352,3.258343407863269,0.8941102756892231,0.9400782749434773,0.410110321335326,0.9927261471748352,3.2518578017805906,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9494546977003833,0.42117427765216525,0.9927261471748352,3.2570630254526964,19,1,19,500,100,200,200,500,0.004431818181818182,0.0030113636363636362,0.009545454545454546,0.012954545454545455,0.9700568181818182
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8948847117794488,0.94912563008524,0.42160691882374535,0.9927261471748352,3.258343407863269,0.8941102756892231,0.9400782749434773,0.410110321335326,0.9927261471748352,3.2518578017805906,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9494546977003833,0.42117427765216525,0.9927261471748352,3.2570630254526964,20,1,20,500,100,200,200,500,0.006136363636363636,0.0039204545454545455,0.014375,0.016136363636363636,0.9594318181818182
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8948847117794488,0.94912563008524,0.42160691882374535,0.9927261471748352,3.258343407863269,0.8941102756892231,0.9400782749434773,0.410110321335326,0.9927261471748352,3.2518578017805906,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9494546977003833,0.42117427765216525,0.9927261471748352,3.2570630254526964,21,1,21,500,100,200,200,500,0.005625,0.0024431818181818183,0.010113636363636363,0.007784090909090909,0.9740340909090909
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8948771929824565,0.950106054964815,0.4215575629388725,0.9927261471748352,3.259266958060979,0.8941102756892231,0.9428079763319588,0.410110321335326,0.9927261471748352,3.25279717942398,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9494546977003833,0.42117427765216525,0.9927261471748352,3.2581358387356483,22,1,22,500,100,200,200,500,0.00375,0.004545454545454545,0.010625,0.011875,0.9692045454545455
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.894962406015038,0.9498332108066454,0.4222484417813266,0.9927261471748352,3.2597702057778446,0.8941102756892231,0.9440081183634319,0.4127527677161641,0.9927261471748352,3.255931930630188,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9494546977003833,0.42388801195190284,0.9927261471748352,3.2581358387356483,23,1,23,500,100,200,200,500,0.0030113636363636362,0.004034090909090909,0.007272727272727273,0.013636363636363636,0.9720454545454545
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.894962406015038,0.9495297237131992,0.4227053190486247,0.9927261471748352,3.259923595951697,0.8941102756892231,0.9440081183634319,0.4127527677161641,0.9927261471748352,3.2559856860114733,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9485557242105,0.42388801195190284,0.9927261471748352,3.2581358387356483,24,1,24,500,100,200,200,500,0.005625,0.004545454545454545,0.01284090909090909,0.010852272727272728,0.9661363636363637
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.894962406015038,0.9495297237131992,0.4227053190486247,0.9927261471748352,3.259923595951697,0.8941102756892231,0.9440081183634319,0.4127527677161641,0.9927261471748352,3.2559856860114733,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9485557242105,0.42388801195190284,0.9927261471748352,3.2581358387356483,25,1,25,500,100,200,200,500,0.00375,0.0026136363636363636,0.009147727272727273,0.011590909090909091,0.9728977272727273
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8949824561403511,0.9497402841322042,0.42283665242606366,0.9927261471748352,3.260285539873454,0.8941102756892231,0.9450854578046552,0.4127527677161641,0.9927261471748352,3.2570630254526964,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.947982113036186,0.42388801195190284,0.9927261471748352,3.258972655333955,26,1,26,500,100,200,200,500,0.006590909090909091,0.0020454545454545456,0.010113636363636363,0.012102272727272727,0.9691477272727272
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8949824561403511,0.9497402841322042,0.42283665242606366,0.9927261471748352,3.260285539873454,0.8941102756892231,0.9450854578046552,0.4127527677161641,0.9927261471748352,3.2570630254526964,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.947982113036186,0.42388801195190284,0.9927261471748352,3.258972655333955,27,1,27,500,100,200,200,500,0.0041477272727272725,0.004204545454545455,0.011534090909090909,0.018068181818181817,0.9620454545454545
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8949824561403511,0.9498566707899725,0.42283665242606366,0.9927261471748352,3.2604019265312223,0.8941102756892231,0.9453814571271896,0.4127527677161641,0.9927261471748352,3.257359024775231,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.947982113036186,0.42388801195190284,0.9927261471748352,3.258972655333955,28,1,28,500,100,200,200,500,0.004375,0.003693181818181818,0.010625,0.010454545454545454,0.9708522727272727
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8949824561403511,0.9498566707899725,0.42283665242606366,0.9927261471748352,3.2604019265312223,0.8941102756892231,0.9453814571271896,0.4127527677161641,0.9927261471748352,3.257359024775231,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.947982113036186,0.42388801195190284,0.9927261471748352,3.258972655333955,29,1,29,500,100,200,200,500,0.005,0.003465909090909091,0.007443181818181818,0.01778409090909091,0.9663068181818182
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8949824561403511,0.9498566707899725,0.42283665242606366,0.9927261471748352,3.2604019265312223,0.8941102756892231,0.9453814571271896,0.4127527677161641,0.9927261471748352,3.257359024775231,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.947982113036186,0.42388801195190284,0.9927261471748352,3.258972655333955,30,1,30,500,100,200,200,500,0.0035795454545454546,0.004602272727272727,0.010681818181818181,0.013238636363636364,0.9678977272727273
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8950651629072683,0.9501015431708328,0.422982685410772,0.9927261471748352,3.260875538663708,0.8941102756892231,0.9460071026591332,0.4127527677161641,0.9927261471748352,3.257465398216607,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9493163680212682,0.42388801195190284,0.9927261471748352,3.2599596806842275,31,1,31,500,100,200,200,500,0.003977272727272727,0.0028977272727272727,0.010738636363636363,0.013636363636363636,0.96875
1,0:02:55.346953,175.34695291519165,1,0.8181818181818182,0.8181818181818182,0.8950651629072683,0.9501015431708328,0.422982685410772,0.9927261471748352,3.260875538663708,0.8941102756892231,0.9460071026591332,0.4127527677161641,0.9927261471748352,3.257465398216607,0.8953634085213033,0.9591106262573887,0.42388801195190406,0.9927261471748352,3.2687636482579285,0.8953634085213033,0.9493163680212682,0.42388801195190284,0.9927261471748352,3.2599596806842275,32,1,32,500,100,200,200,500,0.0072159090909090905,0.0022727272727272726,0.012215909090909092,0.012045454545454545,0.96625
