run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_events,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.rel_mean_num_zeros,iteration.rel_mean_num_events,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.mutator.p_transp,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome,row.sample_size,row.population_size
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.754,0.24599999999999994,0.9062894736842105,0.9625762629587481,4.5776436880928925e-05,0.7941348161697388,2.6630463292495783,0.8107769423558897,0.9071285838983536,4.014340066506115e-58,0.3122447729110718,2.110338565357859,0.9824561403508771,0.9896635155984205,0.004795668691814627,0.9894962310791016,2.8996097293082532,0.8991228070175439,0.9611124082809548,1.8501294352645785e-10,0.9892165064811707,2.823700817494016,0.28,0.0,1.03675,0.9019999999999999,1,1,1,300,100,200,200,500,0.3064516129032258,0.12903225806451613,0.5645161290322581,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7542207792207792,0.2457792207792208,0.9022332617257429,0.9594734668219618,4.478180390977097e-05,0.8477209140998977,2.709472424451512,0.8076441102756893,0.9071285838983536,8.04305873354408e-87,0.31029263138771057,2.110338565357859,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962310791016,2.8996097293082532,0.8991228070175439,0.9599255516016884,1.8501294352645785e-10,0.989310085773468,2.837999506047869,0.20142857142857143,0.0,1.0370535714285714,0.9011904761904761,2,1,2,500,100,200,200,700,0.1590909090909091,0.3409090909090909,0.5,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7427272727272728,0.25727272727272726,0.900609857978279,0.961516587672192,3.954437561338372e-05,0.8738452986545033,2.736011288680588,0.8076441102756893,0.9071285838983536,8.04305873354408e-87,0.31029263138771057,2.110338565357859,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962310791016,2.907506067702274,0.8991228070175439,0.9608798796073876,7.803605484581599e-11,0.989310085773468,2.842731795106906,0.1622222222222222,0.0,1.02125,0.9433333333333334,3,1,3,700,100,200,200,900,0.18333333333333332,0.25,0.5666666666666667,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.731909090909091,0.26809090909090905,0.9004091478696742,0.9607452648135674,3.7799804384413544e-05,0.8960734388828278,2.7572656513704543,0.8076441102756893,0.9071285838983536,2.3959229047294357e-13,0.3122447729110718,2.1157357657527744,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962906837463,2.9071837795665694,0.8991228070175439,0.9606676579563559,2.4170307451636122e-11,0.9893147945404053,2.843934217812819,0.13,0.0,1.006375,0.9829999999999999,4,1,4,900,100,200,200,1000,0.21666666666666667,0.21666666666666667,0.5666666666666667,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7268636363636365,0.2731363636363636,0.8993352130325816,0.9600083164108385,4.125985539432735e-05,0.8975972687900067,2.7569820580888207,0.8076441102756893,0.9117066880394045,1.1406722704672588e-12,0.3122447729110718,2.1157357657527744,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962906837463,2.9071837795665694,0.8991228070175439,0.9604966952271945,1.8501294352645785e-10,0.9893557727336884,2.8434501109682047,0.13,0.0,0.9994375,1.0014999999999998,5,1,5,1000,100,200,200,1000,0.328125,0.125,0.546875,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7266363636363637,0.2733636363636363,0.8994636591478697,0.9608322503122463,4.2310172720013625e-05,0.8971604066789151,2.757498626311751,0.8076441102756893,0.9117066880394045,1.1406722704672588e-12,0.3122447729110718,2.1157357657527744,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962906837463,2.9136256288994984,0.8991228070175439,0.960874456819803,1.8604140136688116e-10,0.9893643260002136,2.8435060318633343,0.13,0.0,0.999125,1.0023333333333333,6,1,6,1000,100,200,200,1000,0.3,0.225,0.475,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7266363636363636,0.2733636363636363,0.8980238095238097,0.9606131822878616,4.3746060221530193e-05,0.8964331735968589,2.7551139114687517,0.8076441102756893,0.9117066880394045,1.1406722704672588e-12,0.3122447729110718,2.1157357657527744,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962906837463,2.9133076779509475,0.8984962406015038,0.9606819019746695,1.5869848135078608e-09,0.9893437325954437,2.841291910226805,0.131,0.0,0.999125,1.0023333333333333,7,1,7,1000,100,200,200,1000,0.28846153846153844,0.19230769230769232,0.5192307692307693,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7270909090909092,0.2729090909090909,0.8967669172932331,0.9599809379503679,4.579982905325982e-05,0.8956695032715798,2.752463158344234,0.8076441102756893,0.9091182407343816,1.1406722704672588e-12,0.3122447729110718,2.1157357657527744,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962906837463,2.9133076779509475,0.8984962406015038,0.9603814484993188,5.502536498073576e-09,0.9893113970756531,2.8346657116404725,0.132,0.0,0.99975,1.0006666666666666,8,1,8,1000,100,200,200,1000,0.35,0.26666666666666666,0.38333333333333336,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7220909090909092,0.2779090909090909,0.894921679197995,0.9585389659060874,4.6594599979989696e-05,0.896996146261692,2.750503385965754,0.8076441102756893,0.9091182407343816,1.3517654440400825e-12,0.3122447729110718,2.1157357657527744,0.9824561403508771,0.9896635155984205,0.005119849411296605,0.9894962906837463,2.9092601334814043,0.8972431077694236,0.9596405951311893,5.502536498073576e-09,0.989310085773468,2.8297226965604523,0.129,0.0,0.992875,1.019,9,1,9,1000,100,200,200,1000,0.30158730158730157,0.25396825396825395,0.4444444444444444,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
1,127.60363531112671,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,1,0.7166818181818182,0.28331818181818175,0.8901572681704261,0.9575525074832867,4.7806804656300354e-05,0.962200069963932,2.8099576524223013,0.8076441102756893,0.9091182407343816,1.8735259315691905e-11,0.3122447729110718,2.1157357657527744,0.9724310776942355,0.9881825151234206,0.005119849411296605,0.9894962906837463,2.9092601334814043,0.8966165413533834,0.9597061309649422,5.502536498073576e-09,0.9893437325954437,2.8434358655534595,0.033,0.0,0.9854375,1.0388333333333335,10,1,10,1000,100,200,200,1000,0.3023255813953488,0.13953488372093023,0.5581395348837209,0.0,13,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,0.0,100,1000
