run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_events,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.rel_mean_num_zeros,iteration.rel_mean_num_events,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.mutator.p_transp,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome,row.sample_size,row.population_size
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429624060150376,0.9821366062619377,1.140672270467259e-12,0.9886364192962647,2.9137354315743806,0.9423558897243107,0.9812929370505751,1.1406722704672588e-12,0.9886329174041748,2.9129083105962414,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.9812929370505751,1.1406722704672588e-12,0.9886329174041748,2.9129083105962414,0.0,0.0,0.9375,1.1666666666666667,23,1,23,1000,100,200,200,1000,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429423558897243,0.9829802754733001,1.140672270467259e-12,0.9886399211883545,2.914562552552519,0.9423558897243107,0.9812929370505751,1.1406722704672588e-12,0.9886329174041748,2.9129083105962414,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.9831096953789686,1.1406722704672588e-12,0.9886329174041748,2.9147250689246347,0.0,0.0,0.9375,1.1666666666666667,24,1,24,1000,100,200,200,1000,0.20689655172413793,0.22413793103448276,0.5689655172413793,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429423558897243,0.983163646697626,1.140672270467259e-12,0.9886469249725341,2.9147529275610244,0.9423558897243107,0.9812929370505751,1.1406722704672588e-12,0.9886329174041748,2.9129083105962414,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.9831096953789686,1.1406722704672588e-12,0.9886329174041748,2.9147250689246347,0.0,0.0,0.9375,1.1666666666666667,25,1,25,1000,100,200,200,1000,0.1694915254237288,0.3050847457627119,0.5254237288135594,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9833780901442035,1.140672270467259e-12,0.9886609325408936,2.915021478826588,0.9429824561403509,0.9831096953789686,1.1406722704672588e-12,0.9886329174041748,2.9147250689246347,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.9831096953789686,1.1406722704672588e-12,0.9886329174041748,2.9147250689246347,0.0,0.0,0.9375,1.1666666666666667,26,1,26,1000,100,200,200,1000,0.3,0.14,0.56,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9836464849094382,1.140672270467259e-12,0.9886889476776123,2.915317888728542,0.9429824561403509,0.9831096953789686,1.1406722704672588e-12,0.9886329174041748,2.9147250689246347,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,27,1,27,1000,100,200,200,1000,0.22058823529411764,0.19117647058823528,0.5882352941176471,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,28,1,28,1000,100,200,200,1000,0.26153846153846155,0.2153846153846154,0.5230769230769231,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,29,1,29,1000,100,200,200,1000,0.32608695652173914,0.2391304347826087,0.43478260869565216,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,30,1,30,1000,100,200,200,1000,0.3018867924528302,0.16981132075471697,0.5283018867924528,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,31,1,31,1000,100,200,200,1000,0.30158730158730157,0.1746031746031746,0.5238095238095238,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,32,1,32,1000,100,200,200,1000,0.2641509433962264,0.2830188679245283,0.4528301886792453,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,33,1,33,1000,100,200,200,1000,0.24528301886792453,0.33962264150943394,0.41509433962264153,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,34,1,34,1000,100,200,200,1000,0.29333333333333333,0.25333333333333335,0.4533333333333333,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,35,1,35,1000,100,200,200,1000,0.2222222222222222,0.23809523809523808,0.5396825396825397,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,36,1,36,1000,100,200,200,1000,0.2916666666666667,0.22916666666666666,0.4791666666666667,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,37,1,37,1000,100,200,200,1000,0.3291139240506329,0.24050632911392406,0.43037974683544306,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,38,1,38,1000,100,200,200,1000,0.19047619047619047,0.35714285714285715,0.4523809523809524,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,39,1,39,1000,100,200,200,1000,0.2641509433962264,0.24528301886792453,0.49056603773584906,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,40,1,40,1000,100,200,200,1000,0.1891891891891892,0.22972972972972974,0.581081081081081,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,41,1,41,1000,100,200,200,1000,0.17142857142857143,0.3,0.5285714285714286,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,42,1,42,1000,100,200,200,1000,0.28125,0.265625,0.453125,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,43,1,43,1000,100,200,200,1000,0.20754716981132076,0.2830188679245283,0.5094339622641509,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,44,1,44,1000,100,200,200,1000,0.265625,0.171875,0.5625,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,45,1,45,1000,100,200,200,1000,0.24,0.2,0.56,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,46,1,46,1000,100,200,200,1000,0.15517241379310345,0.2413793103448276,0.603448275862069,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,47,1,47,1000,100,200,200,1000,0.2857142857142857,0.16071428571428573,0.5535714285714286,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
1,142.37966179847717,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,2,0.6818181818181818,0.31818181818181823,0.9429824561403509,0.9841581124306668,1.140672270467259e-12,0.9887423515319824,2.9158829201041407,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.9429824561403509,0.984158112430667,1.1406722704672588e-12,0.9887423515319824,2.915882920104141,0.0,0.0,0.9375,1.1666666666666667,48,1,48,1000,100,200,200,1000,0.18181818181818182,0.2545454545454545,0.5636363636363636,0.0,13,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,FittestSurvivorRecombiner,,0.0,100,1000
