run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,3.9360105991363525,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,0.33269230769230773,0.3326923076923077,0.6219543904518329,0.8050396830565117,0.0695615073626327,0.6265307185053826,2.12308629937636,0.4262574595055414,0.67228319793909,0.0,0.3333323895931244,1.4362084244269262,0.7578857630008525,0.8741711717762531,0.2583752194881072,0.9996916651725769,2.721888063425131,0.6430093776641091,0.8129446432318539,0.05231977457682333,0.33333340287208557,2.059774559412908,1,1,True
1,4.408402442932129,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,2,0.3378846153846154,0.3378846153846154,0.6302024722932651,0.8138509888757318,0.07087712193615761,0.6465212339162827,2.161451817021437,0.4019607843137255,0.7256016383461168,0.0,0.33333253860473633,1.5879983646373703,0.7796248934356351,0.88656570582924,0.27166997987458896,0.999691903591156,2.678522301417571,0.6421568627450981,0.8202854260995327,0.048767184246951104,0.33333340287208557,2.144387732647287,1,1,True
1,5.994222640991211,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,3,0.32230769230769235,0.3223076923076923,0.6434249786871271,0.7905953273518486,0.06617032450972533,0.6265307559072971,2.126721386455998,0.42455242966751916,0.6786145159882628,0.0,0.33333197236061096,1.4867176818993268,0.8022165387894288,0.861233908408535,0.276510981606123,0.9996921420097351,2.647074107207013,0.6594202898550725,0.7984298513390629,0.046107133006294904,0.3333333432674408,2.0987566080293405,1,1,True
1,5.142916440963745,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,4,0.34,0.34,0.6887979539641944,0.8581460831761457,0.07118861233561939,0.6298625496029854,2.247995199078945,0.48976982097186705,0.7470654041813709,0.0,0.3333323895931244,1.6012866667740608,0.8678601875532822,0.9396276703343098,0.2746670794818695,0.9996922016143799,2.8700675430269356,0.6982097186700768,0.8644744512164932,0.05752728748563912,0.3333333432674408,2.246202032755034,1,1,True
1,6.027658700942993,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,5,0.3238461538461539,0.32384615384615384,0.6939514066496164,0.853654160664809,0.06463476970261435,0.6298626370728015,2.242102974089841,0.5034100596760444,0.7638326750444986,0.0,0.33333340287208557,1.6682872683043173,0.844842284739983,0.9264829220107287,0.276510981606123,0.9996913075447083,2.8108356139656085,0.7084398976982098,0.858943289825971,0.04552399650561212,0.3333340585231781,2.192224104362518,1,1,True
1,4.403965473175049,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,6,0.32942307692307693,0.32942307692307693,0.5727728047740835,0.7533887508362715,0.06769457245825337,0.7198204128444194,2.113676540913028,0.4057971014492754,0.6399866911164983,0.0,0.3333331048488617,1.3968219763070284,0.6760443307757886,0.8267777424761538,0.25659591649906327,0.9996917247772217,2.6984153295892415,0.580988917306053,0.7586699864188033,0.04801897294151833,0.999691367149353,2.213618415989419,1,1,True
1,5.600400924682617,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,7,0.35211538461538466,0.3521153846153846,0.6643307757885762,0.8141650406337839,0.07474703102290851,0.7264844450354576,2.279727292480726,0.45140664961636834,0.6919122891459897,0.0,0.3333321809768677,1.587460963293344,0.7868712702472294,0.8858855546847754,0.23628975213537962,0.9996910691261292,2.8818930352781926,0.6800937766410912,0.8234192022901041,0.059843403655847865,0.9996907114982605,2.356221016907059,1,1,True
1,6.066306829452515,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,8,0.32394230769230764,0.3239423076923077,0.5008333333333332,0.7194258554193985,0.06483316324031238,0.719821286201477,2.0049136381945214,0.25703324808184136,0.5673281939171816,0.0,0.33333292603492737,1.304182133185908,0.6662404092071611,0.8133626348875048,0.24524917294369164,0.9996917843818665,2.606006509377573,0.5144927536231885,0.7234723036911634,0.04536186689556192,0.9996913075447083,2.044984480384266,1,1,True
1,4.298177242279053,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,9,0.34115384615384614,0.34115384615384614,0.6981308610400682,0.8296508659963568,0.07278288697999066,0.6798391790688038,2.2804037930852195,0.4744245524296675,0.7129678167535061,0.0,0.33333227038383484,1.614068650057151,0.8337595907928389,0.9037604803249837,0.2694386364104742,0.9996911883354187,2.9384392152572185,0.7073742540494459,0.8355862780166698,0.05422506315238222,0.9996903538703918,2.3078794981380035,1,1,True
1,4.359066724777222,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,10,0.3213461538461538,0.32134615384615384,0.6443627450980393,0.7906949177051468,0.0677194161059042,0.6731755568087101,2.1759526357178003,0.45737425404944587,0.6800074207164384,0.0,0.3333321511745453,1.5080271644457044,0.7728047740835464,0.8585209380247594,0.2746670794818695,0.9996910691261292,2.8016701409522424,0.6583546462063086,0.797601927105058,0.047471134606770306,0.9996903240680695,2.2292677830658354,1,1,True
