run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,0:00:12.280908,12.28090786933899,1,0.3359423076923077,0.3359423076923077,0.5793218243819267,0.7958355902180738,0.07020357433728007,0.7071603620648385,2.1525213510021186,0.3938618925831202,0.694873359767993,0.0,0.33333277702331543,1.4527144043873033,0.6943734015345269,0.8591125390487866,0.27813627748276415,0.9996917247772217,2.788168290194967,0.5912190963341859,0.8010693061850629,0.054471588869024326,0.9996912479400635,2.269246856490585,1,1,True
