model_name,instance_num,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,source_outcome,target_outcome,mask,cf_ev_str,fa_ev_str
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,10,0.0312802791595459,0,1.8430751290262148,0.5961538461538461,0.7573239027110834,0.0,0.4895973801612854,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,9,0.030740423128008842,0,1.845616653778083,0.5961538461538461,0.7595955078290859,0.0,0.48986729979515076,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,8,0.0306993555277586,0,1.845637187578208,0.5961538461538461,0.7595955078290859,0.0,0.4898878335952759,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,7,0.03052571788430214,0,1.8457240017433234,0.5961538461538461,0.7595955078290859,0.0,0.48997464776039124,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,6,0.03052571788430214,0,1.8457240017433234,0.5961538461538461,0.7595955078290859,0.0,0.48997464776039124,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,5,0.03052571788430214,0,1.8457240017433234,0.5961538461538461,0.7595955078290859,0.0,0.48997464776039124,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,4,0.031444672495126724,0,1.8465307486722655,0.5961538461538461,0.7608617171622793,0.0,0.48951518535614014,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,3,0.031444672495126724,0,1.8465307486722655,0.5961538461538461,0.7608617171622793,0.0,0.48951518535614014,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,2,0.03142249584197998,0,1.8465418351361937,0.5961538461538461,0.7608617171622793,0.0,0.48952627182006836,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,1,0.03142249584197998,0,1.8465418351361937,0.5961538461538461,0.7608617171622793,0.0,0.48952627182006836,1,0,1111,14 > 13 > 14 > 13 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,10,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,9,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,8,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,7,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,6,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,5,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,4,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,3,0.04930657893419266,0,1.7945272285152352,0.6153846153846154,0.6988803038177993,0.0,0.48026230931282043,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 00 > 24 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,2,0.04612371698021889,0,1.7961186427284157,0.6153846153846154,0.6988803038177993,0.0,0.481853723526001,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 06 > 00 > 06 > 12 > 24 > 00 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_KPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,2,1,0.04560118541121483,0,1.7963799196887886,0.6153846153846154,0.6988803038177993,0.0,0.4821150004863739,1,0,1111,03 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 23 > 04 > 00 > 06 > 06 > 12 > 24 > 00 > 00 > 25 > 00 > 21,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,10,0.046853601932525635,0,1.6736390730763513,0.5384615384615384,0.6537472424852964,0.0,0.4814302921295166,1,0,1111,33 > 00 > 00 > 08 > 00 > 11 > 10 > 00 > 00 > 12 > 00 > 00 > 00 > 00 > 11 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,9,0.04588564112782478,0,1.6743722767581577,0.5384615384615384,0.6539964564515264,0.0,0.4819142818450928,1,0,1111,33 > 00 > 08 > 00 > 00 > 11 > 10 > 00 > 00 > 12 > 00 > 00 > 13 > 11 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,8,0.04646674543619156,0,1.6745116547636063,0.5384615384615384,0.654426407100255,0.0,0.48162370920181274,1,0,1111,33 > 00 > 00 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 06 > 00 > 00 > 00 > 24 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,7,0.046844299882650375,0,1.6776406052676722,0.5384615384615384,0.6577441255143246,0.0,0.4814349412918091,1,0,1111,33 > 00 > 02 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 11 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,6,0.04653793200850487,0,1.6817994299600327,0.5384615384615384,0.6617497662696126,0.0,0.48158812522888184,1,0,1111,33 > 00 > 00 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 06 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,5,0.04653793200850487,0,1.6817994299600327,0.5384615384615384,0.6617497662696126,0.0,0.48158812522888184,1,0,1111,33 > 00 > 00 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 06 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,4,0.04653793200850487,0,1.6817994299600327,0.5384615384615384,0.6617497662696126,0.0,0.48158812522888184,1,0,1111,33 > 00 > 00 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 06 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,3,0.04653793200850487,0,1.6817994299600327,0.5384615384615384,0.6617497662696126,0.0,0.48158812522888184,1,0,1111,33 > 00 > 00 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 06 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,2,0.04653793200850487,0,1.6817994299600327,0.5384615384615384,0.6617497662696126,0.0,0.48158812522888184,1,0,1111,33 > 00 > 00 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 06 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,0,1,0.04653793200850487,0,1.6817994299600327,0.5384615384615384,0.6617497662696126,0.0,0.48158812522888184,1,0,1111,33 > 00 > 00 > 00 > 00 > 11 > 10 > 12 > 00 > 00 > 00 > 00 > 13 > 06 > 00 > 00 > 00 > 00 > 14 > 12 > 24 > 13 > 00 > 00 > 00 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,10,0.023237178102135658,0,1.8103031135493501,0.5769230769230769,0.7397611012796699,0.0,0.4936189353466034,1,0,1111,33 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 00 > 28 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,9,0.023237178102135658,0,1.8103031135493501,0.5769230769230769,0.7397611012796699,0.0,0.4936189353466034,1,0,1111,33 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 00 > 28 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,8,0.023218374699354172,0,1.8103125012809023,0.5769230769230769,0.7397611012796699,0.0,0.4936283230781555,1,0,1111,14 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 00 > 28 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,7,0.023173993453383446,0,1.810334704011081,0.5769230769230769,0.7397611012796699,0.0,0.49365052580833435,1,0,1111,33 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 00 > 28 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
DefaultInitialisation_ElitismSelection_CutPointCrossover_MultiDeleteMutation_DefaultRecombiner_EvolutionaryStrategy_Model,1,6,0.023173993453383446,0,1.810334704011081,0.5769230769230769,0.7397611012796699,0.0,0.49365052580833435,1,0,1111,33 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 13 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 14 > 00 > 00 > 00 > 00 > 00 > 00 > 28 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25
