experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,CaseBasedGenerator,5,0.9970531463623047,3.064066020584491,1.0,1.0,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,4,46
1,CaseBasedGenerator,4,0.9970531463623047,3.064066020584491,1.0,1.0,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,4,47
1,CaseBasedGenerator,3,0.9970531463623047,3.064066020584491,1.0,1.0,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,4,48
1,CaseBasedGenerator,2,0.9970531463623047,3.069499581231816,0.9879807692307693,0.997285415328335,0.7509000534052709,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,4,49
1,CaseBasedGenerator,1,0.9970531463623047,3.069499581231816,0.9879807692307693,0.997285415328335,0.7509000534052709,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,4,50
1,CaseBasedGenerator,50,0.9970531463623047,2.964517091917101,0.9879807692307693,0.9637334130003147,0.6794695664185761,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,1
1,CaseBasedGenerator,48,0.9970531463623047,2.968082939823227,0.9879807692307693,0.9940320806203049,0.6527367467047125,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,2
1,CaseBasedGenerator,49,0.9970531463623047,2.968082939823227,0.9879807692307693,0.9940320806203049,0.6527367467047125,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,3
1,CaseBasedGenerator,47,0.9970531463623047,2.9737754318303233,0.9879807692307693,0.993113939177275,0.659347380154838,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,4
1,CaseBasedGenerator,46,0.9970531463623047,2.9737754318303233,0.9879807692307693,0.993113939177275,0.659347380154838,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,5
1,CaseBasedGenerator,41,0.9970531463623047,2.978953065509847,0.9879807692307693,0.9922655764839152,0.6653733765277215,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,6
1,CaseBasedGenerator,36,0.9970531463623047,2.9793753440771997,0.9879807692307693,0.9921957977342449,0.6658654338447446,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,7
1,CaseBasedGenerator,38,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,8
1,CaseBasedGenerator,40,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,9
1,CaseBasedGenerator,37,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,10
1,CaseBasedGenerator,42,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,11
1,CaseBasedGenerator,43,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,12
1,CaseBasedGenerator,44,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,13
1,CaseBasedGenerator,45,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,14
1,CaseBasedGenerator,39,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,15
1,CaseBasedGenerator,35,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,16
1,CaseBasedGenerator,34,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,17
1,CaseBasedGenerator,33,0.9970531463623047,2.9848798591581023,0.9879807692307693,0.9912776562912149,0.6722880903686774,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,18
1,CaseBasedGenerator,32,0.9970531463623047,2.9902862704011737,0.9879807692307693,0.990359514848185,0.6786126430547784,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,19
1,CaseBasedGenerator,31,0.9970531463623047,2.992401189062189,0.9879807692307693,0.9674059787724347,0.703681097791544,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,20
1,CaseBasedGenerator,30,0.9970531463623047,2.9955919864096723,0.9879807692307693,0.9894413734051549,0.6848365005063073,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,21
1,CaseBasedGenerator,29,0.9970531463623047,3.0007945354269587,0.9879807692307693,0.9885232319621249,0.690957190966624,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,22
1,CaseBasedGenerator,26,0.9970531463623047,3.005891569512483,0.9879807692307693,0.9876050905190948,0.6969723664951781,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,23
1,CaseBasedGenerator,25,0.9970531463623047,3.005891569512483,0.9879807692307693,0.9876050905190948,0.6969723664951781,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,24
1,CaseBasedGenerator,27,0.9970531463623047,3.0108808685161055,0.9879807692307693,0.9866869490760649,0.7028798069418305,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,25
1,CaseBasedGenerator,28,0.9970531463623047,3.0108808685161055,0.9879807692307693,0.9866869490760649,0.7028798069418305,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,26
1,CaseBasedGenerator,24,0.9970531463623047,3.0108808685161055,0.9879807692307693,0.9866869490760649,0.7028798069418305,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,27
1,CaseBasedGenerator,23,0.9970531463623047,3.0108808685161055,0.9879807692307693,0.9866869490760649,0.7028798069418305,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,28
1,CaseBasedGenerator,22,0.9970531463623047,3.0121666315368287,0.9879807692307693,0.9701604031015247,0.7206921159370939,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,29
1,CaseBasedGenerator,21,0.9970531463623047,3.018526390377344,0.9879807692307693,0.9710785445445547,0.7261337333345792,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,30
1,CaseBasedGenerator,20,0.9970531463623047,3.030893548645058,0.9879807692307693,0.9729148274306147,0.7366646087162331,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,31
1,CaseBasedGenerator,19,0.9970531463623047,3.030893548645058,0.9879807692307693,0.9729148274306147,0.7366646087162331,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,32
1,CaseBasedGenerator,8,0.9970531463623047,3.030893548645058,0.9879807692307693,0.9729148274306147,0.7366646087162331,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,33
1,CaseBasedGenerator,9,0.9970531463623047,3.030893548645058,0.9879807692307693,0.9729148274306147,0.7366646087162331,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,34
1,CaseBasedGenerator,10,0.9970531463623047,3.030893548645058,0.9879807692307693,0.9729148274306147,0.7366646087162331,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,35
1,CaseBasedGenerator,11,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,36
1,CaseBasedGenerator,12,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,37
1,CaseBasedGenerator,13,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,38
1,CaseBasedGenerator,14,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,39
1,CaseBasedGenerator,15,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,40
1,CaseBasedGenerator,16,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,41
1,CaseBasedGenerator,17,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,42
1,CaseBasedGenerator,18,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,43
1,CaseBasedGenerator,7,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,44
1,CaseBasedGenerator,6,0.9970531463623047,3.034143031676175,0.9879807692307693,0.9820962418609148,0.7307326773170502,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,45
1,CaseBasedGenerator,5,0.9970531463623047,3.042631351082953,0.9879807692307693,0.9802599589748549,0.7410572796098882,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,46
1,CaseBasedGenerator,4,0.9970531463623047,3.0445241414639668,0.9879807692307693,0.9750265527495837,0.7481834762161728,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,47
1,CaseBasedGenerator,3,0.9970531463623047,3.050637841992276,0.9879807692307693,0.9784236760887948,0.7509000534052709,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,48
1,CaseBasedGenerator,2,0.9970531463623047,3.050637841992276,0.9879807692307693,0.9784236760887948,0.7509000534052709,0.3333333432674408,20,1,1,0,26 > 01 > 02 > 03 > 19 > 18 > 27,26 > 01 > 02 > 03 > 19 > 18 > 27,35.980337142944336,1111,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,CaseBasedGeneratorWrapper,27,28,27,8,1,CaseBasedGenerator,6156,28,27,1111,ImprovementMeasure,1,5,49
