experiment,run.no,instance.ddist.type,instance.ddist.name,instance.ddist.transition_estimator,instance.ddist.emission_estimator,instance.evaluator.data_distribution,instance.evaluator.vocab_len,instance.evaluator.max_len,instance.evaluator.measure_mask,instance.evaluator.type,instance.no,iteration.case_origin,iteration.no,row.no,row.prob,row.tprob,row.eprob,row.sparsity,row.similarity,row.feasibility,row.delta,row.viability,row.pred_score,row.true_outcome,row.pred_outcome,row.event
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,11,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6794871794871795,0.845149822611945,0.3191827767762926,0.3333333432674408,2.177153122142858,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,12,1,0.0,0.0,6.1276030826332744e-24,0.6675824175824177,0.7599309331101239,0.0,0.33339059352874756,1.760903944221289,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,13,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6272893772893773,0.8181824698233008,0.3191827767762926,0.3333333432674408,2.0979879671564117,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,14,1,0.0,0.0,6.1276030826332744e-24,0.5741758241758241,0.7305364593563146,0.0,0.33339059352874756,1.6381028770608863,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,15,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6135531135531136,0.8063598243383908,0.3191827767762926,0.3333333432674408,2.072429057935238,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,16,1,0.0,0.0,6.1276030826332744e-24,0.5805860805860805,0.7195143832250476,0.0,0.33339059352874756,1.6334910573398758,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,17,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.510989010989011,0.7697331587732363,0.3191827767762926,0.9991915822029114,2.5990965287414514,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,18,1,0.0,0.0,6.1276030826332744e-24,0.5503663003663003,0.7078535403402203,0.0,0.9991343021392822,2.257354142845803,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,19,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.684981684981685,0.8454574493770212,0.3191827767762926,0.3333333432674408,2.1829552544024398,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,20,1,0.0,0.0,6.1276030826332744e-24,0.7023809523809523,0.7852769136331273,0.0,0.33339059352874756,1.8210484595428271,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,21,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6382783882783882,0.8041685123078556,0.3191827767762926,0.3333333432674408,2.094963020629977,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,22,1,0.0,0.0,6.1276030826332744e-24,0.6684981684981686,0.7582745612046758,0.0,0.33339059352874756,1.760163323231592,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,23,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6153846153846154,0.8329467109298304,0.3191827767762926,0.3333333432674408,2.100847446358179,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,24,1,0.0,0.0,6.1276030826332744e-24,0.6126373626373627,0.7520149260438653,0.0,0.33339059352874756,1.6980428822099756,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,25,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.673992673992674,0.8291298133881022,0.3191827767762926,0.3333333432674408,2.1556386074245095,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,26,1,0.0,0.0,6.1276030826332744e-24,0.7087912087912087,0.7895405379259682,0.0,0.33339059352874756,1.8317223402459244,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,27,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.6135531135531136,0.7885169443687661,0.3191827767762926,0.3333333432674408,2.054586177965613,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,28,1,0.0,0.0,6.1276030826332744e-24,0.695054945054945,0.7709493031451361,0.0,0.33339059352874756,1.7993948417288288,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,true_cases,29,1,4.0650427071427917e-14,8.390778707053873e-08,4.844654887305554e-07,0.5146520146520146,0.7386835679255419,0.3191827767762926,0.999190628528595,2.571708987882444,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_DefaultEmissionProbFeatures,MarkovChainProbability,DefaultEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,2,sampled_cases,30,1,0.0,0.0,6.1276030826332744e-24,0.5338827838827838,0.6661136664933676,0.0,0.9991334080696106,2.1991298584457617,0.0003475717385299504,0,0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8. 10. 11. 12.  6. 13. 25. 24. 14. 13. 14.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,1,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.43864468864468864,0.7174667629461609,0.02856870774527639,0.999193012714386,2.183873172050512,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,2,1,0.0,0.0,1.4794005289825964e-49,0.478021978021978,0.6482820810860213,0.0,0.999136745929718,2.125440805037717,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,3,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6172161172161172,0.8461326440605614,0.02856870774527639,0.3333333432674408,1.8252508122893958,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,4,1,0.0,0.0,1.4794005289825964e-49,0.434981684981685,0.616622158363231,0.0,0.33338961005210876,1.3849934533970247,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,5,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.5503663003663003,0.7688986317065338,0.02856870774527639,0.3333333432674408,1.6811669830855511,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,6,1,0.0,0.0,1.4794005289825964e-49,0.4496336996336996,0.6345820173460135,0.0,0.33338963985443115,1.4176053568341442,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,7,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.5228937728937728,0.7812338188540406,0.02856870774527639,0.9991796612739563,2.331875960767046,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,8,1,0.0,0.0,1.4794005289825964e-49,0.4917582417582418,0.6666742182427168,0.0,0.9991233944892883,2.157555854490247,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,9,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6309523809523809,0.8195614642842854,0.02856870774527639,0.3333333134651184,1.812415866447061,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,10,1,0.0,0.0,1.4794005289825964e-49,0.44505494505494503,0.6248951101699389,0.0,0.33338961005210876,1.4033396652769927,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,11,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6794871794871795,0.845149822611945,0.02856870774527639,0.3333333432674408,1.8865390531118418,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,12,1,0.0,0.0,1.4794005289825964e-49,0.45970695970695974,0.6190109024580043,0.0,0.33338961005210876,1.4121074722170728,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,13,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6272893772893773,0.8181824698233008,0.02856870774527639,0.3333333432674408,1.8073738981253953,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,14,1,0.0,0.0,1.4794005289825964e-49,0.42582417582417587,0.64521359640898,0.0,0.33338963985443115,1.404427412087587,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,15,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6135531135531136,0.8063598243383908,0.02856870774527639,0.3333333432674408,1.7818149889042216,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,16,1,0.0,0.0,1.4794005289825964e-49,0.43223443223443225,0.61203575750098,0.0,0.33338961005210876,1.377659799787521,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,17,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.510989010989011,0.7697331587732363,0.02856870774527639,0.9991915822029114,2.3084824597104348,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,18,1,0.0,0.0,1.4794005289825964e-49,0.44597069597069594,0.6406514556479903,0.0,0.9991353154182434,2.0857574670369297,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,19,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.684981684981685,0.8454574493770212,0.02856870774527639,0.3333333432674408,1.8923411853714234,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,20,1,0.0,0.0,1.4794005289825964e-49,0.5402930402930404,0.6643795952467606,0.0,0.33338961005210876,1.5380622455919097,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,21,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6382783882783882,0.8041685123078556,0.02856870774527639,0.3333333432674408,1.8043489515989608,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,22,1,0.0,0.0,1.4794005289825964e-49,0.5293040293040293,0.658869830101569,0.0,0.33338961005210876,1.521563469457707,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,23,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6153846153846154,0.8329467109298304,0.02856870774527639,0.3333333432674408,1.8102333773271628,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,24,1,0.0,0.0,1.4794005289825964e-49,0.46794871794871795,0.651800314588476,0.0,0.33338963985443115,1.453138672391625,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,25,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.673992673992674,0.8291298133881022,0.02856870774527639,0.3333333432674408,1.8650245383934934,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,26,1,0.0,0.0,1.4794005289825964e-49,0.4935897435897436,0.6629167780883283,0.0,0.33338963985443115,1.489896161532503,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,27,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.6135531135531136,0.7885169443687661,0.02856870774527639,0.3333333432674408,1.7639721089345968,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,28,1,0.0,0.0,1.4794005289825964e-49,0.5659340659340659,0.663633425542417,0.0,0.33338961005210876,1.5629571015285917,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,true_cases,29,1,2.037258318456272e-42,8.390778707053873e-08,2.4279728849762316e-35,0.5146520146520146,0.7386835679255419,0.02856870774527639,0.999190628528595,2.281094918851428,0.00026165592134930193,0,0,[ 0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  6.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 25. 24. 14. 34.]
1,1,DataDistribution,MarkovChainProbability_ChiSqEmissionProbFeatures,MarkovChainProbability,ChiSqEmissionProbFeatures,486,35,27,1111,ImprovementMeasure,3,sampled_cases,30,1,0.0,0.0,1.4794005289825964e-49,0.456959706959707,0.5845924826146389,0.0,0.999134361743927,2.040686551318273,0.00034608578425832093,0,0,[ 0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 15. 16. 14. 17. 19. 14. 13. 14. 17. 19. 18. 19. 18.]
