experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.recombiner.type,gen.recombiner.recombination_rate
1,RandomGenerator,22,0.8787477612495422,1.5132556356485058,0.15384615384615385,0.44715777091061504,1.3363754478006882e-14,0.9122517108917236,0,1,0,1,22 > 04 > 07 > 05 > 19 > 15 > 21 > 11 > 03 > 18 > 03 > 13 > 06 > 22 > 02 > 16 > 10 > 23 > 22 > 20 > 18 > 23 > 23 > 02 > 16 > 21 > 03,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,29,,,,,,,,,,,,,,,,
1,RandomGenerator,21,0.9847955703735352,1.523724806127513,0.13461538461538458,0.40615921094082885,1.0542945756098021e-14,0.9829502105712891,1,1,0,1,10 > 24 > 19 > 12 > 02 > 19 > 00 > 04 > 20 > 02 > 15 > 21 > 17 > 19 > 03 > 01 > 03 > 03 > 19 > 03 > 10 > 17 > 03 > 23 > 01 > 23 > 21,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,30,,,,,,,,,,,,,,,,
1,RandomGenerator,20,0.8786098957061768,1.5251609556780785,0.17307692307692313,0.439924291676307,1.3187724025659924e-14,0.9121597409248352,0,1,0,1,04 > 04 > 07 > 25 > 12 > 03 > 21 > 02 > 05 > 16 > 08 > 03 > 08 > 21 > 11 > 08 > 20 > 02 > 06 > 01 > 23 > 12 > 12 > 03 > 05 > 03 > 03,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,31,,,,,,,,,,,,,,,,
1,RandomGenerator,19,0.7860727310180664,1.5258731411162003,0.1923076923076923,0.4830971112726219,2.7853056256667042e-14,0.8504683375358582,0,1,0,1,25 > 08 > 10 > 08 > 15 > 10 > 17 > 09 > 07 > 01 > 13 > 11 > 18 > 09 > 11 > 17 > 23 > 04 > 09 > 03 > 14 > 10 > 11 > 16 > 03 > 20 > 08,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,32,,,,,,,,,,,,,,,,
1,RandomGenerator,18,0.871147632598877,1.5363520360133207,0.17307692307692313,0.45609021408308204,1.3400831877784222e-14,0.907184898853302,2,1,0,1,12 > 15 > 02 > 19 > 21 > 07 > 04 > 04 > 06 > 16 > 03 > 25 > 03 > 05 > 00 > 02 > 11 > 24 > 21 > 20 > 11 > 15 > 00 > 06 > 15 > 21 > 21,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,33,,,,,,,,,,,,,,,,
1,RandomGenerator,17,0.8785095810890198,1.5504690551465599,0.1923076923076923,0.4460684387208065,1.902240137734013e-14,0.912092924118042,0,1,0,1,18 > 08 > 05 > 19 > 17 > 04 > 08 > 14 > 03 > 04 > 14 > 04 > 23 > 08 > 25 > 18 > 02 > 23 > 24 > 06 > 03 > 08 > 07 > 17 > 09 > 25 > 25,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,34,,,,,,,,,,,,,,,,
1,RandomGenerator,16,0.8785440921783447,1.5531020082185965,0.1923076923076923,0.44867844400461754,5.99520433297586e-15,0.9121158719062805,3,1,0,1,19 > 22 > 20 > 07 > 25 > 21 > 05 > 14 > 19 > 16 > 19 > 01 > 24 > 07 > 11 > 05 > 22 > 14 > 13 > 00 > 01 > 09 > 13 > 17 > 21,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,35,,,,,,,,,,,,,,,,
1,RandomGenerator,15,0.9746541976928711,1.5614192690222533,0.15384615384615385,0.4313837998570318,6.3758339073902385e-15,0.9761893153190613,1,1,0,1,15 > 25 > 00 > 11 > 04 > 08 > 17 > 07 > 21 > 03 > 23 > 19 > 24 > 13 > 03 > 12 > 12 > 16 > 19 > 07 > 12 > 07 > 06 > 22 > 01 > 11 > 25,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,36,,,,,,,,,,,,,,,,
1,RandomGenerator,14,0.9847915172576904,1.564900219695276,0.15384615384615385,0.4281065374868205,2.7263146650951772e-14,0.9829475283622742,2,1,0,1,20 > 14 > 16 > 21 > 23 > 23 > 14 > 22 > 25 > 03 > 16 > 23 > 07 > 22 > 14 > 18 > 21 > 07 > 07 > 03 > 00 > 18 > 11 > 18 > 12 > 18,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,37,,,,,,,,,,,,,,,,
1,RandomGenerator,13,0.9847943186759949,1.571613686930024,0.15384615384615385,0.43481809737276633,1.9669472579000337e-13,0.982949435710907,0,1,0,1,04 > 15 > 10 > 13 > 22 > 11 > 10 > 17 > 06 > 21 > 07 > 08 > 03 > 19 > 24 > 17 > 02 > 08 > 09 > 07 > 01 > 19 > 06 > 21 > 01 > 24 > 18,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,38,,,,,,,,,,,,,,,,
1,RandomGenerator,12,0.8819620013237,1.5746814863492413,0.1923076923076923,0.467979236565475,3.0183316596376105e-14,0.9143945574760437,1,1,0,1,07 > 03 > 05 > 08 > 05 > 08 > 10 > 21 > 25 > 21 > 00 > 23 > 06 > 04 > 08 > 25 > 13 > 22 > 15 > 13 > 19 > 11 > 13 > 08 > 14 > 16 > 25,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,39,,,,,,,,,,,,,,,,
1,RandomGenerator,11,0.8617717623710632,1.5835289662441416,0.21153846153846156,0.47105610653138275,1.1456057281531724e-14,0.9009343981742859,1,1,0,1,23 > 06 > 23 > 09 > 02 > 01 > 20 > 06 > 17 > 15 > 04 > 02 > 22 > 21 > 17 > 24 > 09 > 06 > 17 > 09 > 06 > 19 > 13 > 00 > 17 > 17 > 03,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,40,,,,,,,,,,,,,,,,
1,RandomGenerator,10,0.9847905039787292,1.590854245995174,0.17307692307692313,0.4348304502070607,8.5934889288106e-15,0.9829468727111816,0,1,0,1,21 > 23 > 20 > 02 > 23 > 13 > 18 > 07 > 15 > 25 > 17 > 12 > 19 > 22 > 08 > 01 > 25 > 03 > 08 > 14 > 03 > 03 > 15 > 15 > 25 > 17 > 23,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,41,,,,,,,,,,,,,,,,
1,RandomGenerator,9,0.9838063716888428,1.5927674513498693,0.17307692307692313,0.4373997834914368,1.531533333316049e-14,0.9822907447814941,2,1,0,1,24 > 03 > 10 > 00 > 14 > 05 > 17 > 10 > 20 > 19 > 14 > 13 > 03 > 14 > 07 > 02 > 23 > 06 > 09 > 14 > 07 > 25 > 00 > 18 > 01 > 04 > 22,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,42,,,,,,,,,,,,,,,,
1,RandomGenerator,8,0.9144959449768066,1.599273622111864,0.1923076923076923,0.47088213616402885,5.99520433297586e-15,0.9360837936401367,1,1,0,1,20 > 22 > 22 > 24 > 04 > 08 > 14 > 06 > 07 > 11 > 23 > 02 > 18 > 12 > 24 > 10 > 11 > 16 > 00 > 15 > 24 > 24 > 04 > 12 > 18 > 21 > 24,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,43,,,,,,,,,,,,,,,,
1,RandomGenerator,7,0.9847956895828247,1.6059450801680786,0.17307692307692313,0.4499177677059122,1.9729622707106154e-14,0.9829503893852234,0,1,0,1,15 > 10 > 04 > 12 > 04 > 03 > 10 > 05 > 03 > 01 > 06 > 24 > 17 > 19 > 17 > 16 > 03 > 10 > 15 > 09 > 05 > 06 > 03 > 02 > 03 > 24 > 21,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,44,,,,,,,,,,,,,,,,
1,RandomGenerator,6,0.9840901494026184,1.6064946064215655,0.15384615384615385,0.4701684630467229,3.260544934150516e-14,0.982479989528656,0,1,0,1,13 > 25 > 12 > 19 > 04 > 15 > 16 > 10 > 01 > 22 > 17 > 17 > 21 > 23 > 14 > 24 > 06 > 24 > 01 > 21 > 01 > 03 > 13 > 11 > 21 > 25 > 22,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,45,,,,,,,,,,,,,,,,
1,RandomGenerator,5,0.9228824973106384,1.6067145820521247,0.1923076923076923,0.4727320016104237,5.99520433297586e-15,0.9416748881340027,1,1,0,1,09 > 00 > 05 > 12 > 23 > 10 > 04 > 14 > 02 > 09 > 12 > 23 > 10 > 07 > 07 > 16 > 11 > 04 > 05 > 12 > 11 > 19 > 23 > 13 > 01 > 25 > 24,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,46,,,,,,,,,,,,,,,,
1,RandomGenerator,4,0.8809446692466736,1.614946920080202,0.21153846153846156,0.48969214231856684,2.925197543896056e-14,0.9137163162231445,0,1,0,1,03 > 07 > 16 > 04 > 06 > 05 > 06 > 09 > 08 > 01 > 04 > 05 > 20 > 20 > 21 > 02 > 19 > 05 > 12 > 16 > 03 > 08 > 03 > 15 > 21 > 03 > 12,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,47,,,,,,,,,,,,,,,,
1,RandomGenerator,3,0.984728991985321,1.6411018726859155,0.1923076923076923,0.46588831566263167,1.5272793778077422e-14,0.9829058647155762,2,1,0,1,07 > 06 > 10 > 00 > 23 > 15 > 01 > 17 > 22 > 04 > 09 > 06 > 13 > 02 > 12 > 03 > 04 > 02 > 18 > 02 > 02 > 01 > 21 > 03 > 11 > 00 > 25,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,48,,,,,,,,,,,,,,,,
1,RandomGenerator,2,0.9847946763038635,1.665409742847541,0.21153846153846156,0.4709216071795693,2.3929899317527203e-14,0.9829496741294861,0,1,0,1,14 > 23 > 21 > 20 > 01 > 03 > 02 > 20 > 14 > 16 > 13 > 13 > 21 > 09 > 12 > 16 > 01 > 13 > 07 > 18 > 16 > 10 > 01 > 17 > 01 > 16 > 22,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,49,,,,,,,,,,,,,,,,
1,RandomGenerator,1,0.9847514033317566,1.669101468432043,0.1923076923076923,0.4938729506429186,1.738883864180594e-14,0.9829208254814148,1,1,0,1,21 > 23 > 25 > 03 > 24 > 24 > 09 > 06 > 20 > 15 > 14 > 17 > 20 > 04 > 00 > 02 > 22 > 20 > 16 > 11 > 10 > 12 > 18 > 08 > 20 > 06 > 18,24 > 01 > 02 > 03 > 20 > 09 > 09 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10 > 10 > 11 > 10 > 14 > 13 > 12 > 15 > 16,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,6,50,,,,,,,,,,,,,,,,
1,RandomGenerator,50,0.48454412817955017,1.674481763141951,0.46153846153846145,0.7074570516797559,2.7449927708475073e-14,0.505486249923706,1,0,0,1,05 > 05 > 11 > 08 > 10 > 05 > 17 > 19 > 17 > 15 > 07 > 25 > 05 > 13 > 23 > 03 > 16 > 00 > 01 > 13 > 05 > 01 > 03 > 21 > 19 > 25 > 09,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,1,,,,,,,,,,,,,,,,
1,RandomGenerator,49,0.984747052192688,1.6746464613798078,0.4807692307692307,0.6992281779906092,3.384816979039951e-14,0.4946490526199341,2,1,0,1,19 > 00 > 06 > 05 > 14 > 11 > 07 > 14 > 22 > 00 > 15 > 25 > 12 > 15 > 13 > 16 > 02 > 22 > 02 > 09 > 15 > 13 > 08 > 23 > 20 > 20 > 18,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,2,,,,,,,,,,,,,,,,
1,RandomGenerator,48,0.48454511165618896,1.6747686154817814,0.46153846153846145,0.7077445596707004,5.9952050082429275e-15,0.5054855942726135,0,0,0,1,09 > 12 > 11 > 03 > 08 > 18 > 23 > 12 > 18 > 22 > 01 > 04 > 23 > 14 > 06 > 08 > 24 > 09 > 17 > 01 > 25 > 12 > 03 > 09 > 03 > 15 > 09,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,3,,,,,,,,,,,,,,,,
1,RandomGenerator,47,0.48454388976097107,1.6781092507477862,0.46153846153846145,0.7110843604716239,6.030691320329657e-14,0.5054864287376404,3,0,0,1,12 > 06 > 05 > 00 > 05 > 04 > 19 > 20 > 14 > 13 > 20 > 22 > 21 > 11 > 06 > 13 > 12 > 11 > 13 > 00 > 25 > 18 > 00 > 02 > 02 > 25 > 06,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,4,,,,,,,,,,,,,,,,
1,RandomGenerator,46,0.48513472080230713,1.6813383885561368,0.4807692307692307,0.6954766561465702,1.5958365640882022e-14,0.5050925016403198,3,0,0,1,20 > 00 > 19 > 05 > 04 > 16 > 22 > 09 > 01 > 11 > 24 > 03 > 04 > 13 > 18 > 00 > 15 > 16 > 18 > 10 > 24 > 24 > 17 > 16 > 20 > 01,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,5,,,,,,,,,,,,,,,,
1,RandomGenerator,45,0.4845421016216278,1.681970325503961,0.4807692307692307,0.6957134739041885,5.99520433297586e-15,0.5054876208305359,2,0,0,1,19 > 14 > 01 > 17 > 13 > 06 > 06 > 08 > 06 > 12 > 18 > 10 > 18 > 22 > 05 > 20 > 21 > 23 > 22 > 02 > 17 > 03 > 11 > 21 > 02,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,6,,,,,,,,,,,,,,,,
1,RandomGenerator,44,0.4845437705516815,1.682031551198672,0.46153846153846145,0.7150066013178475,7.792833192517687e-14,0.5054864883422852,1,0,0,1,22 > 08 > 20 > 20 > 19 > 19 > 15 > 10 > 15 > 08 > 06 > 10 > 03 > 22 > 05 > 04 > 08 > 19 > 10 > 00 > 15 > 04 > 25 > 23 > 10 > 24 > 01,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,7,,,,,,,,,,,,,,,,
1,RandomGenerator,43,0.4845845401287079,1.6825937294528266,0.4807692307692307,0.6963651900593222,5.99520433297586e-15,0.5054593086242676,1,0,0,1,07 > 09 > 09 > 19 > 18 > 15 > 15 > 11 > 11 > 00 > 20 > 16 > 12 > 04 > 22 > 13 > 04 > 08 > 12 > 06 > 13 > 01 > 08 > 20 > 18 > 04 > 24,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,8,,,,,,,,,,,,,,,,
1,RandomGenerator,42,0.9847864508628845,1.6843966161507453,0.4807692307692307,0.708952076915551,6.0611066481593006e-15,0.49467530846595764,0,1,0,1,19 > 06 > 19 > 01 > 10 > 03 > 15 > 23 > 20 > 19 > 04 > 09 > 25 > 03 > 17 > 04 > 20 > 16 > 07 > 19 > 23 > 18 > 02 > 24 > 25 > 07 > 21,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,9,,,,,,,,,,,,,,,,
1,RandomGenerator,41,0.48451533913612366,1.6856079687795074,0.46153846153846145,0.71856412422634,2.710145797970115e-14,0.505505383014679,1,0,0,1,09 > 04 > 06 > 11 > 17 > 16 > 05 > 05 > 12 > 12 > 00 > 10 > 10 > 08 > 12 > 11 > 09 > 19 > 10 > 10 > 03 > 12 > 18 > 20 > 01 > 19 > 06,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,10,,,,,,,,,,,,,,,,
1,RandomGenerator,40,0.4845437705516815,1.6884849436984717,0.4807692307692307,0.7022292245869386,1.7251928694802387e-14,0.5054864883422852,1,0,0,1,23 > 06 > 21 > 24 > 25 > 24 > 07 > 18 > 16 > 05 > 25 > 04 > 00 > 19 > 01 > 12 > 24 > 19 > 02 > 05 > 04 > 15 > 05 > 07 > 03 > 14 > 07,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,11,,,,,,,,,,,,,,,,
1,RandomGenerator,39,0.9773188233375549,1.6893256217716905,0.4807692307692307,0.7188595008866878,3.3971007276545074e-14,0.4896968901157379,0,1,0,1,20 > 15 > 02 > 13 > 18 > 18 > 07 > 06 > 16 > 17 > 12 > 20 > 19 > 06 > 14 > 14 > 06 > 11 > 06 > 17 > 09 > 10 > 04 > 05 > 17 > 16 > 25,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,12,,,,,,,,,,,,,,,,
1,RandomGenerator,38,0.9847956895828247,1.6915980841434408,0.4807692307692307,0.7161473758275018,1.6361434458719215e-14,0.4946814775466919,1,1,0,1,08 > 22 > 05 > 02 > 01 > 10 > 03 > 03 > 02 > 11 > 18 > 05 > 02 > 06 > 11 > 03 > 06 > 23 > 12 > 08 > 11 > 09 > 00 > 16 > 24 > 08 > 25,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,13,,,,,,,,,,,,,,,,
1,RandomGenerator,37,0.4844686686992645,1.6919156432063154,0.4807692307692307,0.7056098561931516,3.663379116605239e-14,0.5055365562438965,1,0,0,1,18 > 02 > 07 > 19 > 12 > 18 > 19 > 25 > 24 > 22 > 16 > 01 > 20 > 22 > 22 > 05 > 18 > 06 > 11 > 24 > 03 > 00 > 15 > 03 > 20 > 04 > 02,24 > 01 > 02 > 20 > 20,8.175287961959839,1111,RG_RGW_IM,RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,27,26,27,7,1,RandomGenerator,35151,26,27,1111,ImprovementMeasure,1,7,14,,,,,,,,,,,,,,,,
