run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,0:00:20.797522,20.79752206802368,1,0.026545454545454546,0.026545454545454546,0.20254605263157896,0.42420531143333134,0.0,0.686451103925705,1.3132024679906154,0.17105263157894735,0.4009379208639009,0.0,0.33332809805870056,0.9127430897561088,0.24342105263157898,0.4551617571742903,0.0,0.9996450543403625,1.6874541548686177,0.20394736842105265,0.4237935441686532,0.0,0.7708685994148254,1.3963888649883267,1,1,True
