run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:03:05.125035,185.1250352859497,2,1,0,100,25,200,200,25,3,65,58,50,24,0.0962962962962963,1.756710379256961,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,2,1,25,25,200,200,25,1,68,68,52,11,0.09481481481481481,1.757045635021819,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,3,2,25,25,200,200,25,3,47,70,61,19,0.09481481481481481,1.7570543545661477,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,4,3,25,25,200,200,25,3,57,61,67,12,0.09481481481481481,1.7570543569498576,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,5,4,25,25,200,200,25,1,52,56,70,21,0.09333333333333332,1.7572778927488044,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,6,5,25,25,200,200,25,1,41,66,64,28,0.09333333333333332,1.757405192147712,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,7,6,25,25,200,200,25,0,50,66,62,22,0.09333333333333332,1.7575081425014494,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,8,7,25,25,200,200,25,2,64,66,51,17,0.10074074074074073,1.7585937110391334,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,9,8,25,25,200,200,25,2,54,59,64,21,0.10074074074074073,1.7585937110391334,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,10,9,25,25,200,200,25,2,58,50,65,25,0.10074074074074073,1.7585937110391334,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,11,10,25,25,200,200,25,4,56,68,51,21,0.10074074074074073,1.7585937110391334,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,12,11,25,25,200,200,25,1,68,45,60,26,0.10074074074074073,1.758859685115961,1.7605929617515543,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,13,12,25,25,200,200,25,4,66,60,58,12,0.1037037037037037,1.760741386726027,1.762159670861503,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,14,13,25,25,200,200,25,1,64,58,57,20,0.11555555555555554,1.763244379648157,1.762159670861503,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,15,14,25,25,200,200,25,0,56,50,74,20,0.1348148148148148,1.7667080524925227,1.7628172238206632,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,16,15,25,25,200,200,25,1,62,54,59,24,0.1348148148148148,1.7681678066377386,1.7628172238206632,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,17,16,25,25,200,200,25,0,62,50,65,23,0.13925925925925925,1.7725446879577598,1.7686795010124652,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,18,17,25,25,200,200,25,5,61,61,52,21,0.1511111111111111,1.7766748755071995,1.771689483359695,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,19,18,25,25,200,200,25,2,55,72,53,18,0.16148148148148145,1.7787773537201206,1.7725272261457525,1.8592217305564898
1,0:03:05.125035,185.1250352859497,2,20,19,25,25,200,200,25,0,57,63,63,17,0.17481481481481478,1.7807779084702702,1.7738717345903645,1.8592217305564898
