run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:04:12.652364,252.65236449241638,2,1,0,100,100,200,200,25,1,52,67,58,22,0.038518518518518514,1.0445152233325066,1.041816301010983,1.0924417440263652
1,0:04:12.652364,252.65236449241638,2,2,1,25,100,200,200,25,1,54,63,59,23,0.04592592592592592,1.0944417252026448,1.0865524990173494,1.1670872421702145
1,0:04:12.652364,252.65236449241638,2,3,2,25,100,200,200,25,3,59,63,57,18,0.056296296296296296,1.1524099851335228,1.1502712323525093,1.183361104899296
1,0:04:12.652364,252.65236449241638,2,4,3,25,100,200,200,25,1,61,56,64,18,0.05333333333333334,1.2013543601830912,1.198755245971904,1.2329730989571184
1,0:04:12.652364,252.65236449241638,2,5,4,25,100,200,200,25,1,62,50,73,14,0.06222222222222222,1.2275909805712932,1.2205976791100503,1.2765038874084242
1,0:04:12.652364,252.65236449241638,2,6,5,25,100,200,200,25,2,64,57,58,19,0.1259259259259259,1.2637169327620974,1.263239359243963,1.3127554457146013
1,0:04:12.652364,252.65236449241638,2,7,6,25,100,200,200,25,0,57,65,55,23,0.13185185185185183,1.2866943012939283,1.281938016167073,1.3162128681649932
1,0:04:12.652364,252.65236449241638,2,8,7,25,100,200,200,25,2,60,54,66,18,0.16592592592592592,1.328679768022023,1.3215948685875714,1.3708672490297316
1,0:04:12.652364,252.65236449241638,2,9,8,25,100,200,200,25,3,50,65,64,18,0.18962962962962962,1.3758851429251553,1.368976408226429,1.4048690863397675
1,0:04:12.652364,252.65236449241638,2,10,9,25,100,200,200,25,6,57,63,54,20,0.22666666666666668,1.395559696702103,1.3894367240220435,1.4458425759073479
1,0:04:12.652364,252.65236449241638,2,11,10,25,100,200,200,25,3,62,65,54,16,0.2962962962962963,1.4279708915171099,1.4245717107229363,1.483453074812476
1,0:04:12.652364,252.65236449241638,2,12,11,25,100,200,200,25,1,48,70,68,13,0.33185185185185184,1.5079355688523524,1.5020423384949089,1.525854699830428
1,0:04:12.652364,252.65236449241638,2,13,12,25,100,200,200,25,1,60,58,64,17,0.33777777777777773,1.5270195651277478,1.5230706360150297,1.5587023518417888
1,0:04:12.652364,252.65236449241638,2,14,13,25,100,200,200,25,0,61,54,63,22,0.3792592592592593,1.5521802854222393,1.552894033185687,1.5654332606625523
1,0:04:12.652364,252.65236449241638,2,15,14,25,100,200,200,25,1,57,52,71,19,0.38370370370370366,1.5539463600530512,1.5528946590344572,1.5654332606625523
1,0:04:12.652364,252.65236449241638,2,16,15,25,100,200,200,25,4,56,64,57,19,0.39555555555555555,1.5838104607478445,1.5860744730402518,1.6087552900583442
1,0:04:12.652364,252.65236449241638,2,17,16,25,100,200,200,25,1,60,57,62,20,0.39555555555555555,1.5871936790133523,1.5860744730402518,1.6087552900583442
1,0:04:12.652364,252.65236449241638,2,18,17,25,100,200,200,25,3,61,56,59,21,0.40888888888888886,1.5900189356515808,1.5899581600914332,1.6087552900583442
1,0:04:12.652364,252.65236449241638,2,19,18,25,100,200,200,25,4,55,67,59,15,0.45925925925925914,1.6094275711643957,1.6087552900583442,1.6304822662762875
1,0:04:12.652364,252.65236449241638,2,20,19,25,100,200,200,25,3,60,51,66,20,0.4607407407407407,1.6116210200740253,1.6094159405596522,1.6304822662762875
1,0:04:12.652364,252.65236449241638,2,21,20,25,100,200,200,25,2,60,64,57,17,0.45185185185185184,1.616765835088104,1.6166803365403566,1.6304822662762875
1,0:04:12.652364,252.65236449241638,2,22,21,25,100,200,200,25,3,59,56,68,14,0.45185185185185184,1.618266312617441,1.6167294004282944,1.6341749981815292
