run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:03:08.932937,188.93293738365173,2,1,0,100,25,200,200,25,2,53,68,55,22,0.24592592592592588,1.5180071822928292,1.501915193802578,1.6550014245947458
1,0:03:08.932937,188.93293738365173,2,2,1,25,25,200,200,25,1,67,58,56,18,0.3451851851851851,1.5948393794732558,1.5886651681564135,1.6550014245947458
1,0:03:08.932937,188.93293738365173,2,3,2,25,25,200,200,25,4,63,54,64,15,0.4162962962962963,1.6231328942297092,1.6204320853622538,1.6550014245947458
1,0:03:08.932937,188.93293738365173,2,4,3,25,25,200,200,25,1,65,55,58,21,0.4429629629629629,1.6356133078436224,1.632494072241261,1.6621287954463821
1,0:03:08.932937,188.93293738365173,2,5,4,25,25,200,200,25,3,61,63,56,17,0.48740740740740734,1.647569328996819,1.6461251966766497,1.6621287954463821
1,0:03:08.932937,188.93293738365173,2,6,5,25,25,200,200,25,2,70,48,57,23,0.48444444444444446,1.6623390032543262,1.661367149951325,1.6786952296134707
1,0:03:08.932937,188.93293738365173,2,7,6,25,25,200,200,25,3,68,53,58,18,0.5096296296296297,1.6639397450658902,1.6625538444229795,1.6786952296134707
1,0:03:08.932937,188.93293738365173,2,8,7,25,25,200,200,25,0,49,59,76,16,0.5140740740740741,1.6777688676918527,1.6770944305333217,1.7038303987989936
1,0:03:08.932937,188.93293738365173,2,9,8,25,25,200,200,25,2,61,70,49,18,0.5214814814814814,1.680066788166339,1.678315450208679,1.7038303987989936
1,0:03:08.932937,188.93293738365173,2,10,9,25,25,200,200,25,4,74,50,60,12,0.5333333333333333,1.6863996627937115,1.6814556193955905,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,11,10,25,25,200,200,25,3,74,53,55,15,0.5392592592592592,1.694916050520159,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,12,11,25,25,200,200,25,1,52,58,68,21,0.5377777777777777,1.6949343952386018,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,13,12,25,25,200,200,25,0,56,62,63,19,0.5377777777777777,1.6949343952386018,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,14,13,25,25,200,200,25,0,60,64,54,22,0.5377777777777777,1.6949343952386018,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,15,14,25,25,200,200,25,3,59,61,59,18,0.5422222222222222,1.6950580252735792,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,16,15,25,25,200,200,25,2,74,44,68,12,0.5422222222222222,1.6950580252735792,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,17,16,25,25,200,200,25,1,65,65,56,13,0.5496296296296296,1.6951657972568799,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,18,17,25,25,200,200,25,1,63,69,52,15,0.5496296296296296,1.6951657972568799,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,19,18,25,25,200,200,25,2,43,62,68,25,0.5496296296296296,1.6951657972568799,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,20,19,25,25,200,200,25,2,56,58,64,20,0.5496296296296296,1.695269751664416,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,21,20,25,25,200,200,25,1,73,53,59,14,0.5496296296296296,1.695269751664416,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,22,21,25,25,200,200,25,0,56,54,70,20,0.5496296296296296,1.695269751664416,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,23,22,25,25,200,200,25,4,56,62,60,18,0.5407407407407407,1.6956309842693085,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,24,23,25,25,200,200,25,1,67,51,62,19,0.5422222222222222,1.6956794164855717,1.693444261135368,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,25,24,25,25,200,200,25,2,73,62,47,16,0.5392592592592592,1.6960149971387728,1.6940904171378617,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,26,25,25,25,200,200,25,0,62,68,61,9,0.5407407407407407,1.6973877766149237,1.6973530904512732,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,27,26,25,25,200,200,25,2,67,59,54,18,0.554074074074074,1.7011846915675508,1.6982686296320513,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,28,27,25,25,200,200,25,3,61,52,65,19,0.5614814814814815,1.703882034177839,1.7031463280267831,1.711528692686734
1,0:03:08.932937,188.93293738365173,2,29,28,25,25,200,200,25,5,56,45,72,22,0.56,1.7120869165031107,1.7107777384100782,1.719416463633344
1,0:03:08.932937,188.93293738365173,2,30,29,25,25,200,200,25,5,59,51,64,21,0.56,1.7120869165031107,1.7107777384100782,1.719416463633344
1,0:03:08.932937,188.93293738365173,2,31,30,25,25,200,200,25,5,54,62,61,18,0.56,1.7120869165031107,1.7107777384100782,1.719416463633344
1,0:03:08.932937,188.93293738365173,2,32,31,25,25,200,200,25,2,68,55,58,17,0.56,1.7120869165031107,1.7107777384100782,1.719416463633344
1,0:03:08.932937,188.93293738365173,2,33,32,25,25,200,200,25,0,59,54,71,16,0.56,1.7120869165031107,1.7107777384100782,1.719416463633344
