run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:03:06.010035,186.01003503799438,2,1,0,100,25,200,200,25,4,74,49,60,13,0.32888888888888884,1.5444161176870639,1.53758593259927,1.632589372237453
1,0:03:06.010035,186.01003503799438,2,2,1,25,25,200,200,25,0,62,61,58,19,0.45925925925925926,1.6280923468532975,1.6203296504396163,1.693598400475159
1,0:03:06.010035,186.01003503799438,2,3,2,25,25,200,200,25,5,52,62,63,18,0.8088888888888888,1.6748727523673015,1.6722680504799556,1.693598400475159
1,0:03:06.010035,186.01003503799438,2,4,3,25,25,200,200,25,1,58,63,54,24,0.8148148148148147,1.6913672710990344,1.693598400475159,1.693598400475159
1,0:03:06.010035,186.01003503799438,2,5,4,25,25,200,200,25,5,59,61,63,12,0.8118518518518517,1.6940150590966665,1.693598400475159,1.69887886605324
1,0:03:06.010035,186.01003503799438,2,6,5,25,25,200,200,25,0,54,61,63,22,0.8148148148148148,1.6963296817700364,1.6974656814463989,1.69887886605324
1,0:03:06.010035,186.01003503799438,2,7,6,25,25,200,200,25,1,54,54,66,25,0.8162962962962962,1.6988813365453237,1.69887886605324,1.7003332741314041
1,0:03:06.010035,186.01003503799438,2,8,7,25,25,200,200,25,4,52,61,59,24,0.8222222222222223,1.699780656955131,1.7003332741314041,1.70117218319422
1,0:03:06.010035,186.01003503799438,2,9,8,25,25,200,200,25,1,59,59,65,16,0.8222222222222222,1.701846137232991,1.700815109268602,1.72668304719882
1,0:03:06.010035,186.01003503799438,2,10,9,25,25,200,200,25,1,57,59,61,22,0.8429629629629629,1.7095014910630406,1.7029700065324571,1.7289968087329577
1,0:03:06.010035,186.01003503799438,2,11,10,25,25,200,200,25,3,58,64,53,22,0.8711111111111112,1.7293474709123364,1.7289968087329577,1.7331506222406021
1,0:03:06.010035,186.01003503799438,2,12,11,25,25,200,200,25,2,44,66,67,21,0.9066666666666666,1.7342073155757223,1.7331506222406021,1.7563120236547412
1,0:03:06.010035,186.01003503799438,2,13,12,25,25,200,200,25,2,56,61,64,17,0.8637037037037036,1.7434958839960695,1.7331506222406021,1.7563120236547412
1,0:03:06.010035,186.01003503799438,2,14,13,25,25,200,200,25,6,61,61,57,15,0.8059259259259258,1.7560412689784115,1.7563120236547412,1.7567582538278521
1,0:03:06.010035,186.01003503799438,2,15,14,25,25,200,200,25,4,58,59,58,21,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,16,15,25,25,200,200,25,0,38,65,71,26,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,17,16,25,25,200,200,25,1,39,75,62,23,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,18,17,25,25,200,200,25,1,64,53,65,17,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,19,18,25,25,200,200,25,0,64,59,59,18,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,20,19,25,25,200,200,25,0,58,69,55,18,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,21,20,25,25,200,200,25,1,63,65,52,19,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,22,21,25,25,200,200,25,2,59,56,68,15,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,23,22,25,25,200,200,25,4,65,60,55,16,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,24,23,25,25,200,200,25,3,55,53,71,18,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,25,24,25,25,200,200,25,5,62,57,63,13,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,26,25,25,25,200,200,25,4,68,55,42,31,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,27,26,25,25,200,200,25,0,52,62,67,19,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,28,27,25,25,200,200,25,3,55,57,66,19,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,29,28,25,25,200,200,25,3,45,73,57,22,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,30,29,25,25,200,200,25,0,66,52,67,15,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,31,30,25,25,200,200,25,0,58,71,55,16,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,32,31,25,25,200,200,25,1,69,43,61,26,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,33,32,25,25,200,200,25,1,68,63,48,20,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,34,33,25,25,200,200,25,4,59,61,62,14,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,35,34,25,25,200,200,25,3,65,67,52,13,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,36,35,25,25,200,200,25,0,61,58,62,19,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,37,36,25,25,200,200,25,0,61,62,55,22,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,38,37,25,25,200,200,25,2,54,57,67,20,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,39,38,25,25,200,200,25,3,52,63,65,17,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,40,39,25,25,200,200,25,2,64,57,63,14,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,41,40,25,25,200,200,25,2,56,59,62,21,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,42,41,25,25,200,200,25,1,65,59,59,16,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,43,42,25,25,200,200,25,2,62,58,65,13,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,44,43,25,25,200,200,25,0,58,68,54,20,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,45,44,25,25,200,200,25,5,63,63,53,16,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,46,45,25,25,200,200,25,2,64,56,56,22,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,47,46,25,25,200,200,25,2,56,60,62,20,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,48,47,25,25,200,200,25,1,57,59,65,18,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,49,48,25,25,200,200,25,2,72,59,48,19,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,50,49,25,25,200,200,25,1,51,72,60,16,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,51,50,25,25,200,200,25,3,55,51,74,17,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
1,0:03:06.010035,186.01003503799438,2,52,51,25,25,200,200,25,2,58,46,74,20,0.8148148148148147,1.7585799272947218,1.7568377068193377,1.7679412968791333
