run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:03:07.821590,187.82158994674683,2,1,0,100,25,200,200,25,1,59,67,64,9,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,2,1,25,25,200,200,25,2,58,64,61,15,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,3,2,25,25,200,200,25,3,63,51,56,27,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,4,3,25,25,200,200,25,2,55,71,56,16,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,5,4,25,25,200,200,25,1,54,51,67,27,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,6,5,25,25,200,200,25,1,52,66,63,18,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,7,6,25,25,200,200,25,1,55,62,69,13,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,8,7,25,25,200,200,25,1,54,74,56,15,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,9,8,25,25,200,200,25,3,78,55,47,17,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,10,9,25,25,200,200,25,5,58,61,55,21,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,11,10,25,25,200,200,25,2,53,60,77,8,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
1,0:03:07.821590,187.82158994674683,2,12,11,25,25,200,200,25,2,60,64,63,11,0.09925925925925924,1.7356906397258098,1.7163892973028763,1.8129986408401981
