run,iteration,row.num_cycle,row.n_selection,row.n_offspring,row.n_mutated,row.n_candidates,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,2,0,25,100,100,200,25,0,32,30,24,14,0.028148148148148144,1.031887228072993,1.0252289206293286,1.0763004371460227
1,2,1,25,100,100,125,25,2,25,30,37,6,0.0325925925925926,1.0609556743266717,1.0592818790081946,1.1079050789860654
1,2,2,25,100,100,125,25,1,32,30,31,6,0.056296296296296296,1.1002783828214462,1.0961013911310968,1.1314602416122073
1,2,3,25,100,100,125,25,0,39,23,32,6,0.0725925925925926,1.1066160819635875,1.104134239246369,1.1314602416122073
1,2,4,25,100,100,125,25,1,28,30,28,13,0.09925925925925926,1.1265079978967198,1.1279927655068396,1.1393543682846967
1,2,5,25,100,100,125,25,0,30,29,31,10,0.11555555555555555,1.1445920778124217,1.1393543682846967,1.1697220544637792
1,2,6,25,100,100,125,25,4,33,18,32,13,0.14222222222222222,1.165712007031134,1.1585189643648013,1.2081977814362856
1,2,7,25,100,100,125,25,0,31,37,28,4,0.1674074074074074,1.2370958121280522,1.2290350797924379,1.2922448249939111
1,2,8,25,100,100,125,25,0,23,34,35,8,0.17777777777777776,1.247436543797801,1.2502639555055737,1.2922448249939111
1,2,9,25,100,100,125,25,0,32,24,30,14,0.1985185185185185,1.285947679149655,1.282009325204302,1.3138721791967578
1,2,10,25,100,100,125,25,0,22,35,31,12,0.20444444444444443,1.297025585434001,1.2928111531327269,1.335488538623884
1,2,11,25,100,100,125,25,1,30,29,26,14,0.22074074074074074,1.3093603369451245,1.309290610385736,1.3402339736687967
1,2,12,25,100,100,125,25,0,30,28,35,7,0.23851851851851855,1.3456625561610018,1.3384502738386495,1.378184563737273
1,2,13,25,100,100,125,25,0,30,28,31,11,0.25037037037037035,1.3622682430377944,1.360334628111167,1.3909605735190813
1,2,14,25,100,100,125,25,0,30,26,34,10,0.2533333333333333,1.3862017041937296,1.376682290294332,1.4393022722275828
1,2,15,25,100,100,125,25,2,26,36,25,11,0.2785185185185185,1.4365403396054761,1.4325530643712747,1.484924834004947
1,2,16,25,100,100,125,25,0,33,25,32,10,0.30370370370370364,1.4651456288868343,1.4585439428200546,1.4866332058886607
1,2,17,25,100,100,125,25,2,28,28,30,12,0.31999999999999995,1.4761572559683223,1.4816965916647586,1.492247393986042
1,2,18,25,100,100,125,25,1,29,29,34,7,0.33629629629629626,1.4884194205942216,1.4866332058886607,1.5120315774575552
1,2,19,25,100,100,125,25,1,28,26,38,7,0.3451851851851852,1.4925373249011757,1.4890791980509002,1.5120315774575552
1,2,20,25,100,100,125,25,2,29,28,33,8,0.3644444444444444,1.5024915939466248,1.4995637845045529,1.5275266428439607
1,2,21,25,100,100,125,25,2,29,30,32,7,0.3777777777777777,1.5070816187924894,1.5023615166685886,1.5275266428439607
1,2,22,25,100,100,125,25,2,31,22,29,16,0.4177777777777778,1.542562034245904,1.5409059126150546,1.580863380132937
1,2,23,25,100,100,125,25,0,27,30,28,15,0.4251851851851851,1.5491910253749728,1.5455079568637413,1.580863380132937
1,2,24,25,100,100,125,25,0,34,26,26,14,0.442962962962963,1.5636275369755055,1.561583355171556,1.5817418362830704
1,2,25,25,100,100,125,25,1,26,33,32,8,0.4533333333333333,1.5699990219125939,1.567819996678161,1.601838009094473
1,2,26,25,100,100,125,25,0,30,30,31,9,0.4696296296296296,1.5759473568847286,1.57373311402963,1.601838009094473
1,2,27,25,100,100,125,25,0,33,32,31,4,0.4829629629629629,1.5851997557475124,1.58169546734332,1.6075514205776136
1,2,28,25,100,100,125,25,0,36,27,27,10,0.4874074074074074,1.5921091057232584,1.5950507715021165,1.6088840566334237
1,2,29,25,100,100,125,25,0,34,26,36,4,0.4874074074074074,1.6080805898265418,1.6075514205776136,1.6266074274386852
1,2,30,25,100,100,125,25,0,36,26,31,7,0.4903703703703703,1.6085702525190344,1.6075514205776136,1.6266074274386852
