run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:03:06.983724,186.98372411727905,2,1,0,100,25,200,200,25,4,68,56,53,19,0.13037037037037036,1.5050277183736582,1.494366486773833,1.6009502825955262
1,0:03:06.983724,186.98372411727905,2,2,1,25,25,200,200,25,2,49,60,71,18,0.2177777777777778,1.55747020951642,1.5450935797743959,1.6378303425596321
1,0:03:06.983724,186.98372411727905,2,3,2,25,25,200,200,25,3,68,48,63,18,0.29333333333333333,1.5760496699424769,1.5711246620597548,1.6378303425596321
1,0:03:06.983724,186.98372411727905,2,4,3,25,25,200,200,25,1,61,60,64,14,0.30074074074074075,1.5925409385646847,1.5864109478065855,1.6378303425596321
1,0:03:06.983724,186.98372411727905,2,5,4,25,25,200,200,25,2,61,61,60,16,0.2888888888888889,1.5948164277518928,1.5892686072943878,1.6378303425596321
1,0:03:06.983724,186.98372411727905,2,6,5,25,25,200,200,25,2,70,56,57,15,0.3081481481481481,1.6022637159677826,1.6004637309072003,1.6378303425596321
1,0:03:06.983724,186.98372411727905,2,7,6,25,25,200,200,25,1,57,67,59,16,0.32888888888888884,1.6198728396885582,1.6138053180324659,1.6415899382386705
1,0:03:06.983724,186.98372411727905,2,8,7,25,25,200,200,25,1,56,63,66,14,0.34814814814814815,1.6385870138341607,1.6361766969668494,1.6645939877958889
1,0:03:06.983724,186.98372411727905,2,9,8,25,25,200,200,25,1,61,56,61,21,0.3585185185185184,1.6545722382454242,1.651008906081868,1.6722300580663343
1,0:03:06.983724,186.98372411727905,2,10,9,25,25,200,200,25,2,57,53,68,20,0.3748148148148148,1.6676707062606722,1.6683844313167122,1.6803732221816148
1,0:03:06.983724,186.98372411727905,2,11,10,25,25,200,200,25,0,53,60,69,18,0.3851851851851852,1.6739104716917224,1.6720917653522158,1.6833562341517285
1,0:03:06.983724,186.98372411727905,2,12,11,25,25,200,200,25,1,70,54,61,14,0.3881481481481481,1.680508881573732,1.6798298815243333,1.6883977672311121
1,0:03:06.983724,186.98372411727905,2,13,12,25,25,200,200,25,3,56,64,62,15,0.39555555555555555,1.6837626593966573,1.6831223705065366,1.6918579103728002
1,0:03:06.983724,186.98372411727905,2,14,13,25,25,200,200,25,7,54,48,68,23,0.39407407407407397,1.6875694087914317,1.6872042237489988,1.6942202733634515
1,0:03:06.983724,186.98372411727905,2,15,14,25,25,200,200,25,4,60,64,50,22,0.4074074074074074,1.6931547869233459,1.6924804038857548,1.7015980429521953
1,0:03:06.983724,186.98372411727905,2,16,15,25,25,200,200,25,1,55,74,50,20,0.4207407407407407,1.6976519623748925,1.695745310747184,1.7076120531425396
1,0:03:06.983724,186.98372411727905,2,17,16,25,25,200,200,25,1,54,58,62,25,0.43999999999999995,1.7020286692592124,1.7015980429521953,1.7076120531425396
1,0:03:06.983724,186.98372411727905,2,18,17,25,25,200,200,25,1,59,51,68,21,0.4696296296296296,1.706217944845277,1.7059772424576871,1.7076120531425396
1,0:03:06.983724,186.98372411727905,2,19,18,25,25,200,200,25,4,59,63,51,23,0.4725925925925925,1.7073229971270003,1.7076120531425396,1.7084843611967182
1,0:03:06.983724,186.98372411727905,2,20,19,25,25,200,200,25,0,62,63,58,17,0.47407407407407404,1.7086655986839725,1.7077022876659385,1.7165520450260225
1,0:03:06.983724,186.98372411727905,2,21,20,25,25,200,200,25,0,70,57,55,18,0.4918518518518518,1.7098420580685607,1.7087107934100167,1.7165520450260225
1,0:03:06.983724,186.98372411727905,2,22,21,25,25,200,200,25,2,68,57,52,21,0.5051851851851852,1.7128294847613146,1.7117163816885153,1.7165520450260225
1,0:03:06.983724,186.98372411727905,2,23,22,25,25,200,200,25,2,55,49,74,20,0.5051851851851852,1.715401453442349,1.7162075345445587,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,24,23,25,25,200,200,25,2,65,55,55,23,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,25,24,25,25,200,200,25,6,54,66,54,20,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,26,25,25,25,200,200,25,2,48,61,69,20,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,27,26,25,25,200,200,25,3,50,70,60,17,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,28,27,25,25,200,200,25,2,62,59,64,13,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,29,28,25,25,200,200,25,0,55,72,61,12,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,30,29,25,25,200,200,25,0,65,64,57,14,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,31,30,25,25,200,200,25,2,45,64,66,23,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,32,31,25,25,200,200,25,0,63,64,58,15,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,33,32,25,25,200,200,25,1,54,76,54,15,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,34,33,25,25,200,200,25,1,66,58,62,13,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,35,34,25,25,200,200,25,6,67,60,57,10,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,36,35,25,25,200,200,25,3,60,64,55,18,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,37,36,25,25,200,200,25,4,62,57,56,21,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,38,37,25,25,200,200,25,1,58,65,57,19,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,39,38,25,25,200,200,25,2,49,70,55,24,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,40,39,25,25,200,200,25,5,56,55,56,28,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
1,0:03:06.983724,186.98372411727905,2,41,40,25,25,200,200,25,0,63,60,63,14,0.4948148148148148,1.716354277621079,1.7162414495874359,1.7166130801822725
