run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:02:58.945125,178.94512462615967,2,1,0,100,25,200,200,25,3,60,61,61,15,0.031111111111111107,1.0120232692166975,1.007161841638124,1.0656692488378605
1,0:02:58.945125,178.94512462615967,2,2,1,25,25,200,200,25,1,62,61,64,12,0.04,1.0652668876440885,1.0618358378770638,1.1146590134911205
1,0:02:58.945125,178.94512462615967,2,3,2,25,25,200,200,25,2,57,64,60,17,0.08148148148148149,1.126224258602618,1.120356983348107,1.15591296445095
1,0:02:58.945125,178.94512462615967,2,4,3,25,25,200,200,25,3,61,61,60,15,0.1362962962962963,1.1687437907898173,1.1647044364108656,1.2065257340225801
1,0:02:58.945125,178.94512462615967,2,5,4,25,25,200,200,25,2,53,49,77,19,0.16444444444444442,1.2564985771565353,1.2519556412162416,1.2913760949099695
1,0:02:58.945125,178.94512462615967,2,6,5,25,25,200,200,25,3,49,66,57,25,0.21185185185185185,1.2699171462604573,1.2602883199719295,1.3074972811347985
1,0:02:58.945125,178.94512462615967,2,7,6,25,25,200,200,25,1,65,53,62,19,0.1985185185185185,1.2885540437926715,1.2863265455177575,1.312764189761773
1,0:02:58.945125,178.94512462615967,2,8,7,25,25,200,200,25,4,50,69,63,14,0.2311111111111111,1.3626435133015147,1.3579425844981192,1.3885920260941584
1,0:02:58.945125,178.94512462615967,2,9,8,25,25,200,200,25,2,61,59,59,19,0.24740740740740738,1.366515463055728,1.361250308026484,1.3910413084084658
1,0:02:58.945125,178.94512462615967,2,10,9,25,25,200,200,25,2,55,59,70,14,0.30518518518518517,1.4016550184029533,1.3947432774016155,1.4531972380138507
1,0:02:58.945125,178.94512462615967,2,11,10,25,25,200,200,25,2,65,60,47,26,0.34814814814814815,1.4348401909456634,1.4313646098447488,1.4628351374270763
1,0:02:58.945125,178.94512462615967,2,12,11,25,25,200,200,25,4,57,54,67,18,0.3644444444444444,1.4619448031528541,1.461524674160247,1.502112834018328
1,0:02:58.945125,178.94512462615967,2,13,12,25,25,200,200,25,4,68,61,48,19,0.3955555555555555,1.4927452605503004,1.482729506084445,1.5685804177595912
1,0:02:58.945125,178.94512462615967,2,14,13,25,25,200,200,25,4,64,51,62,19,0.4622222222222222,1.5354284154490176,1.5335265460363583,1.5685804177595912
1,0:02:58.945125,178.94512462615967,2,15,14,25,25,200,200,25,3,68,50,64,15,0.41037037037037033,1.5631951206718588,1.5663246714669592,1.5749902016340056
1,0:02:58.945125,178.94512462615967,2,16,15,25,25,200,200,25,3,57,51,70,19,0.4207407407407407,1.5698811498014147,1.5679392847628866,1.598540883901233
1,0:02:58.945125,178.94512462615967,2,17,16,25,25,200,200,25,0,64,62,55,19,0.43111111111111106,1.600991924190871,1.5943738267691814,1.6286439292180395
1,0:02:58.945125,178.94512462615967,2,18,17,25,25,200,200,25,1,67,61,49,22,0.4459259259259259,1.6154702362300983,1.6137855812060113,1.6286439292180395
1,0:02:58.945125,178.94512462615967,2,19,18,25,25,200,200,25,1,60,56,67,16,0.4459259259259259,1.6154702362300983,1.6137855812060113,1.6286439292180395
1,0:02:58.945125,178.94512462615967,2,20,19,25,25,200,200,25,3,55,71,58,13,0.4429629629629629,1.6200692542460033,1.6192785042215394,1.6286439292180395
1,0:02:58.945125,178.94512462615967,2,21,20,25,25,200,200,25,2,57,60,57,24,0.4459259259259259,1.6206175171636168,1.6193028229166078,1.6286439292180395
1,0:02:58.945125,178.94512462615967,2,22,21,25,25,200,200,25,3,53,53,70,21,0.4474074074074073,1.6207941218792383,1.6198399598572375,1.6286439292180395
1,0:02:58.945125,178.94512462615967,2,23,22,25,25,200,200,25,4,62,56,54,24,0.4414814814814815,1.6246515770371277,1.6241738067089388,1.6296408257179644
1,0:02:58.945125,178.94512462615967,2,24,23,25,25,200,200,25,3,48,70,67,12,0.44888888888888884,1.6248746788442057,1.6241738067089388,1.6296408257179644
1,0:02:58.945125,178.94512462615967,2,25,24,25,25,200,200,25,3,53,55,73,16,0.45185185185185184,1.6250328527118503,1.6250438098757596,1.6296408257179644
1,0:02:58.945125,178.94512462615967,2,26,25,25,25,200,200,25,0,66,57,53,24,0.45629629629629626,1.625155234248929,1.6250438098757596,1.6296408257179644
1,0:02:58.945125,178.94512462615967,2,27,26,25,25,200,200,25,2,57,65,63,13,0.45629629629629626,1.625155234248929,1.6250438098757596,1.6296408257179644
1,0:02:58.945125,178.94512462615967,2,28,27,25,25,200,200,25,3,65,60,56,16,0.45925925925925926,1.625299942798697,1.6250438098757596,1.6296408257179644
1,0:02:58.945125,178.94512462615967,2,29,28,25,25,200,200,25,0,64,51,69,16,0.49185185185185193,1.6371529633953434,1.6364622205963908,1.6447189144996854
1,0:02:58.945125,178.94512462615967,2,30,29,25,25,200,200,25,0,56,61,68,15,0.4948148148148148,1.6372896399634245,1.6364622205963908,1.6447189144996854
1,0:02:58.945125,178.94512462615967,2,31,30,25,25,200,200,25,1,69,64,53,13,0.4948148148148148,1.6383457272997808,1.6364622205963908,1.6582709495513142
