run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:03:04.313190,184.31318974494934,2,1,0,100,100,200,200,25,1,53,58,73,15,0.11259259259259259,1.7720402424170425,1.7663934901257992,1.8467532874646264
1,0:03:04.313190,184.31318974494934,2,2,1,25,100,200,200,25,2,67,59,54,18,0.12,1.778825036426729,1.776699717431748,1.8467532874646264
1,0:03:04.313190,184.31318974494934,2,3,2,25,100,200,200,25,3,56,59,61,21,0.13777777777777775,1.7921884798403953,1.7892760276264632,1.8981983464324381
1,0:03:04.313190,184.31318974494934,2,4,3,25,100,200,200,25,2,55,70,62,11,0.16444444444444442,1.8223994784969235,1.8020548620267705,1.89855406296771
1,0:03:04.313190,184.31318974494934,2,5,4,25,100,200,200,25,2,56,59,69,14,0.18666666666666665,1.8588399223519676,1.8561701927816863,1.89855406296771
1,0:03:04.313190,184.31318974494934,2,6,5,25,100,200,200,25,2,58,71,51,18,0.16592592592592592,1.8674453332216578,1.8638456615598709,1.89855406296771
1,0:03:04.313190,184.31318974494934,2,7,6,25,100,200,200,25,2,68,54,56,20,0.15407407407407406,1.8825680830848226,1.874399110508513,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,8,7,25,100,200,200,25,0,54,64,61,21,0.15259259259259256,1.8895214536889329,1.8846973468404902,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,9,8,25,100,200,200,25,1,44,58,75,22,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,10,9,25,100,200,200,25,2,58,66,54,20,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,11,10,25,100,200,200,25,0,61,55,69,15,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,12,11,25,100,200,200,25,5,60,62,57,16,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,13,12,25,100,200,200,25,4,67,53,56,20,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,14,13,25,100,200,200,25,3,47,60,69,21,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,15,14,25,100,200,200,25,4,49,60,64,23,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,16,15,25,100,200,200,25,2,67,63,51,17,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,17,16,25,100,200,200,25,3,67,61,57,12,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,18,17,25,100,200,200,25,1,67,56,53,23,0.15259259259259256,1.8965801234876662,1.8949821721458056,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,19,18,25,100,200,200,25,2,49,58,68,23,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,20,19,25,100,200,200,25,0,60,64,53,23,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,21,20,25,100,200,200,25,3,51,69,60,17,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,22,21,25,100,200,200,25,4,66,59,52,19,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,23,22,25,100,200,200,25,1,64,49,68,18,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,24,23,25,100,200,200,25,2,62,63,49,24,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,25,24,25,100,200,200,25,2,62,60,60,16,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,26,25,25,100,200,200,25,1,51,73,55,20,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,27,26,25,100,200,200,25,3,60,54,61,22,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,28,27,25,100,200,200,25,3,59,69,56,13,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,29,28,25,100,200,200,25,2,56,64,61,17,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,30,29,25,100,200,200,25,1,66,56,57,20,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,31,30,25,100,200,200,25,3,61,52,72,12,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
1,0:03:04.313190,184.31318974494934,2,32,31,25,100,200,200,25,2,62,56,55,25,0.1496296296296296,1.899063311401703,1.8983434178419347,1.9027900913090414
