run,iteration,row.num_cycle,row.n_selection,row.n_offspring,row.n_mutated,row.n_candidates,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,2,0,100,100,100,200,25,1,29,21,31,18,0.24444444444444444,1.4741705999234092,1.4589288460310046,1.6750032543985447
1,2,1,100,100,100,125,25,0,28,35,32,5,0.5362962962962963,1.5881197970984358,1.5732988687444869,1.6750032543985447
1,2,2,100,100,100,125,25,3,30,35,28,4,0.6785185185185185,1.6115820615948069,1.614516108740875,1.6750032543985447
1,2,3,100,100,100,125,25,0,28,28,31,13,0.6992592592592592,1.6285523633391585,1.6228686755720878,1.6750032543985447
1,2,4,100,100,100,125,25,0,28,35,24,13,0.6962962962962962,1.6311825153326294,1.624471061869178,1.6750032543985447
1,2,5,100,100,100,125,25,2,30,26,30,12,0.6992592592592592,1.6344210423546803,1.62864194623031,1.6750032543985447
1,2,6,100,100,100,125,25,0,33,34,26,7,0.705185185185185,1.6370807093364477,1.6305202679240087,1.6750032543985447
1,2,7,100,100,100,125,25,1,33,34,23,9,0.705185185185185,1.6370807093364477,1.6305202679240087,1.6750032543985447
1,2,8,100,100,100,125,25,2,37,26,24,11,0.7081481481481481,1.638675001633355,1.6305202679240087,1.6750032543985447
1,2,9,100,100,100,125,25,1,28,31,32,8,0.7170370370370369,1.6406887731694604,1.6413336662634699,1.6750032543985447
1,2,10,100,100,100,125,25,1,29,23,37,10,0.7466666666666666,1.6456665773497994,1.6413855521067469,1.6750032543985447
1,2,11,100,100,100,125,25,0,24,29,34,13,0.7525925925925925,1.6479960906715498,1.6443046873287235,1.6750032543985447
1,2,12,100,100,100,125,25,1,29,25,37,8,0.7496296296296296,1.650295949551114,1.647774994024163,1.6750032543985447
1,2,13,100,100,100,125,25,2,24,34,36,4,0.7585185185185185,1.6533705747850707,1.6508358641522933,1.6750032543985447
