run,iteration,row.num_cycle,row.n_selection,row.n_offspring,row.n_mutated,row.n_candidates,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,2,0,25,100,100,200,25,1,28,35,30,6,0.23703703703703702,1.5093253619436269,1.4930570140213186,1.5678031746871006
1,2,1,25,100,100,125,25,0,34,34,25,7,0.28740740740740744,1.5599819552172516,1.5572778814868324,1.5979396808934
1,2,2,25,100,100,125,25,0,24,29,36,11,0.3511111111111111,1.5835228852554044,1.5844513765632264,1.6243033997663836
1,2,3,25,100,100,125,25,1,26,37,29,7,0.40740740740740733,1.600363464837791,1.598062272413351,1.6243033997663836
1,2,4,25,100,100,125,25,0,26,31,32,11,0.42962962962962964,1.613405033782758,1.6123945262590704,1.6462985912373949
1,2,5,25,100,100,125,25,1,30,29,29,11,0.4177777777777778,1.6250157049786733,1.6192159294730768,1.6526311675122667
1,2,6,25,100,100,125,25,1,22,34,32,11,0.4133333333333333,1.6251945228109261,1.6192159294730768,1.6526311675122667
1,2,7,25,100,100,125,25,0,33,24,35,8,0.40296296296296297,1.6255192601392292,1.6197049384255482,1.6526311675122667
1,2,8,25,100,100,125,25,1,27,28,35,9,0.3955555555555555,1.627296135410794,1.6225311138462164,1.6526311675122667
1,2,9,25,100,100,125,25,0,32,23,35,10,0.37629629629629635,1.6321199462568432,1.6324592193143164,1.6526311675122667
1,2,10,25,100,100,125,25,0,33,29,30,8,0.3703703703703703,1.6383838136740834,1.6393416304813875,1.6526311675122667
1,2,11,25,100,100,125,25,2,31,28,35,4,0.3837037037037037,1.6412412205888347,1.640714100645235,1.6526311675122667
1,2,12,25,100,100,125,25,0,41,23,31,5,0.39259259259259255,1.64473536662705,1.6442507513727311,1.6621455203580462
1,2,13,25,100,100,125,25,0,41,24,22,13,0.4014814814814814,1.6481697297701428,1.6462985912373949,1.6621477555322253
1,2,14,25,100,100,125,25,1,27,36,29,7,0.43259259259259253,1.6521489957960256,1.6492442735697712,1.6688091639934566
1,2,15,25,100,100,125,25,2,34,34,21,9,0.45185185185185184,1.6589043182140635,1.6584506074909964,1.6688091639934566
1,2,16,25,100,100,125,25,1,42,29,19,9,0.46222222222222215,1.6660228420104197,1.6672201003563125,1.6702474468258326
1,2,17,25,100,100,125,25,3,33,26,29,9,0.4740740740740741,1.6697901887506763,1.6688091639934566,1.678241149354154
1,2,18,25,100,100,125,25,2,31,23,34,10,0.4725925925925926,1.6725136432363374,1.6719755530570648,1.678241149354154
1,2,19,25,100,100,125,25,0,30,31,30,9,0.48740740740740734,1.6754198696416602,1.6736012874791522,1.6845844592185988
1,2,20,25,100,100,125,25,2,33,25,30,10,0.4859259259259259,1.6781883725535351,1.678241149354154,1.6845844592185988
1,2,21,25,100,100,125,25,3,24,25,41,7,0.48444444444444446,1.6808091557934595,1.679838659650891,1.68959834493783
1,2,22,25,100,100,125,25,1,25,35,32,7,0.49629629629629624,1.6823016940299405,1.6816699175177952,1.68959834493783
1,2,23,25,100,100,125,25,0,23,30,36,11,0.4888888888888889,1.6856027977217252,1.6845844592185988,1.7136919622061288
1,2,24,25,100,100,125,25,1,30,30,31,8,0.48888888888888893,1.6878891530158888,1.6845844592185988,1.713827825414898
1,2,25,25,100,100,125,25,1,36,28,28,7,0.4948148148148148,1.6887872843985117,1.6860835406644026,1.713827825414898
1,2,26,25,100,100,125,25,0,28,31,29,12,0.5037037037037038,1.6925827406842786,1.689088991399083,1.7197739170136428
1,2,27,25,100,100,125,25,0,39,24,29,8,0.514074074074074,1.6994746845696493,1.6926301317443382,1.7197739170136428
1,2,28,25,100,100,125,25,0,25,29,36,10,0.5318518518518518,1.7103314104813165,1.713827825414898,1.7197739170136428
1,2,29,25,100,100,125,25,1,33,33,24,9,0.5392592592592592,1.717850085904467,1.7172439778754542,1.7255091936936604
1,2,30,25,100,100,125,25,1,32,31,24,12,0.5288888888888889,1.7211829483929082,1.7197739170136428,1.7255091936936604
1,2,31,25,100,100,125,25,1,34,25,31,9,0.5274074074074074,1.7225537455164723,1.7229836250466328,1.7255235520446646
1,2,32,25,100,100,125,25,2,31,31,24,12,0.5377777777777777,1.724247067012748,1.7231981254219586,1.7292749249268364
1,2,33,25,100,100,125,25,1,40,22,30,7,0.49925925925925924,1.7254220198962458,1.7255091936936604,1.7292749249268364
1,2,34,25,100,100,125,25,1,24,34,33,8,0.4948148148148148,1.727022589620165,1.7255235520446646,1.7292749249268364
1,2,35,25,100,100,125,25,0,32,35,26,7,0.4977777777777777,1.7278937104060097,1.72889924864052,1.7292749249268364
1,2,36,25,100,100,125,25,0,31,24,34,11,0.49185185185185176,1.7289174270761172,1.72889924864052,1.7292749249268364
1,2,37,25,100,100,125,25,0,31,31,29,9,0.5096296296296297,1.7290909617319823,1.72889924864052,1.7320475231168657
1,2,38,25,100,100,125,25,1,26,30,32,11,0.5303703703703704,1.729395619250327,1.7289386409423297,1.7350462028122982
1,2,39,25,100,100,125,25,0,27,32,32,9,0.5407407407407407,1.7298227126813759,1.7292749249268364,1.7350462028122982
1,2,40,25,100,100,125,25,1,28,27,35,9,0.5451851851851852,1.7304526480284241,1.7293426499449365,1.7350462028122982
1,2,41,25,100,100,125,25,1,28,29,30,12,0.5155555555555555,1.7310163957250102,1.7298745415516024,1.7350462028122982
1,2,42,25,100,100,125,25,1,26,35,26,12,0.5318518518518518,1.732624026815476,1.7320475231168657,1.7350462028122982
