run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome
1,0:06:32.918479,392.9184789657593,1,0.31235867446393756,0.3123586744639376,0.4905494505494504,0.6413153376666361,0.03534843028956021,0.5747277637218174,1.7419409822274645,0.26007326007326004,0.48572096339575066,0.0,0.3333304226398468,1.241880222149467,0.6163003663003663,0.7349556346480939,0.26107117073551717,0.9988444447517395,2.2951163763895983,0.51007326007326,0.6545807203141816,0.0,0.33355969190597534,1.680512677690522,0.36736842105263157,1.0,1,1,1,500,200,400,400,950,0.33115533115533113,0.44223344223344224,0.22661122661122662,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.555
1,0:06:32.918479,392.9184789657593,1,0.3224444444444444,0.3224444444444444,0.42040842490842495,0.5993590543434425,0.023246962320433072,0.9280786821842194,1.9710931237565201,0.259157509157509,0.490671825376803,0.0,0.33333107829093933,1.745669224482577,0.5943223443223442,0.7121690702546108,0.26107117073551717,0.9988463521003723,2.2951163763895983,0.4116300366300366,0.5935216358472013,0.0,0.9985336363315582,1.967249575729003,0.912,1.0,2,1,2,950,200,400,400,1000,0.33962264150943394,0.46683819325328757,0.19353916523727843,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.3272222222222222,0.32722222222222225,0.4515421245421246,0.6212748786011734,0.012893386350860925,0.9944542284607887,2.080164617954947,0.3873626373626373,0.5728074975531536,0.0,0.9163947105407715,1.9857110385604875,0.5421245421245422,0.6785351797813479,0.13301070082572117,0.9988417029380798,2.2951163763895983,0.44505494505494503,0.6201099596476662,0.0,0.998674213886261,2.057025668331277,1.0,1.0,3,1,3,1000,200,400,400,1000,0.317737636955878,0.4592833876221498,0.22297897542197218,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.34914814814814815,0.34914814814814815,0.48433699633699634,0.6413328349542914,0.02264875281838465,0.994974485039711,2.143293069149383,0.4340659340659341,0.6093491830012959,0.0,0.9182727336883545,2.063348035758402,0.5457875457875458,0.692117877303051,0.13301070082572117,0.9988409876823425,2.2951163763895983,0.48260073260073255,0.6390961884374335,0.0,0.9986265301704407,2.134826834257395,1.0,1.0,4,1,4,1000,200,400,400,1000,0.32486123283669294,0.44960560911481157,0.22553315804849547,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.34122222222222215,0.3412222222222222,0.5068278388278388,0.6501660242325676,0.0391488356711488,0.9932252951860427,2.189367993917598,0.46794871794871795,0.6206847117038401,0.0,0.9182727336883545,2.1373910503801077,0.5457875457875458,0.6981698161994162,0.13301070082572117,0.9988408088684082,2.2951163763895983,0.5073260073260073,0.6534871642950082,0.03418429168854662,0.9987025856971741,2.177284093472263,1.0,1.0,5,1,5,1000,200,400,400,1000,0.31937481568858744,0.46240047183721616,0.2182247124741964,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.31903703703703695,0.31903703703703706,0.5206739926739926,0.6587237602367877,0.052131761441135634,0.9881301544904709,2.2196596688423864,0.4716117216117216,0.6257325757561499,0.0,0.9182727336883545,2.177284093472263,0.5457875457875458,0.6981698161994162,0.13301070082572117,0.9988408088684082,2.2951163763895983,0.5247252747252747,0.6566714600583959,0.06678209239834762,0.9986265301704407,2.2149812949804613,1.0,1.0,6,1,6,1000,200,400,400,1000,0.2983490566037736,0.4375,0.2641509433962264,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.3657037037037037,0.3657037037037037,0.5222032967032966,0.6590945376968287,0.07036748667799712,0.998553783416748,2.2502191044948705,0.5073260073260073,0.6500766949955672,0.0,0.9981082081794739,2.2149812949804613,0.5457875457875458,0.6981698161994162,0.13301070082572117,0.9988408088684082,2.2951163763895983,0.5073260073260073,0.6560312565394883,0.07508020161185748,0.9986265301704407,2.2553703467068806,1.0,1.0,7,1,7,1000,200,400,400,1000,0.2897897897897898,0.4081081081081081,0.3021021021021021,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.42814814814814806,0.42814814814814817,0.5202857142857142,0.6563590407411691,0.10069113991316288,0.998384418964386,2.275720313904432,0.5073260073260073,0.6560312565394883,0.06678209239834762,0.9981082081794739,2.2553703467068806,0.5338827838827838,0.6566714600583959,0.13301070082572117,0.998674213886261,2.2951163763895983,0.5073260073260073,0.6566714600583959,0.13301070082572117,0.9981082081794739,2.2951163763895983,1.0,1.0,8,1,8,1000,200,400,400,1000,0.28390596745027125,0.3731163351416516,0.34297769740807715,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.5185185185185184,0.5185185185185185,0.5073260073260073,0.6566714600583959,0.13301070082572114,0.9981082081794739,2.2951163763895983,0.5073260073260073,0.6566714600583959,0.13301070082572117,0.9981082081794739,2.2951163763895983,0.5073260073260073,0.6566714600583959,0.13301070082572117,0.9981082081794739,2.2951163763895983,0.5073260073260073,0.6566714600583959,0.13301070082572117,0.9981082081794739,2.2951163763895983,1.0,1.0,9,1,9,1000,200,400,400,1000,0.26503871351995234,0.3790946992257296,0.355866587254318,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
1,0:06:32.918479,392.9184789657593,1,0.5185185185185184,0.5185185185185185,0.5073260073260073,0.6566714600583959,0.13301070082572114,0.9981082081794739,2.2951163763895983,0.5073260073260073,0.6566714600583959,0.13301070082572117,0.9981082081794739,2.2951163763895983,0.5073260073260073,0.6566714600583959,0.13301070082572117,0.9981082081794739,2.2951163763895983,0.5073260073260073,0.6566714600583959,0.13301070082572117,0.9981082081794739,2.2951163763895983,1.0,1.0,10,1,10,1000,200,400,400,1000,0.2713943746259725,0.3761220825852783,0.35248354278874927,35,200,1000,SamplingBasedInitiator,ElitismSelector,UniformCrosser,0.2,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,1.0
