experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,EvolutionaryStrategy,1,0.9986159801483154,2.998751223087311,1.0,1.0,0.0,0.9987512230873108,0,1,0,1,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 27,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 06 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,4,10
1,EvolutionaryStrategy,10,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,1
1,EvolutionaryStrategy,9,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,2
1,EvolutionaryStrategy,8,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,3
1,EvolutionaryStrategy,7,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,4
1,EvolutionaryStrategy,6,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,5
1,EvolutionaryStrategy,5,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,6
1,EvolutionaryStrategy,4,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,7
1,EvolutionaryStrategy,3,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,8
1,EvolutionaryStrategy,2,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,9
1,EvolutionaryStrategy,1,0.000501976755913347,2.380262985360558,1.0,1.0,0.046929642093117535,0.3333333432674408,7,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 07 > 08 > 09 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.035687,0.03568696975708008,EGW_ES_EGW_FI_RWS_OPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_OnePointCrosser_DataDistributionMutator_ImprovementMeasure,1,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,OnePointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,5,10
1,EvolutionaryStrategy,10,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,1
1,EvolutionaryStrategy,9,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,2
1,EvolutionaryStrategy,8,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,3
1,EvolutionaryStrategy,7,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,4
1,EvolutionaryStrategy,6,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,5
1,EvolutionaryStrategy,5,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,6
1,EvolutionaryStrategy,4,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,7
1,EvolutionaryStrategy,3,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,8
1,EvolutionaryStrategy,2,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,9
1,EvolutionaryStrategy,1,0.0004928128328174353,2.320242425054415,0.9807692307692307,0.9833965716844577,0.022743279333285963,0.3333333432674408,1,0,0,1,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,33 > 01 > 02 > 03 > 04 > 05 > 06 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 24 > 25 > 14 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,1,10
1,EvolutionaryStrategy,10,0.9987310767173767,2.299137219426775,0.9807692307692307,0.9850487716909151,0.0,0.33331921696662903,1,1,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 27 > 20 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,2,1
1,EvolutionaryStrategy,9,0.9987310767173767,2.299137219426775,0.9807692307692307,0.9850487716909151,0.0,0.33331921696662903,1,1,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 27 > 20 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,2,2
1,EvolutionaryStrategy,8,0.9987310767173767,2.299137219426775,0.9807692307692307,0.9850487716909151,0.0,0.33331921696662903,1,1,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 00 > 27 > 20 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,2,3
1,EvolutionaryStrategy,7,0.998752236366272,2.299992332508899,0.9807692307692307,0.9858897584722275,0.0,0.3333333432674408,1,1,1,0,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 00 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,33 > 01 > 02 > 21 > 22 > 03 > 04 > 23 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 15 > 16 > 14 > 17 > 29 > 26 > 28 > 27 > 20 > 34,1111,0:00:00.034076,0.03407645225524902,EGW_ES_EGW_FI_RWS_TPC_DDM_IM,EvoGeneratorWrapper_EvolutionaryStrategy_EvoGeneratorWrapper_FactualInitiator_RouletteWheelSelector_TwoPointCrosser_DataDistributionMutator_ImprovementMeasure,2,EvoGeneratorWrapper,35,27,21,1,EvolutionaryStrategy,5,50,100,50,FactualInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.2,0.2,0.2,0.2,0.19999999999999996,486,35,27,1111,ImprovementMeasure,1,2,4
