experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.recombiner.type,gen.recombiner.recombination_rate,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,EvolutionaryStrategy,31,0.9733433723449707,2.732897346305294,0.9203296703296704,0.9440672048604924,1.9157894783766537e-14,0.8685004711151123,18,1,0,1,01 > 00 > 02 > 03 > 04 > 06 > 00 > 07 > 08 > 00 > 09 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10,502.971152305603,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM_num3,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,6,44
1,EvolutionaryStrategy,30,0.9733433723449707,2.733606406429505,0.9203296703296704,0.9447762649845594,1.631959652753223e-13,0.8685004711151123,18,1,0,1,01 > 00 > 02 > 03 > 04 > 00 > 06 > 07 > 08 > 09 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10,502.971152305603,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM_num3,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,6,45
1,EvolutionaryStrategy,29,0.9733433723449707,2.733606406429505,0.9203296703296704,0.9447762649845594,1.631959652753223e-13,0.8685004711151123,18,1,0,1,01 > 00 > 02 > 03 > 04 > 06 > 00 > 07 > 08 > 09 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10,502.971152305603,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM_num3,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,6,46
1,EvolutionaryStrategy,28,0.9733433723449707,2.733606406429505,0.9203296703296704,0.9447762649845594,1.631959652753223e-13,0.8685004711151123,18,1,0,1,01 > 00 > 02 > 03 > 04 > 00 > 06 > 07 > 08 > 09 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10,502.971152305603,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM_num3,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,6,47
1,EvolutionaryStrategy,27,0.9733433723449707,2.733606406429505,0.9203296703296704,0.9447762649845594,1.631959652753223e-13,0.8685004711151123,18,1,0,1,01 > 00 > 02 > 03 > 04 > 06 > 00 > 07 > 08 > 09 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10,502.971152305603,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM_num3,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,6,48
1,EvolutionaryStrategy,26,0.9733433723449707,2.733606406430605,0.9203296703296704,0.9447762649845594,1.2629184679307287e-12,0.8685004711151123,18,1,0,1,01 > 00 > 00 > 02 > 03 > 04 > 00 > 06 > 07 > 08 > 09 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10,502.971152305603,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM_num3,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,6,49
1,EvolutionaryStrategy,1,0.9733433723449707,2.733606406430605,0.9203296703296704,0.9447762649845594,1.2629184679307287e-12,0.8685004711151123,18,1,0,1,01 > 00 > 00 > 02 > 03 > 04 > 00 > 06 > 07 > 08 > 09 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07 > 08 > 09 > 10,502.971152305603,1111,ES_EGW_CBI_RWS_OPC_SBM_FSR_IM_num3,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,FittestSurvivorRecombiner,,32346,26,27,1111,ImprovementMeasure,1,6,50
1,EvolutionaryStrategy,50,0.9733182787895203,2.516111939786033,0.9010989010989011,0.9360075946361661,1.1307455814466974e-12,0.6790054440498352,18,1,1,0,25 > 00 > 00 > 00 > 01 > 00 > 03 > 09 > 09 > 04 > 00 > 06 > 24 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,1
1,EvolutionaryStrategy,49,0.9733291268348694,2.516357633997699,0.9010989010989011,0.9362459574776392,1.5866386118815402e-14,0.6790127754211426,20,1,1,0,01 > 00 > 09 > 09 > 04 > 05 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,2
1,EvolutionaryStrategy,48,0.9733386039733887,2.516484716037318,0.9010989010989011,0.9363667810125231,1.704989475899527e-11,0.679019033908844,19,1,1,0,24 > 00 > 00 > 03 > 09 > 09 > 04 > 05 > 00 > 06 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,3
1,EvolutionaryStrategy,47,0.9733292460441589,2.5165624657440393,0.8983516483516484,0.939198040066296,1.90495187868628e-09,0.6790127754211426,19,1,1,0,02 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 03 > 09 > 09 > 24 > 05 > 06 > 00 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,4
1,EvolutionaryStrategy,46,0.9733291268348694,2.516578873289908,0.9010989010989011,0.9364671967698485,1.5866386118815402e-14,0.6790127754211426,20,1,1,0,01 > 00 > 09 > 09 > 04 > 05 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,5
1,EvolutionaryStrategy,45,0.9733182787895203,2.5170397732323853,0.9038461538461539,0.934188175336388,8.219473473825853e-15,0.6790054440498352,19,1,1,0,01 > 00 > 03 > 09 > 09 > 04 > 00 > 06 > 24 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,6
1,EvolutionaryStrategy,44,0.9733116626739502,2.517050810321588,0.9010989010989011,0.9369508162951722,1.67476828932979e-11,0.6790010929107666,19,1,1,0,24 > 00 > 00 > 03 > 09 > 09 > 04 > 00 > 05 > 06 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,7
1,EvolutionaryStrategy,43,0.9733281135559082,2.5180451714322727,0.8901098901098901,0.9489230981677681,1.2298920899689494e-07,0.6790120601654053,16,1,1,0,02 > 00 > 00 > 00 > 00 > 00 > 00 > 25 > 25 > 00 > 00 > 00 > 00 > 00 > 24 > 03 > 00 > 09 > 09 > 04 > 05 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,8
1,EvolutionaryStrategy,42,0.9733296036720276,2.5205638735571183,0.9038461538461539,0.937704646179066,8.753205729166183e-11,0.6790130734443665,19,1,1,0,24 > 00 > 00 > 03 > 09 > 09 > 04 > 05 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,9
1,EvolutionaryStrategy,41,0.9733291268348694,2.521051050146971,0.9038461538461539,0.9381858654132382,6.255466436377947e-06,0.6790127754211426,17,1,1,0,12 > 00 > 00 > 00 > 25 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 03 > 09 > 09 > 04 > 05 > 06 > 00 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,10
1,EvolutionaryStrategy,40,0.9733293652534485,2.5212480711232805,0.9038461538461539,0.9383889459521579,1.708989144678264e-08,0.6790129542350769,18,1,1,0,25 > 00 > 00 > 00 > 00 > 24 > 00 > 00 > 00 > 03 > 09 > 09 > 04 > 05 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,11
1,EvolutionaryStrategy,39,0.9733077883720398,2.5221786974184113,0.9093406593406593,0.9338395503188125,1.7452542975471975e-08,0.6789984703063965,17,1,1,0,25 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 03 > 09 > 09 > 04 > 22 > 05 > 06 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,12
1,EvolutionaryStrategy,38,0.9733223915100098,2.522286367648689,0.9120879120879121,0.9311902100924809,1.5635448613573835e-13,0.6790082454681396,19,1,1,0,01 > 02 > 03 > 24 > 00 > 04 > 05 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,13
1,EvolutionaryStrategy,37,0.9733278751373291,2.5224133948755387,0.9065934065934066,0.9368081069299032,7.580759332163634e-13,0.679011881351471,18,1,1,0,14 > 00 > 01 > 00 > 03 > 09 > 09 > 04 > 05 > 06 > 00 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,14
1,EvolutionaryStrategy,36,0.9733182787895203,2.5226215508512437,0.9065934065934066,0.9370227002079995,2.3629523940595226e-15,0.6790054440498352,19,1,1,0,01 > 03 > 09 > 09 > 04 > 00 > 06 > 24 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,15
1,EvolutionaryStrategy,35,0.9733116626739502,2.522950176141726,0.9093406593406593,0.9346084229362877,9.540125467943441e-10,0.6790010929107666,17,1,1,0,25 > 00 > 00 > 00 > 00 > 00 > 01 > 24 > 00 > 03 > 09 > 09 > 04 > 06 > 05 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,16
1,EvolutionaryStrategy,34,0.9733284711837769,2.524088995992918,0.9038461538461539,0.9412286562217176,1.8873410621064017e-06,0.6790122985839844,17,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 02 > 00 > 25 > 03 > 09 > 09 > 04 > 05 > 06 > 00 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,17
1,EvolutionaryStrategy,33,0.9733229279518127,2.5242652842706472,0.9065934065934066,0.9386632149754236,1.1639903695698695e-12,0.6790086627006531,19,1,1,0,24 > 03 > 09 > 09 > 04 > 05 > 00 > 06 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,18
1,EvolutionaryStrategy,32,0.973343014717102,2.5247339017159502,0.9093406593406593,0.9363711652637566,6.297045135284516e-08,0.6790220141410828,19,1,1,0,25 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 03 > 09 > 09 > 04 > 06 > 00 > 00 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,19
1,EvolutionaryStrategy,31,0.9733415842056274,2.525132855540037,0.9093406593406593,0.9367704884846249,6.472479868055873e-07,0.6790210604667664,19,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 03 > 09 > 09 > 04 > 00 > 06 > 00 > 12,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,20
1,EvolutionaryStrategy,30,0.9733211398124695,2.52538337641918,0.9120879120879121,0.9342881129327977,2.3307349279195752e-15,0.679007351398468,20,1,1,0,01 > 03 > 09 > 00 > 09 > 05 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,21
1,EvolutionaryStrategy,29,0.9512093663215637,2.5254168110610733,0.9258241758241759,0.935326406561055,1.4680889604882778e-41,0.6642662286758423,21,1,1,0,01 > 02 > 03 > 00 > 09 > 04 > 00 > 06,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,22
1,EvolutionaryStrategy,28,0.9733415842056274,2.526250860318931,0.9093406593406593,0.9378891348155883,5.6959168846893924e-09,0.6790210604667664,17,1,1,0,25 > 00 > 00 > 00 > 00 > 25 > 00 > 00 > 25 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 03 > 09 > 09 > 04 > 00 > 06 > 00 > 15,24 > 01 > 02 > 03 > 09 > 09 > 04 > 05 > 06 > 07,516.9499304294586,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num4,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,5,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.1,0.1,0.1,0.1,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,1,23
