run,instance.duration,instance.duration_s,instance.no,iteration.n_results,iteration.avg_viability,iteration.median_viability,iteration.max_viability,iteration.min_viability,iteration.no,row.no,row.factual_outcome,row.target_outcome,row.predicted_outcome,row.prediction_score,row.similarity,row.sparcity,row.dllh,row.delta,row.viability,row.events
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,1,False,True,True,0.9969192743301392,0.7045886988751779,0.5796703296703297,0.0,0.9977553486824036,2.2820143772279113,[32.  2.  6.  5.  7.  7. 34.  9. 34. 10. 34.  6. 13.  0. 34. 33. 34. 13.  0. 13. 34.  0. 33.  0. 25. 29. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,2,False,True,True,0.9946261048316956,0.7084313495165104,0.5897435897435898,0.0,0.9962266087532043,2.2944015480133046,[ 7.  3.  4.  0.  6.  0.  9. 10.  0. 12.  0.  0. 13. 10. 13. 34. 34. 34. 33. 14.  0.  0.  0. 33. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,3,False,True,True,0.9946386218070984,0.7177066954511896,0.576007326007326,0.0,0.9962348937988281,2.2899489152573436,[ 4. 33.  1.  3.  4.  6. 34. 34.  8.  9. 10. 10. 34.  0. 34. 18.  0.  0. 13. 14. 33.  0. 34. 13. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,4,False,True,True,0.9958136677742004,0.6965295362132503,0.5641025641025641,0.0,0.9970183372497559,2.2576504375655704,[25. 24.  1.  4.  3.  6. 34.  9. 34. 10. 34.  6. 13.  0. 34. 33. 34. 34. 14. 14. 10. 33.  0. 33. 34. 14. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,5,False,True,True,0.9948711395263672,0.712959478475085,0.5741758241758241,0.0,0.9963899254798889,2.283525228130798,[22.  3.  2.  7.  6.  7.  9. 34. 34. 34. 10. 34.  6. 13. 10. 34. 34.  0. 34. 14. 33. 33. 14. 33. 13. 25. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,6,False,True,True,0.994686484336853,0.7018759672495221,0.5604395604395604,0.0,0.9962668418884277,2.2585823695775105,[ 7.  0.  3.  4.  6.  5.  6.  9. 34. 12.  0. 13. 34. 13. 34. 33. 34. 34. 14. 14. 33. 24. 34. 33. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,7,False,True,True,0.9942851662635803,0.7220252203463173,0.5787545787545787,0.0,0.9959993362426758,2.296779135343572,[ 8.  3.  4.  4.  6.  7.  9. 34. 34. 10.  6. 13. 34. 13. 34. 33. 34. 34. 33. 14.  0.  0.  0. 33. 25.  7. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,8,False,True,True,0.9949616193771362,0.7159501155540827,0.5778388278388278,0.0,0.9964502453804016,2.2902391887733122,[ 4.  3.  0.  4.  6.  7.  9. 34.  8. 10.  6.  8. 34. 10. 34. 34.  0.  0. 34. 14. 33. 33. 14. 33.  0. 25. 26.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,9,False,True,True,0.9945996999740601,0.714723758514433,0.5723443223443223,0.0,0.9962089657783508,2.283277046637106,[24.  3.  1.  4.  6.  7. 34.  9. 34. 10. 34.  6. 34. 10. 34. 34. 34.  0. 34. 14. 33.  0. 14. 13. 13. 14. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,10,False,True,True,0.9946375489234924,0.71545725743523,0.5787545787545787,0.0,0.9962342381477356,2.2904460743375443,[ 7.  3.  0.  4.  6.  7. 34.  9. 34. 10.  6.  8. 34. 10. 34. 33. 34. 13. 34. 13. 34. 33. 33.  0. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,11,False,True,True,0.9947195053100586,0.7134642712145134,0.5805860805860805,0.0,0.9962888360023499,2.2903391878029438,[ 7.  3.  0.  4.  6.  7. 34.  9. 34. 10.  6. 13.  0. 10. 34. 34. 33. 14.  0.  0. 34. 24.  0. 25. 33. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,12,False,True,True,0.9948550462722778,0.7126426369676548,0.5879120879120879,0.0,0.9963791966438293,2.2969339215235722,[ 7.  3.  0.  4.  6.  7.  9. 34.  9.  8. 10. 10. 34. 34. 13. 34. 34. 34. 14. 34. 33. 33. 14. 33. 13. 14. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,13,False,True,True,0.9946375489234924,0.71545725743523,0.5787545787545787,0.0,0.9962342381477356,2.2904460743375443,[ 7.  3.  0.  4.  6.  7. 34.  9. 34. 10.  6.  8. 34. 10. 34. 33. 34. 13. 34. 13. 34. 33. 33.  0. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,14,False,True,True,0.9942213296890259,0.7106205473863152,0.5604395604395604,0.0,0.9959567189216614,2.267016826747537,[ 4. 33.  2.  2.  4. 34.  6. 34.  9.  8. 10. 10. 34. 13. 34. 33. 34. 34. 14. 14. 33. 33.  0. 33. 15. 25. 26.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,15,False,True,True,0.9942176342010498,0.6996087865828344,0.5943223443223442,0.0,0.9959542751312256,2.2898854060364044,[ 8.  3.  4.  4.  6.  7. 34.  9. 34. 10. 34.  6. 34. 13. 10. 13. 34. 34. 33. 14.  0. 13.  0. 33. 24. 14. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,16,False,True,True,0.9946829676628113,0.7165675144742154,0.5824175824175823,0.0,0.9962644577026367,2.2952495545944345,[ 7.  3.  0.  4.  6.  7.  9. 34.  8. 10.  6.  8. 34. 10. 34. 34.  0. 34. 14.  0. 33. 34. 33. 33. 13. 14. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,17,False,True,True,0.9946548938751221,0.7239985835066396,0.5796703296703297,0.0,0.996245801448822,2.2999147146257912,[ 7.  3.  0.  4.  6.  7. 34.  9. 34. 10.  6.  8. 34. 10. 34. 33. 34. 13. 34. 14. 33. 33. 33.  0. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,18,False,True,True,0.9946900606155396,0.7179088147816876,0.5695970695970696,0.0,0.9962692260742188,2.283775110452976,[ 7.  3.  0.  1.  4. 34.  6. 34.  8. 10.  6.  8. 34. 34. 34. 34.  0.  0. 34. 14. 33. 33. 14. 33. 13. 14. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,19,False,True,True,0.9946600794792175,0.718634271485423,0.5805860805860805,0.0,0.9962491989135742,2.2954695509850778,[ 4. 33.  3.  1.  4. 34.  6. 34.  9.  8. 10. 10. 13. 34. 34. 34. 33. 34. 14. 33. 33.  0. 34. 13. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,20,False,True,True,0.9970685839653015,0.7089689939256694,0.5604395604395604,0.0,0.9978548884391785,2.267263442804408,[ 7.  3. 33.  4.  6.  7.  9. 34. 34. 10. 13. 13. 34.  0. 10. 34. 34. 34. 14.  0. 33. 24. 33. 14. 27. 27. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,21,False,True,True,0.994638979434967,0.6985748381081742,0.6007326007326007,0.0,0.996235191822052,2.295542630662827,[ 7.  3.  5.  0.  7.  9.  0. 34.  8. 10.  6. 13. 34. 11.  0. 33. 33.  0. 13.  0. 34. 33.  0. 14. 25. 24. 27.]
1,0:01:42.528895,102.52889490127563,1,500,2.313361002176255,2.3114371681104924,2.371305928732733,2.2576504375655704,1,22,False,True,True,0.9970683455467224,0.705823006594934,0.5805860805860805,0.0,0.9978547096252441,2.2842637968062585,[ 7.  3.  4.  0.  6.  7. 34.  9. 34. 10. 34.  6. 13.  0. 34. 33. 34. 13. 18. 33. 33.  0. 14. 25.  0. 29. 27.]
