run,iteration.initiator,iteration.selector,iteration.crosser,iteration.mutator,iteration.recombiner,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness,row.min_survivors_fitness
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,1,0,100,100,200,200,300,6,67,52,58,17,0.15382716049382716,1.325107196626141,1.259688961896995,1.845160382431253,0.8696612065246907
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,2,1,300,300,200,200,500,2,54,64,58,22,0.15296296296296297,1.3006502293574425,1.2402274222377998,1.845160382431253,0.8696612065246907
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,3,2,500,500,200,200,500,3,55,60,55,27,0.17059259259259257,1.3812689501683109,1.3144635332708057,1.845160382431253,1.1393936310062025
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,4,3,500,500,200,200,500,2,58,54,62,24,0.17688888888888887,1.4537469410542025,1.466691779040441,1.845160382431253,1.2044290550053869
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,5,4,500,500,200,200,500,3,72,52,58,15,0.1742222222222222,1.520588977141034,1.5300015449282645,1.845160382431253,1.269763683773222
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,6,5,500,500,200,200,500,4,52,66,61,17,0.1622962962962963,1.5846886681413068,1.58068351801486,1.845160382431253,1.434192910148124
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,7,6,500,500,200,200,500,5,53,75,49,18,0.17348148148148146,1.615036104276181,1.603563916796105,1.845160382431253,1.5074532715144264
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,8,7,500,500,200,200,500,1,53,63,67,16,0.1837037037037037,1.6401067006111556,1.6289302979264348,1.845160382431253,1.5590040220550683
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,9,8,500,500,200,200,500,2,66,52,64,16,0.192,1.6580051497044335,1.6509575933196818,1.845160382431253,1.590751997510865
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,10,9,500,500,200,200,500,4,57,66,57,16,0.19822222222222222,1.6697871482800335,1.6619812778534473,1.845160382431253,1.6099409729448726
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,11,10,500,500,200,200,500,1,55,57,73,14,0.2051851851851852,1.6824576193851244,1.6702797040375645,1.845160382431253,1.6269452573305603
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,12,11,500,500,200,200,500,2,60,62,56,20,0.21014814814814814,1.6909492377369089,1.678731282308055,1.845160382431253,1.6404983763822778
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,13,12,500,500,200,200,500,0,63,63,62,12,0.21318518518518517,1.700588383773869,1.6902413861638377,1.845160382431253,1.6553143602229219
1,DataDistributionSampleInitiator,ElitismSelector,TwoPointCrosser,DefaultMutator,FittestIndividualRecombiner,0:01:37.835928,97.83592820167542,1,14,13,500,500,200,200,500,1,70,45,68,16,0.21725925925925924,1.7099144823432988,1.6988025754001317,1.845160382431253,1.666664147263716
