run,instance.duration,instance.duration_s,instance.no,iteration.n_results,iteration.avg_viability,iteration.median_viability,iteration.max_viability,iteration.min_viability,iteration.no,row.no,row.factual_outcome,row.target_outcome,row.predicted_outcome,row.prediction_score,row.similarity,row.sparcity,row.dllh,row.delta,row.viability,row.events
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,1,False,True,True,0.9956177473068237,0.7343398587599466,0.6108058608058607,0.0,0.9968876838684082,2.3420334034342156,[ 0.  0.  0.  0.  0.  0.  0.  0.  1. 33.  2.  4.  3.  5.  7.  9. 10.  7.  8. 11. 12.  6. 14. 13. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,2,False,True,True,0.9959470629692078,0.7364054318614772,0.6135531135531136,0.0,0.997107207775116,2.347065753189707,[ 0.  0.  0.  0.  0. 33.  0.  0. 33.  0.  0.  0. 33.  1.  2.  3.  5.  5. 12. 34. 13. 14. 26. 24. 34.  0. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,3,False,True,True,0.9968935251235962,0.7359159893056538,0.6062271062271063,0.0,0.9977381825447083,2.3398812780774683,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  5.  4.  7.  8.  9. 10. 34. 12. 13. 14. 26. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,4,False,True,True,0.999510645866394,0.7244127230762831,0.6135531135531136,0.0,0.9994829297065735,2.33744876633597,[34.  0.  0.  0. 33.  0.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 13. 14. 13. 24. 29. 28. 20. 34.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,5,False,True,True,0.9946306943893433,0.7402883133511027,0.6034798534798536,0.0,0.9962296485900879,2.339997815421044,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 33.  2.  3.  8.  9. 10. 11. 12. 24. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,6,False,True,True,0.9904190897941589,0.7349292299434257,0.6117216117216118,0.0,0.9934218525886536,2.340072694253691,[ 0.  0.  0.  0.  0. 34.  0.  0.  0. 33.  0.  0. 33.  1.  2.  3.  5.  5.  7.  9. 10. 11. 12. 34. 14. 23. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,7,False,True,True,0.9969034790992737,0.7379196451762486,0.6043956043956045,0.0,0.9977448582649231,2.340060107836776,[ 0.  0.  0.  0.  0.  1.  3.  4.  5.  5.  7.  9. 10. 11. 12.  6. 13. 14. 13. 15. 14. 13. 24. 29. 14. 26. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,8,False,True,True,0.9946306943893433,0.7258527373116217,0.6181318681318682,0.0,0.9962296485900879,2.3402142540335777,[34.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5. 11. 12.  6. 13. 13. 14. 13. 11. 26. 34. 24. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,9,False,True,True,0.9946306943893433,0.7258527373116217,0.6181318681318682,0.0,0.9962296485900879,2.3402142540335777,[ 0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5. 11. 12.  6. 13. 13. 14. 13. 11. 26. 34. 24. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,10,False,True,True,0.9537429809570312,0.7502462328657723,0.6208791208791209,0.0,0.9689711928367615,2.3400965465816546,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 33.  2.  3.  8.  9. 10. 34. 12. 13. 14.  0. 30.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,11,False,True,True,0.996921956539154,0.724457367503283,0.6236263736263736,0.0,0.9977571368217468,2.3458408779514035,[ 0.  0.  0.  0.  0.  0.  0.  0.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 13. 14. 13. 24. 12. 14. 26. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,12,False,True,True,0.9946287274360657,0.7384154007762056,0.6108058608058607,0.0,0.9962283968925476,2.345449658474614,[ 0.  0.  0.  0.  0.  0.  0. 33.  0.  0.  0.  0.  0.  0.  1. 33.  2.  5.  7.  9. 10. 11. 12. 34. 20. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,13,False,True,True,0.994596540927887,0.7291856876280141,0.6172161172161172,0.0,0.9962069392204285,2.3426087440645595,[ 0.  0.  0.  0.  0.  0.  0.  0.  3.  4.  5.  9.  7. 10. 12. 11.  6. 13. 14. 13. 14. 26. 13. 34. 25. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,14,False,True,True,0.9772455096244812,0.7325713061895671,0.6254578754578755,0.0,0.9846394658088684,2.342668647456311,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  2.  3. 33.  4.  5.  5.  9. 10. 11. 12.  6. 14. 28. 23.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,15,False,True,True,0.9968935251235962,0.7385905296314598,0.6016483516483517,0.0,0.9977381825447083,2.33797706382452,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 33.  2.  3.  8.  9. 10. 34. 12. 13. 14. 26. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,16,False,True,True,0.9946200847625732,0.7337688506622364,0.608058608058608,0.0,0.9962225556373596,2.338050014358204,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 33.  2.  3.  0. 23. 10. 11. 12.  6. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,17,False,True,True,0.9952243566513062,0.7157910756592474,0.6025641025641026,0.0,0.9966254234313965,2.3149806016547467,[ 0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 13. 12.  6. 28. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,18,False,True,True,0.9951111674308777,0.7180245339157416,0.6007326007326007,0.0,0.9965499043464661,2.3153070389948085,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  5.  7.  9. 10. 11. 26. 27. 34. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,19,False,True,True,0.9968972206115723,0.7374143950453247,0.6108058608058607,0.0,0.9977406859397888,2.3459609417909744,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  3.  5.  5.  6.  7.  9. 10. 11. 12.  6. 14. 26. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,20,False,True,True,0.9948116540908813,0.7365953392537541,0.6053113553113554,0.0,0.9963502883911133,2.3382569829562225,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  5.  4. 12.  5.  9. 10. 11.  6. 12. 34. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,21,False,True,True,0.9948116540908813,0.7365953392537541,0.6053113553113554,0.0,0.9963502883911133,2.3382569829562225,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  5.  4. 12.  5.  9. 10. 11.  6. 12. 34. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,22,False,True,True,0.9945974349975586,0.7309549133678478,0.6190476190476191,0.0,0.9962074756622314,2.346210008077698,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  5.  7.  9. 10. 11. 12.  6. 13. 14. 13. 14. 13. 26. 34. 25. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,23,False,True,True,0.994597315788269,0.7355384263801397,0.6163003663003663,0.0,0.9962074160575867,2.3480462087380927,[34.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  5.  5.  7.  7.  9. 10. 11. 12.  6. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,24,False,True,True,0.9945770502090454,0.7232978737709275,0.6217948717948718,0.0,0.9961938858032227,2.341286631369022,[ 0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 34. 26. 34. 24. 29.  0.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,25,False,True,True,0.994629442691803,0.7324853380186451,0.6071428571428572,0.0,0.9962288737297058,2.335857068891208,[ 2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5. 12.  7.  9. 10. 33. 12.  6. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,26,False,True,True,0.9968972206115723,0.7303936670214033,0.5989010989010989,0.0,0.9977406859397888,2.327035451862291,[ 0.  0.  0.  0.  0. 33.  1.  0.  0.  0.  0. 33.  1.  2.  3.  5.  5.  6.  7.  9. 10. 11. 12.  6. 14. 26. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,27,False,True,True,0.9946306943893433,0.7297975887876911,0.6227106227106227,0.0,0.9962296485900879,2.3487378600884017,[ 0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  6.  4.  5.  7. 21.  9. 10. 11. 12.  6. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,28,False,True,True,0.9970903396606445,0.7247190230906537,0.6163003663003663,0.0,0.9978694319725037,2.3388888213635237,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 33.  2.  3.  4.  5.  7.  8.  9. 10. 11. 12.  6. 28.  0. 30.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,29,False,True,True,0.9945974349975586,0.7308419421748841,0.6144688644688645,0.0,0.9962074756622314,2.34151828230598,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  9. 10. 11. 12.  6. 13. 14. 13. 14. 13. 26. 34. 25. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,30,False,True,True,0.9946271777153015,0.7173493159467172,0.6254578754578755,0.0,0.9962272644042969,2.3390344558088896,[ 0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7. 11. 12.  6. 13. 14. 13. 14. 13. 12. 34. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,31,False,True,True,0.9919947385787964,0.7362292718928891,0.6181318681318682,0.0,0.994472324848175,2.348833464872932,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  5.  5.  6.  7.  9. 10. 11. 12.  6. 14. 23. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,32,False,True,True,0.9946306943893433,0.7340619068774272,0.6062271062271063,0.0,0.9962296485900879,2.3365186616946216,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  0.  0.  1. 33.  2.  5.  7.  9. 10. 12. 11. 24. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,33,False,True,True,0.9946306943893433,0.7340619068774272,0.6062271062271063,0.0,0.9962296485900879,2.3365186616946216,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  0.  0.  1. 33.  2.  5.  7.  9. 10. 12. 11. 24. 14. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,34,False,True,True,0.9943221807479858,0.7297134992623229,0.5915750915750916,0.0,0.996023952960968,2.3173125437983826,[ 0.  0.  0.  0.  0.  0.  0.  0. 34.  0.  0. 33.  1.  2.  3.  5.  5.  6. 21.  9. 10. 11. 12.  6. 24. 23. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,35,False,True,True,0.9769038558006287,0.7338577061648341,0.6236263736263736,0.0,0.9844117164611816,2.3418957962523894,[ 0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 11. 12.  6. 13. 14. 13. 14. 13. 26. 34. 25. 23. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,36,False,True,True,0.9963433146476746,0.7290019006022179,0.6181318681318682,0.0,0.9973713755607605,2.3445051442948466,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  4.  5.  7.  9. 10. 11.  6. 12. 34. 13. 14. 26. 24. 34.  0. 29.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,37,False,True,True,0.9946430921554565,0.731538162963933,0.6117216117216118,0.0,0.9962379336357117,2.3394977083212565,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  2.  3.  2.  4.  5.  5.  7.  9. 10. 11. 12.  6. 23. 14. 28.]
1,0:01:42.918049,102.91804933547974,1,500,2.358130639535992,2.355297085719733,2.4085798957361653,2.3149806016547467,1,38,False,True,True,0.9946430921554565,0.731538162963933,0.6117216117216118,0.0,0.9962379336357117,2.3394977083212565,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  2.  3.  2.  4.  5.  5.  7.  9. 10. 11. 12.  6. 23. 14. 28.]
