run,instance.duration,instance.duration_s,instance.no,iteration.n_results,iteration.avg_viability,iteration.median_viability,iteration.max_viability,iteration.min_viability,iteration.no,row.no,row.factual_outcome,row.target_outcome,row.predicted_outcome,row.prediction_score,row.similarity,row.sparcity,row.dllh,row.delta,row.viability,row.events
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,1,False,True,True,0.9946367144584656,0.7513895151231873,0.641941391941392,0.0,0.9962336421012878,2.389564549165867,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  4.  5.  7.  8.  9.  8. 10. 11. 12.  6. 13. 14. 13. 14. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,2,False,True,True,0.9946289658546448,0.7537583724763174,0.6446886446886446,0.0,0.9962285161018372,2.394675533266799,[ 0.  0.  0.  0. 15.  0.  0.  0.  0.  0.  1. 33.  2.  3.  4.  5.  7.  9. 10. 11.  6. 13. 13. 14. 13. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,3,False,True,True,0.9964916110038757,0.7491718817520077,0.641025641025641,0.0,0.9974702000617981,2.3876677228394465,[ 0.  0.  0.  1. 33.  2.  3.  4.  0.  0.  0.  0.  0.  0.  0. 11. 12.  6. 14. 13. 13. 14. 24. 33. 14.  0. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,4,False,True,True,0.9946402907371521,0.7397095142408279,0.6575091575091575,0.0,0.9962360262870789,2.3934546980370643,[ 0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 14. 13. 14. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,5,False,True,True,0.9946402907371521,0.7397095142408279,0.6575091575091575,0.0,0.9962360262870789,2.3934546980370643,[ 0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 14. 13. 14. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,6,False,True,True,0.9965075850486755,0.7522758576552586,0.6437728937728937,0.0,0.9974808692932129,2.393529620721365,[ 0.  0.  0.  9.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9.  8. 10. 11.  6. 13. 14.  0. 14. 24. 33. 14.  0. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,7,False,True,True,0.9968169331550598,0.729468397285286,0.6373626373626374,0.0,0.9976871609687805,2.364518195616704,[ 0.  0.  0.  0.  0.  0.  1. 33.  2.  3.  4.  5.  7.  9.  8. 10. 12. 11.  6. 13. 14. 25. 24. 33. 14. 26. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,8,False,True,True,0.9968189001083374,0.7549364020474387,0.641025641025641,0.0,0.9976884722709656,2.3936505153440453,[ 0.  0.  0.  0.  0.  0. 33.  1.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 13. 24. 33. 14. 26. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,9,False,True,True,0.9968189001083374,0.7549364020474387,0.641025641025641,0.0,0.9976884722709656,2.3936505153440453,[ 0.  0.  0.  0.  0.  0. 33.  1.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 13. 24. 33. 14. 26. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,10,False,True,True,0.9968189001083374,0.7549364020474387,0.641025641025641,0.0,0.9976884722709656,2.3936505153440453,[ 0.  0.  0.  0.  0.  0. 33.  1.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 13. 24. 33. 14. 26. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,11,False,True,True,0.9968189001083374,0.7549364020474387,0.641025641025641,0.0,0.9976884722709656,2.3936505153440453,[ 0.  0.  0.  0.  0.  0. 33.  1.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 13. 24. 33. 14. 26. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,12,False,True,True,0.9968189001083374,0.7549364020474387,0.641025641025641,0.0,0.9976884722709656,2.3936505153440453,[ 0.  0.  0.  0.  0.  0. 33.  1.  3.  4.  5.  7.  9.  8. 10. 11. 12.  6. 13. 14. 13. 13. 24. 33. 14. 26. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,13,False,True,True,0.9947245717048645,0.7472620095117801,0.6254578754578755,0.0,0.9962922930717468,2.3690121780414026,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  2.  3.  4.  5.  7.  9.  6. 13. 13. 14. 13. 14. 13. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,14,False,True,True,0.9947018027305603,0.7501110941456594,0.6474358974358974,0.0,0.9962770342826843,2.393824025864241,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  9. 11. 10. 12.  6. 13. 14. 14. 13. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,15,False,True,True,0.9965102076530457,0.7466241529865698,0.6501831501831502,0.0,0.9974825978279114,2.3942899009976313,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. 33.  2.  3.  4.  5.  7.  9. 10. 13. 14. 14. 13. 33. 14.  0. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,16,False,True,True,0.9946480393409729,0.7504145759013541,0.6391941391941391,0.0,0.9962412714958191,2.385849986591312,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  7.  9. 10. 13. 13. 25. 24. 33.  0. 14. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,17,False,True,True,0.9965123534202576,0.7424739887952041,0.6501831501831502,0.0,0.997484028339386,2.3901411673177404,[ 0.  0.  0.  0.  0.  0.  0.  1.  2.  3.  0.  0.  7.  8. 10. 11. 12.  6. 14. 13.  0. 14. 24. 33. 14.  0. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,18,False,True,True,0.9946470856666565,0.7467329229650155,0.6510989010989011,0.0,0.9962406158447266,2.3940724399086433,[ 0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8.  9.  8. 10. 11. 12.  6. 13. 14. 13. 14. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,19,False,True,True,0.9946470856666565,0.7467329229650155,0.6510989010989011,0.0,0.9962406158447266,2.3940724399086433,[ 0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8.  9.  8. 10. 11. 12.  6. 13. 14. 13. 14. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,20,False,True,True,0.9946416616439819,0.7412735832449375,0.6565934065934066,0.0,0.9962369799613953,2.3941039697997395,[ 0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  8.  9.  8. 10. 11. 12.  6. 13. 14. 13. 14. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,21,False,True,True,0.9966237545013428,0.7415192900539809,0.6510989010989011,0.0,0.9975583553314209,2.390176546484303,[ 0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5.  7.  9. 10. 12. 11.  6. 13. 13. 14. 14. 13. 33. 14.  0. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,22,False,True,True,0.9946051239967346,0.7391215448551878,0.6465201465201464,0.0,0.9962126612663269,2.3818543526416613,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 33.  1.  2.  3.  4.  5. 10. 11. 12.  6. 13. 25. 24. 33.  0. 14. 29.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,23,False,True,True,0.9965046644210815,0.7427112885848632,0.641025641025641,0.0,0.9974789619445801,2.381215891555084,[ 0.  0.  0.  0.  0.  0.  1.  2.  3.  4.  5.  7.  9.  9. 10. 12. 11.  6. 13. 14.  0. 14. 24. 33. 14.  0. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,24,False,True,True,0.9946371912956238,0.741888731993805,0.6565934065934066,0.0,0.9962339401245117,2.394716078711723,[ 0.  0.  0.  0.  0.  0.  0.  1.  2.  3.  4.  5.  7.  8.  9.  8. 10. 11. 12.  6. 13. 14. 13. 14. 25. 14. 27.]
1,0:01:42.360647,102.36064672470093,1,500,2.3939282601624727,2.396185329911906,2.4493378061804867,2.3509886759761955,1,25,False,True,True,0.9946289658546448,0.7537583724763174,0.6446886446886446,0.0,0.9962285161018372,2.394675533266799,[ 0.  0.  0.  0. 15.  0.  0.  0.  0.  0.  1. 33.  2.  3.  4.  5.  7.  9. 10. 11.  6. 13. 13. 14. 13. 14. 27.]
