run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:06:25.192818,385.19281816482544,2,1,0,100,100,200,200,25,2,49,64,66,19,0.035555555555555556,0.9978307283229344,0.992695328639525,1.0326577060721722
1,0:06:25.192818,385.19281816482544,2,2,1,25,100,200,200,25,1,66,48,66,19,0.028148148148148144,1.0340271831222705,1.0295051637623787,1.0773080650345923
1,0:06:25.192818,385.19281816482544,2,3,2,25,100,200,200,25,1,55,64,64,16,0.07111111111111111,1.0864015811665184,1.0773080650345923,1.1629189067325925
1,0:06:25.192818,385.19281816482544,2,4,3,25,100,200,200,25,2,60,57,64,17,0.11555555555555555,1.1605362815214129,1.162101915414079,1.186695909940578
1,0:06:25.192818,385.19281816482544,2,5,4,25,100,200,200,25,2,55,66,57,20,0.14666666666666667,1.1895723254223618,1.1864917349130246,1.2293459216755622
1,0:06:25.192818,385.19281816482544,2,6,5,25,100,200,200,25,1,62,65,55,17,0.15259259259259259,1.2244850073636526,1.2208044631625345,1.253858133158824
1,0:06:25.192818,385.19281816482544,2,7,6,25,100,200,200,25,2,60,65,58,15,0.14074074074074072,1.27499219213816,1.2694019418216076,1.30459339102033
1,0:06:25.192818,385.19281816482544,2,8,7,25,100,200,200,25,1,59,56,61,23,0.16592592592592592,1.3146441711017294,1.3087203513362589,1.3670779284699022
1,0:06:25.192818,385.19281816482544,2,9,8,25,100,200,200,25,1,54,51,76,18,0.21185185185185187,1.3632615703857303,1.3597767557645277,1.4146805120503492
1,0:06:25.192818,385.19281816482544,2,10,9,25,100,200,200,25,0,58,45,71,26,0.274074074074074,1.4067721559791841,1.4000218457104925,1.4350220710727222
1,0:06:25.192818,385.19281816482544,2,11,10,25,100,200,200,25,0,49,73,59,19,0.31259259259259253,1.4765558556793466,1.4760837211974684,1.488529576424902
1,0:06:25.192818,385.19281816482544,2,12,11,25,100,200,200,25,4,62,54,68,12,0.35259259259259257,1.494049005069915,1.4911165480951316,1.5330144424496506
1,0:06:25.192818,385.19281816482544,2,13,12,25,100,200,200,25,2,68,49,66,15,0.40444444444444444,1.5273218255033143,1.529732466075116,1.5481565730736309
1,0:06:25.192818,385.19281816482544,2,14,13,25,100,200,200,25,1,56,53,68,22,0.4281481481481481,1.545517446956801,1.5410753478671428,1.588622265531016
