run,iteration.duration,iteration.duration_s,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,0:03:27.183481,207.18348145484924,2,1,0,100,25,200,200,25,2,68,56,55,19,0.045925925925925926,1.041589550582139,1.032832550866357,1.126549093039809
1,0:03:27.183481,207.18348145484924,2,2,1,25,25,200,200,25,4,66,57,56,17,0.062222222222222213,1.1085476663597884,1.1026085170663051,1.1556277956791052
1,0:03:27.183481,207.18348145484924,2,3,2,25,25,200,200,25,0,55,61,65,19,0.14518518518518517,1.1451377150272717,1.1401642275419706,1.1767188241019424
1,0:03:27.183481,207.18348145484924,2,4,3,25,25,200,200,25,3,71,55,56,15,0.17629629629629628,1.1778974711501915,1.1678213415604264,1.252207157038817
1,0:03:27.183481,207.18348145484924,2,5,4,25,25,200,200,25,3,55,62,65,15,0.22074074074074074,1.2233151812520453,1.219372905374302,1.2953496738934624
1,0:03:27.183481,207.18348145484924,2,6,5,25,25,200,200,25,0,63,64,58,15,0.24444444444444444,1.2466385860496938,1.2384215195036905,1.2953496738934624
1,0:03:27.183481,207.18348145484924,2,7,6,25,25,200,200,25,1,81,46,52,20,0.28592592592592586,1.298639448645008,1.291299287332389,1.3301141821465796
1,0:03:27.183481,207.18348145484924,2,8,7,25,25,200,200,25,1,55,58,64,22,0.30074074074074075,1.3485427396138507,1.3444139637776251,1.3974270088704073
1,0:03:27.183481,207.18348145484924,2,9,8,25,25,200,200,25,1,56,55,71,17,0.3259259259259259,1.3878613627757415,1.3859501361907753,1.4212099751990466
1,0:03:27.183481,207.18348145484924,2,10,9,25,25,200,200,25,4,65,52,59,20,0.3703703703703703,1.4358058516946484,1.4269325584903185,1.4864118967599595
1,0:03:27.183481,207.18348145484924,2,11,10,25,25,200,200,25,2,55,69,61,13,0.4162962962962963,1.4793231954628274,1.4712572709230507,1.568738554392516
1,0:03:27.183481,207.18348145484924,2,12,11,25,25,200,200,25,6,64,58,57,15,0.4637037037037037,1.5272182262204796,1.5120012463541062,1.5712063913005765
1,0:03:27.183481,207.18348145484924,2,13,12,25,25,200,200,25,2,58,53,68,19,0.5422222222222223,1.5615828702098637,1.5595001568826365,1.5922663108374073
1,0:03:27.183481,207.18348145484924,2,14,13,25,25,200,200,25,2,63,57,64,14,0.5540740740740742,1.60270161413203,1.5942755791226646,1.6249009684802
1,0:03:27.183481,207.18348145484924,2,15,14,25,25,200,200,25,1,65,56,54,24,0.56,1.6094458614198874,1.6076001065227978,1.632151734533976
1,0:03:27.183481,207.18348145484924,2,16,15,25,25,200,200,25,2,51,64,65,18,0.5674074074074075,1.6261006157590046,1.6248797993353628,1.6374724910504503
1,0:03:27.183481,207.18348145484924,2,17,16,25,25,200,200,25,1,52,60,63,24,0.5881481481481482,1.6295067168256978,1.6287815618536738,1.6374724910504503
1,0:03:27.183481,207.18348145484924,2,18,17,25,25,200,200,25,1,62,65,55,17,0.5822222222222222,1.655156963662552,1.6546603034420762,1.6643125261243445
1,0:03:27.183481,207.18348145484924,2,19,18,25,25,200,200,25,5,61,59,62,13,0.5762962962962963,1.6573864985053348,1.6559940960965525,1.6643125261243445
1,0:03:27.183481,207.18348145484924,2,20,19,25,25,200,200,25,0,53,67,55,25,0.5733333333333334,1.6578855697083978,1.656359563315572,1.6643125261243445
1,0:03:27.183481,207.18348145484924,2,21,20,25,25,200,200,25,0,57,55,68,20,0.5644444444444444,1.6673068096040289,1.666877986178174,1.6697182234602912
1,0:03:27.183481,207.18348145484924,2,22,21,25,25,200,200,25,1,68,50,57,24,0.5644444444444444,1.6673068096040289,1.666877986178174,1.6697182234602912
1,0:03:27.183481,207.18348145484924,2,23,22,25,25,200,200,25,1,63,65,54,17,0.5644444444444444,1.667629464287598,1.6669321668002748,1.670405987896427
1,0:03:27.183481,207.18348145484924,2,24,23,25,25,200,200,25,3,67,61,49,20,0.5451851851851852,1.6706273425625116,1.670023043283076,1.6753172933473715
1,0:03:27.183481,207.18348145484924,2,25,24,25,25,200,200,25,0,57,62,59,22,0.5599999999999999,1.6747635303879702,1.6739746909819986,1.6792876247503616
1,0:03:27.183481,207.18348145484924,2,26,25,25,25,200,200,25,2,67,42,67,22,0.5599999999999999,1.6747635303879702,1.6739746909819986,1.6792876247503616
1,0:03:27.183481,207.18348145484924,2,27,26,25,25,200,200,25,3,56,65,61,15,0.5599999999999999,1.6747635303879702,1.6739746909819986,1.6792876247503616
1,0:03:27.183481,207.18348145484924,2,28,27,25,25,200,200,25,1,63,61,51,24,0.5599999999999999,1.6747635303879702,1.6739746909819986,1.6792876247503616
