run,iteration,row.num_cycle,row.n_selection,row.n_offspring,row.n_mutated,row.n_candidates,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.avg_zeros,row.avg_survivors_fitness,row.median_survivors_fitness,row.max_survivors_fitness
1,2,0,100,100,100,200,25,0,28,25,36,11,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,1,100,100,100,125,25,1,38,25,24,12,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,2,100,100,100,125,25,0,30,29,33,8,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,3,100,100,100,125,25,2,31,31,29,7,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,4,100,100,100,125,25,0,32,29,28,11,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,5,100,100,100,125,25,1,37,23,34,5,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,6,100,100,100,125,25,0,24,34,32,10,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,7,100,100,100,125,25,2,34,30,26,8,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,8,100,100,100,125,25,2,30,34,27,7,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,9,100,100,100,125,25,1,24,38,29,8,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,10,100,100,100,125,25,2,32,28,27,11,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,11,100,100,100,125,25,3,31,30,29,7,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,12,100,100,100,125,25,1,34,32,22,11,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,13,100,100,100,125,25,1,33,25,30,11,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,14,100,100,100,125,25,1,29,42,20,8,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,15,100,100,100,125,25,1,28,30,33,8,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,16,100,100,100,125,25,0,39,27,27,7,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,17,100,100,100,125,25,1,27,30,32,10,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,18,100,100,100,125,25,0,36,31,29,4,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,19,100,100,100,125,25,0,32,32,32,4,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,20,100,100,100,125,25,1,30,30,31,8,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,21,100,100,100,125,25,0,30,33,27,10,0.10814814814814813,1.6906355404120046,1.6907525312521023,1.7446646242268846
1,2,22,100,100,100,125,25,1,30,21,41,7,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,23,100,100,100,125,25,2,37,27,23,11,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,24,100,100,100,125,25,1,34,25,34,6,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,25,100,100,100,125,25,0,29,30,34,7,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,26,100,100,100,125,25,1,27,29,31,12,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,27,100,100,100,125,25,1,28,31,29,11,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,28,100,100,100,125,25,2,29,31,29,9,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,29,100,100,100,125,25,3,26,38,25,8,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,30,100,100,100,125,25,1,20,32,35,12,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,31,100,100,100,125,25,2,28,35,24,11,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,32,100,100,100,125,25,2,31,28,26,13,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,33,100,100,100,125,25,1,31,30,30,8,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,34,100,100,100,125,25,3,29,35,28,5,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,35,100,100,100,125,25,0,32,25,32,11,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
1,2,36,100,100,100,125,25,1,38,27,24,10,0.10518518518518519,1.6908973166014194,1.6907525312521023,1.7446646242268846
