run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,3.21501088142395,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,1,0.9763636363636365,0.9763636363636363,0.6853571428571429,0.7219181645480522,0.0,0.3333118316531181,1.7405871390583132,0.6428571428571428,0.6958709225319128,0.0,0.33330023288726807,1.6720291327413506,0.7142857142857143,0.7460097127162265,0.0,0.3333257734775543,1.7936158360614654,0.6904761904761905,0.7217379812531333,0.0,0.33332040905952454,1.7453174505458569,1,1,True
1,2.1388533115386963,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,2,0.9731818181818183,0.9731818181818181,0.8652380952380955,0.8833913238869482,0.0,0.33331220045685767,2.081941619581902,0.7857142857142857,0.8371602268543038,0.0,0.33330023288726807,1.956194921628114,0.8809523809523809,0.8935371509746434,0.0,0.3333257734775543,2.1077906886862863,0.8809523809523809,0.891944168909771,0.0,0.33332040905952454,2.1062169589216766,1,1,True
1,2.180840015411377,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,3,0.9754545454545456,0.9754545454545455,0.865952380952381,0.883406926893261,0.0,0.3333109378814697,2.0826702457271113,0.7857142857142857,0.8358700812307549,0.0,0.3333001434803009,1.9548847488439205,0.8809523809523809,0.893355227690004,0.0,0.3333231508731842,2.107608765401647,0.8809523809523809,0.8917309317670242,0.0,0.3333011567592621,2.10600372177893,1,1,True
1,2.289184808731079,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,4,0.9740909090909091,0.9740909090909091,0.8661904761904765,0.8848718769936488,0.0,0.3333120782673359,2.0843744314514607,0.7857142857142857,0.8401003269282908,0.0,0.33330023288726807,1.959135021702101,0.8809523809523809,0.8935617864717817,0.0,0.3333257734775543,2.107839940901717,0.8809523809523809,0.8925116555602136,0.0,0.33332040905952454,2.106784445572119,1,1,True
1,2.5262410640716553,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,5,0.9761363636363637,0.9761363636363637,0.8661904761904762,0.8847544527676106,0.0,0.33331233933568,2.084257268293767,0.7857142857142857,0.8385130458510397,0.0,0.33330023288726807,1.9575283989176202,0.8809523809523809,0.8941754858051256,0.0,0.3333257734775543,2.1084290235167686,0.8809523809523809,0.8926212127528075,0.0,0.33332040905952454,2.106894002764713,1,1,True
1,2.3599281311035156,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,6,0.9718181818181819,0.9718181818181818,0.7797619047619048,0.799948833913239,0.0,0.9927055260539055,2.5724162647290494,0.7380952380952381,0.7704360254350167,0.0,0.9926929473876953,2.5012251645922667,0.8095238095238095,0.8262926086000856,0.0,0.9927186369895935,2.628509544325525,0.7857142857142857,0.7994363631139015,0.0,0.9927132725715637,2.5778666632134106,1,1,True
1,2.1653945446014404,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,7,0.9734090909090909,0.9734090909090909,0.7807142857142857,0.8054836826637397,0.0,0.9927042204141617,2.5789021887921875,0.6904761904761905,0.7525610352670483,0.0,0.9926931262016296,2.4357531209191725,0.8095238095238095,0.8297607344892453,0.0,0.9927186369895935,2.6320031810026485,0.7857142857142857,0.8050398404359813,0.0,0.9926968812942505,2.5834480868169236,1,1,True
1,2.1777937412261963,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,8,0.9731818181818184,0.9731818181818181,0.7786904761904764,0.80188901232466,0.0,0.9927048516273499,2.5732843401424863,0.6904761904761905,0.7448616459198794,0.0,0.9926931262016296,2.4280317374580815,0.8095238095238095,0.8300367684456639,0.0,0.9927186369895935,2.632253704171103,0.7857142857142857,0.8020934662825969,0.0,0.9927132725715637,2.580523766382106,1,1,True
1,2.1710991859436035,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,9,0.9718181818181819,0.9718181818181818,0.7782142857142859,0.8067407973622038,0.0,0.9927040034532547,2.577659086529744,0.7142857142857143,0.7807028077741659,0.0,0.9926931262016296,2.4877017946314437,0.8095238095238095,0.8314713096312909,0.0,0.9927160143852234,2.633708391726664,0.7857142857142857,0.807264487551534,0.0,0.9926939606666565,2.585694787651043,1,1,True
1,2.128815174102783,OTFGSLSTMGM_SVAEGW_32_32_IM,OutcomeTrafficFineGeneratorsSimpleLSTMGeneratorModel_SimpleVAEGeneratorWrapper_float32_float32_ImprovementMeasure,10,0.9752272727272728,0.9752272727272727,0.78,0.8015070875652429,0.0,0.9927044650912284,2.5742115526564713,0.7142857142857143,0.7738405135556375,0.0,0.9926931262016296,2.4808395004129156,0.8095238095238095,0.8264110450693289,0.0,0.9927186369895935,2.628627980794768,0.7857142857142857,0.8013676328785152,0.0,0.9927132725715637,2.5797979329780243,1,1,True
