run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,1.8879420757293701,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,1,0.1264814814814815,0.12648148148148147,0.5718727106227106,0.7549484706560875,0.03443426347191205,0.8624099572002888,2.223665401950999,0.434981684981685,0.6364212290355047,0.0,0.33332693576812744,1.6890095743022904,0.7747252747252747,0.8789449939125171,0.10899762089946086,0.998842716217041,2.6280473457581945,0.5718864468864469,0.7564043052512979,0.028604963461060506,0.9988384246826172,2.295583909347875,1,1,True
1,0.9924030303955078,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,2,0.12166666666666666,0.12166666666666667,0.5297802197802198,0.7451155002989179,0.031545711895659946,0.8624098977446556,2.1688513297194536,0.3864468864468864,0.6568319783465666,0.0,0.3333266079425812,1.6785912624591122,0.7243589743589743,0.8608319074501525,0.1043450676224216,0.9988431930541992,2.501598846554036,0.532051282051282,0.7457624201679776,0.024468757099434583,0.9988384544849396,2.225210341664029,1,1,True
1,1.0064120292663574,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,3,0.1285185185185185,0.12851851851851853,0.5704029304029303,0.7759662863061618,0.03324143799585359,0.8823749017715454,2.2619855564764912,0.4276556776556777,0.6803996491147208,0.0,0.33332645893096924,1.69414806182976,0.7234432234432234,0.8871216382284975,0.10899762089946086,0.9988429546356201,2.579304601046274,0.5695970695970696,0.7788853986589752,0.028350962767680704,0.9988381862640381,2.3203247925429533,1,1,True
1,0.904757022857666,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,4,0.12814814814814812,0.12814814814814815,0.5234432234432235,0.7058716283801578,0.03391194378479322,0.8590822194516659,2.1223090150598405,0.3791208791208791,0.5714467505450739,0.0,0.3333272635936737,1.6202362529216041,0.6684981684981686,0.803363110653698,0.10295262603522742,0.9988424777984619,2.4284679226239567,0.5228937728937728,0.7111404905328504,0.029001066839480654,0.998837947845459,2.2018482163374697,1,1,True
1,1.0020487308502197,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,5,0.125,0.125,0.5638827838827838,0.7540541642282989,0.03403086004810019,0.8823732671141624,2.2343410752733455,0.43223443223443225,0.6457377775196598,0.0,0.333331823348999,1.7277236833229435,0.7646520146520146,0.8806751177644,0.10899762089946086,0.9988399147987366,2.5660123392655967,0.5663919413919414,0.7550014259769755,0.02913911343412054,0.998835563659668,2.289156261704883,1,1,True
1,0.9969723224639893,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,6,0.11685185185185183,0.11685185185185185,0.5415796703296702,0.743785237035641,0.032418197588140435,0.44979708045721056,1.7675801854106623,0.3992673992673993,0.6402540767686293,0.0,0.3333291709423065,1.431376609445828,0.6721611721611722,0.8363764187632455,0.10132604601004246,0.9988393783569336,2.242148373715216,0.5421245421245421,0.7441753953269563,0.026799088258575406,0.33333390951156616,1.7211988507454745,1,1,True
1,1.016209602355957,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,7,0.11351851851851852,0.11351851851851852,0.6227014652014653,0.7813727311746274,0.031141678204066218,0.48307531848549845,1.918291193065657,0.47435897435897434,0.5886438228654864,0.0,0.3333325684070587,1.4858983557390215,0.7985347985347986,0.8771504333746717,0.10899762089946086,0.9988425374031067,2.489007311131484,0.6369047619047619,0.7894804959463589,0.026296173731570643,0.3333375155925751,1.8657059437092811,1,1,True
1,1.0185751914978027,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,8,0.12111111111111111,0.12111111111111111,0.6336034798534799,0.7613882193877418,0.03292310605530436,0.4830718271434307,1.910986632439957,0.5009157509157509,0.598296234843491,0.0,0.3333289921283722,1.5158743114474245,0.8772893772893773,0.8720348304750332,0.10586339190949848,0.9988390803337097,2.4428120107503153,0.6254578754578755,0.7555046593214838,0.028031502449495628,0.3333337903022766,1.8444116796653536,1,1,True
1,0.980764627456665,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,9,0.12277777777777779,0.12277777777777778,0.5529807692307692,0.7613773671957103,0.0322965466872315,0.4897285532951355,1.8363832364088464,0.43864468864468864,0.6778900882844249,0.0,0.33333054184913635,1.5008933848868466,0.6996336996336996,0.8266630696221631,0.10899762089946086,0.9988408088684082,2.479040137009075,0.5517399267399268,0.7642093935412544,0.026519461302036588,0.3333355188369751,1.734441477438474,1,1,True
1,1.042018175125122,CBG_CBGW_IM,CaseBasedGenerator_CaseBasedGeneratorWrapper_ImprovementMeasure,10,0.12111111111111111,0.12111111111111111,0.6347802197802197,0.7710067530230131,0.03345018992901342,0.4431392478942871,1.8823764106265333,0.5137362637362637,0.5278197045339612,0.0,0.33332663774490356,1.4399009212599205,0.8232600732600732,0.8820826617549904,0.10899762089946086,0.9988368153572083,2.4310810115210355,0.625,0.7649265267225012,0.026986476573190213,0.3333313763141632,1.829569614321469,1,1,True
