run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.quick_fix
1,0:00:03.159873,3.1598734855651855,1,0.12296296296296295,0.12296296296296297,0.5644368131868132,0.7724916977815652,0.03326866188524528,0.4631079338490963,1.8333051067027202,0.391941391941392,0.6861226170333541,0.0,0.33333060145378113,1.439405722151608,0.7087912087912087,0.8564591862974645,0.10479618094420523,0.9988412261009216,2.2897549867998555,0.5828754578754578,0.7780719486525877,0.026947196788590068,0.33333519101142883,1.8018966903796292,1,1,True
1,0:00:01.742033,1.742032766342163,2,0.1290740740740741,0.12907407407407406,0.5213369963369964,0.74889744006283,0.03307549643836634,0.9089944161474705,2.212304348985663,0.3708791208791209,0.6503623685986478,0.0,0.33332502841949463,1.676005575307215,0.6712454212454213,0.8362758380031293,0.10479618094420523,0.9988424181938171,2.4896350680160824,0.5251831501831502,0.749498901810307,0.028765291470875757,0.9988376498222351,2.2739211390116063,1,1,True
1,0:00:01.533255,1.533254623413086,3,0.11722222222222221,0.11722222222222223,0.5484020146520145,0.7668525665079413,0.030979143503169427,0.8557546594738961,2.201988384137022,0.38827838827838823,0.6536836135426225,0.0,0.33332911133766174,1.696788671360366,0.7023809523809523,0.8500594920946651,0.10762799198637227,0.9988424181938171,2.5581736459073436,0.5462454212454213,0.7693858857679547,0.025485027463008403,0.9988377094268799,2.270924142495039,1,1,True
1,0:00:01.436000,1.4359996318817139,4,0.13518518518518519,0.13518518518518519,0.5511630036630036,0.7609116621835668,0.03483992501809154,0.45312806487083435,1.8000426557354963,0.41208791208791207,0.690534299242405,0.0,0.33333292603492737,1.456509479652145,0.6721611721611722,0.8498670238587793,0.10479618094420523,0.9988428950309753,2.2798355118820464,0.5608974358974359,0.7633722410850485,0.02934445704725449,0.33333784341812134,1.7793073120152436,1,1,True
1,0:00:01.863999,1.8639988899230957,5,0.12481481481481481,0.12481481481481481,0.6535439560439561,0.7740333828728061,0.03414276705922016,0.45311956986784935,1.9148396758438315,0.5064102564102564,0.6655696929139028,0.0,0.3333243429660797,1.5547443253222557,0.8113553113553114,0.8723332395210921,0.10479618094420523,0.9988350868225098,2.4562547535662507,0.6597985347985349,0.7749710128020564,0.029118882874398476,0.33332908153533936,1.8521370245265203,1,1,True
1,0:00:02.054015,2.0540149211883545,6,0.1259259259259259,0.1259259259259259,0.6496978021978022,0.8209631062153149,0.03440918887531087,0.4730878895521164,1.9781579868405441,0.5054945054945055,0.7461379592699091,0.0,0.33332762122154236,1.5981193179682105,0.7957875457875458,0.9000171188825459,0.10479618094420523,0.9988374710083008,2.4684712332397436,0.646062271062271,0.8156536694269965,0.029411057262373037,0.33333249390125275,1.92773845939815,1,1,True
1,0:00:01.829049,1.8290486335754395,7,0.12240740740740741,0.12240740740740741,0.531996336996337,0.7440526856652763,0.033708820115771546,0.869064964056015,2.1788228068334,0.38919413919413914,0.6566910965564005,0.0,0.3333240747451782,1.64529844771547,0.7133699633699634,0.8554597961394239,0.10762799198637227,0.9988434910774231,2.496710291451657,0.527014652014652,0.7431080534728743,0.02879639301327567,0.9988386034965515,2.233377357462321,1,1,True
1,0:00:01.485000,1.4850003719329834,8,0.12111111111111111,0.12111111111111111,0.6223031135531136,0.7721458016046749,0.03342410456356377,0.469763159006834,1.897636178728186,0.46153846153846156,0.6703586924135635,0.0,0.3333302438259125,1.5346774067685225,0.7673992673992673,0.877018347692551,0.10479618094420523,0.9988409876823425,2.3539125117318163,0.6236263736263736,0.7725841875201294,0.028137525761086347,0.33333520591259,1.829044716479185,1,1,True
1,0:00:01.791997,1.7919971942901611,9,0.11481481481481481,0.11481481481481481,0.6049450549450549,0.7955808344815081,0.030256229081408934,0.4730902534723282,1.9038723719803,0.478021978021978,0.6749213118986399,0.0,0.3333302438259125,1.5110095969125095,0.7838827838827839,0.8926573141526577,0.10479618094420523,0.9988408088684082,2.4294150546897626,0.5952380952380953,0.7922986648840675,0.025569280865664207,0.3333350569009781,1.8283094115462786,1,1,True
1,0:00:01.926999,1.9269993305206299,10,0.11703703703703702,0.11703703703703704,0.623191391941392,0.7987345794534404,0.031005168816270034,0.48639940917491914,1.9393305493860213,0.46794871794871795,0.7082272990417726,0.0,0.33332911133766174,1.5520029790440508,0.825091575091575,0.8905480989603373,0.10762799198637227,0.9988389015197754,2.4274376211143704,0.6263736263736264,0.7977715629879486,0.025185321478013882,0.3333342671394348,1.8731085605689763,1,1,True
