,num_instance,num_cycle,num_offspring,avg_offspring_fitness,num_survivors,avg_survivors_fitness,median_survivors_fitness,max_survivors_fitness,mut_num_o.1,mut_num_o.3,mut_num_o.2,mut_num_o.4,mut_num_o.0,mut_num_s.1,mut_num_s.0,mut_num_s.4,mut_num_s.2,mut_num_s.3
194,0,194,100,1.6444825799386689,5,1.693090035515191,1.6930900355151908,1.6930900355151908,21,22,19,15,23,3.0,1.0,1.0,,
195,0,195,100,1.6518618294754657,5,1.7021664512489039,1.7021664512489039,1.7021664512489039,25,23,17,21,14,1.0,2.0,,,2.0
196,0,196,100,1.6357028002382987,5,1.6988181619170628,1.6988181619170628,1.6988181619170628,21,25,17,22,15,,3.0,,2.0,
197,0,197,100,1.6255606187639922,5,1.693090035515191,1.6930900355151908,1.6930900355151908,16,20,24,22,18,,3.0,1.0,,1.0
198,0,198,100,1.6425460735048654,5,1.6988095105633867,1.698809510563387,1.698809510563387,23,25,21,19,12,3.0,,,1.0,1.0
199,0,199,100,1.6751759865479658,5,1.7200123911249094,1.7200123911249094,1.7200123911249094,17,23,25,12,23,,2.0,,1.0,2.0
200,0,200,100,1.6354130952003338,5,1.6962129188226782,1.6962129188226782,1.6962129188226782,14,24,19,22,21,,2.0,2.0,,1.0
201,0,201,100,1.6430523039838323,5,1.6971876937097932,1.6970769602007294,1.697630627746048,23,16,21,20,20,1.0,1.0,1.0,1.0,1.0
202,0,202,100,1.6340546076559712,5,1.700189594602771,1.700189594602771,1.700189594602771,19,15,26,20,20,,2.0,,2.0,1.0
203,0,203,100,1.651256527465436,5,1.7000996081756257,1.7000996081756257,1.7000996081756257,28,16,17,16,23,,2.0,1.0,1.0,1.0
204,0,204,100,1.6576229182510445,5,1.7016142663781626,1.7016142663781626,1.7016142663781626,18,26,17,14,25,,2.0,,3.0,
205,0,205,100,1.6558322787605295,5,1.7144314562328713,1.7144314562328713,1.7144314562328713,15,13,26,21,25,,4.0,1.0,,
206,0,206,100,1.6459470694908782,5,1.697630627746048,1.697630627746048,1.697630627746048,21,14,18,26,21,2.0,3.0,,,
207,0,207,100,1.65104428650801,5,1.697630627746048,1.697630627746048,1.697630627746048,23,19,15,29,14,1.0,2.0,,1.0,1.0
208,0,208,100,1.6323505609080333,5,1.7009061824447507,1.7009061824447507,1.7009061824447507,17,16,18,22,27,,5.0,,,
209,0,209,100,1.6630657487343443,5,1.7009343527801195,1.7009343527801195,1.7009343527801195,20,21,16,21,22,1.0,3.0,,1.0,
210,0,210,100,1.6605409961117972,5,1.698566649344248,1.6985666493442482,1.6985666493442482,19,25,18,22,16,2.0,2.0,1.0,,
211,0,211,100,1.6604019768145606,5,1.697630627746048,1.697630627746048,1.697630627746048,20,24,14,16,26,2.0,1.0,,,2.0
212,0,212,100,1.6516202838821896,5,1.7018672315693668,1.7018672315693668,1.7018672315693668,20,17,19,25,19,,2.0,1.0,,2.0
213,0,213,100,1.6455877296202337,5,1.702535584801963,1.7025355848019628,1.7025355848019628,22,17,22,22,17,1.0,,1.0,2.0,1.0
214,0,214,100,1.6298622843048451,5,1.697630627746048,1.697630627746048,1.697630627746048,20,23,14,21,22,1.0,3.0,,,1.0
215,0,215,100,1.6459458125788757,5,1.697630627746048,1.697630627746048,1.697630627746048,21,13,12,29,25,,2.0,2.0,1.0,
216,0,216,100,1.6375019979225822,5,1.7022037938467105,1.7022037938467105,1.7022037938467105,16,17,23,21,23,1.0,1.0,1.0,1.0,1.0
217,0,217,100,1.6556989303362395,5,1.6988859663853773,1.6988859663853773,1.6988859663853773,22,25,11,23,19,,3.0,1.0,,1.0
218,0,218,100,1.658511965922756,5,1.7008930820903927,1.700893082090393,1.700893082090393,21,25,17,16,21,2.0,3.0,,,
219,0,219,100,1.657546041858291,5,1.705937221849597,1.705937221849597,1.705937221849597,22,14,21,23,20,2.0,2.0,1.0,,
220,0,220,100,1.6427734167086263,5,1.698398568747848,1.698398568747848,1.698398568747848,25,17,19,28,11,3.0,1.0,1.0,,
221,0,221,100,1.6527768754328047,5,1.697630627746048,1.697630627746048,1.697630627746048,20,20,21,15,24,,3.0,,,2.0
222,0,222,100,1.6522401965457774,5,1.697630627746048,1.697630627746048,1.697630627746048,25,13,19,19,24,,1.0,2.0,1.0,1.0
223,0,223,100,1.6472685234897853,5,1.701516228390591,1.7015162283905907,1.7015162283905907,23,18,15,18,26,,1.0,,2.0,2.0
224,0,224,100,1.6497503420325494,5,1.6976627191197164,1.6976627191197164,1.6976627191197164,20,12,19,26,23,2.0,2.0,,1.0,
225,0,225,100,1.6468713250838014,5,1.697630627746048,1.697630627746048,1.697630627746048,16,20,20,20,24,1.0,1.0,,1.0,2.0
226,0,226,100,1.6445913030400334,5,1.697630627746048,1.697630627746048,1.697630627746048,14,16,27,22,21,3.0,1.0,,1.0,
227,0,227,100,1.6552842076580974,5,1.703150667707088,1.7031506677070878,1.7031506677070878,19,21,19,18,23,,2.0,1.0,1.0,1.0
228,0,228,100,1.6419842694356543,5,1.69778337326218,1.69778337326218,1.69778337326218,21,16,19,21,23,1.0,3.0,1.0,,
229,0,229,100,1.6378050330417062,5,1.697630627746048,1.697630627746048,1.697630627746048,17,19,24,17,23,1.0,1.0,1.0,1.0,1.0
230,0,230,100,1.6684213473683642,5,1.7138256322416558,1.7138256322416558,1.7138256322416558,21,22,16,17,24,,3.0,1.0,,1.0
231,0,231,100,1.6427888921315565,5,1.704780632605507,1.704780632605507,1.704780632605507,21,22,23,21,13,1.0,1.0,,,3.0
232,0,232,100,1.6474659592201206,5,1.70362100579026,1.7036210057902599,1.7036210057902599,16,21,14,26,23,1.0,2.0,,,2.0
233,0,233,100,1.6488182347283094,5,1.697630627746048,1.697630627746048,1.697630627746048,16,21,14,20,29,,2.0,1.0,,2.0
234,0,234,100,1.6517283118123054,5,1.7035336159078436,1.7035336159078436,1.7035336159078436,19,24,14,20,23,1.0,2.0,,2.0,
235,0,235,100,1.6410074252926075,5,1.697630627746048,1.697630627746048,1.697630627746048,17,21,20,24,18,,2.0,1.0,1.0,1.0
236,0,236,100,1.6440109755211603,5,1.697630627746048,1.697630627746048,1.697630627746048,23,18,22,18,19,,2.0,,,3.0
237,0,237,100,1.6397550025028225,5,1.698660976466655,1.698660976466655,1.698660976466655,23,18,25,17,17,1.0,1.0,,1.0,2.0
238,0,238,100,1.6552953282530114,5,1.697630627746048,1.697630627746048,1.697630627746048,16,16,21,23,24,1.0,1.0,1.0,1.0,1.0
239,0,239,100,1.6497857164701162,5,1.7016113398002264,1.7016113398002264,1.7016113398002264,19,32,20,16,13,2.0,3.0,,,
240,0,240,100,1.635981465762925,5,1.699301447706942,1.699301447706942,1.699301447706942,18,18,22,27,15,,1.0,1.0,1.0,2.0
241,0,241,100,1.6445202560037455,5,1.698348201185421,1.698348201185421,1.698348201185421,21,20,18,20,21,2.0,1.0,1.0,,1.0
242,0,242,100,1.6480435455621996,5,1.7003954975590563,1.7003954975590563,1.7003954975590563,22,18,14,21,25,,3.0,,,2.0
243,0,243,100,1.6533214238864744,5,1.7023814399888137,1.7023814399888137,1.7023814399888137,17,21,23,17,22,1.0,3.0,,,1.0
244,0,244,100,1.662648391820652,5,1.7005440461265864,1.7005440461265864,1.7005440461265864,21,18,19,20,22,1.0,,2.0,1.0,1.0
245,0,245,100,1.6704280544737709,5,1.7074081670029877,1.7074081670029875,1.7074081670029875,19,26,11,24,20,2.0,,,1.0,2.0
246,0,246,100,1.6506548998925632,5,1.697630627746048,1.697630627746048,1.697630627746048,14,22,23,15,26,2.0,1.0,2.0,,
247,0,247,100,1.6588150314036616,5,1.699422324426266,1.6994223244262658,1.6994223244262658,25,15,18,26,16,2.0,,2.0,1.0,
248,0,248,100,1.644176507624246,5,1.697630627746048,1.697630627746048,1.697630627746048,21,23,21,17,18,,4.0,,,1.0
249,0,249,100,1.6610968488847861,5,1.706156401453145,1.706156401453145,1.706156401453145,23,24,20,16,17,1.0,,2.0,,2.0
250,0,250,100,1.6577093611372251,5,1.7054972373349446,1.7054972373349446,1.7054972373349446,23,21,18,18,20,,,3.0,1.0,1.0
251,0,251,100,1.6381127595667835,5,1.697630627746048,1.697630627746048,1.697630627746048,18,18,15,33,16,2.0,,1.0,1.0,1.0
252,0,252,100,1.646001221335658,5,1.7031405190175648,1.7031405190175648,1.7031405190175648,19,21,20,17,23,,1.0,1.0,1.0,2.0
253,0,253,100,1.631348832943122,5,1.6988120793189285,1.6988120793189285,1.6988120793189285,17,22,27,17,17,,4.0,,1.0,
254,0,254,100,1.639241967537567,5,1.697630627746048,1.697630627746048,1.697630627746048,18,21,23,15,23,1.0,2.0,1.0,1.0,
255,0,255,100,1.6482047471237464,5,1.6976846088560027,1.697630627746048,1.6979005332958215,13,25,16,17,29,2.0,1.0,,1.0,1.0
256,0,256,100,1.656607070317916,5,1.7068608469144457,1.7068608469144457,1.7068608469144457,18,23,23,16,20,,2.0,1.0,,2.0
257,0,257,100,1.6605916867194008,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,28,21,18,15,18,,2.0,,1.0,2.0
258,0,258,100,1.6520134900136636,5,1.7034678186325158,1.703467818632516,1.703467818632516,16,23,18,27,16,1.0,1.0,,1.0,2.0
259,0,259,100,1.659922816296965,5,1.7120417709692226,1.7120950385445637,1.7120950385445637,16,21,18,21,24,4.0,,,,1.0
260,0,260,100,1.6251776053899982,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,17,25,19,21,18,1.0,2.0,,1.0,1.0
261,0,261,100,1.628588753233512,5,1.699895680517852,1.699895680517852,1.699895680517852,19,27,15,22,17,1.0,1.0,2.0,1.0,
262,0,262,100,1.6174711367314094,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,18,11,27,24,20,,1.0,1.0,2.0,1.0
263,0,263,100,1.6588831248901237,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,24,22,20,15,19,,1.0,1.0,1.0,2.0
264,0,264,100,1.6499281047821472,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,15,26,11,23,25,1.0,1.0,,,3.0
265,0,265,100,1.6379563125312597,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,17,15,21,19,28,1.0,2.0,,,2.0
266,0,266,100,1.6400286795860928,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,26,21,20,16,17,1.0,2.0,,,2.0
267,0,267,100,1.655520498962786,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,18,17,15,25,25,2.0,2.0,,,1.0
268,0,268,100,1.6439749531140457,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,24,12,20,22,22,3.0,1.0,,,1.0
269,0,269,100,1.6450792995473495,5,1.7013185993337863,1.7013185993337863,1.7013185993337863,25,23,24,13,15,1.0,1.0,1.0,1.0,1.0
270,0,270,100,1.639245018159146,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,18,27,18,17,20,2.0,,1.0,1.0,1.0
271,0,271,100,1.6398693859638669,5,1.702214171447061,1.702214171447061,1.702214171447061,18,20,24,17,21,1.0,1.0,,2.0,1.0
272,0,272,100,1.6475031810380125,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,23,19,17,22,19,,2.0,1.0,1.0,1.0
273,0,273,100,1.6496916835064643,5,1.7004961713623665,1.7004961713623665,1.7004961713623665,21,19,19,14,27,,2.0,,1.0,2.0
274,0,274,100,1.636247230882135,5,1.6979005332958217,1.6979005332958215,1.6979005332958215,20,13,27,23,17,,1.0,,3.0,1.0
275,0,275,100,1.638003125914569,5,1.6991286005120276,1.6991286005120276,1.6991286005120276,15,18,27,19,21,1.0,3.0,,1.0,
276,0,276,100,1.6540737806898858,5,1.708957307368813,1.7089758059347537,1.7089758059347537,19,16,19,26,20,4.0,,,1.0,
277,0,277,100,1.6364332930580914,5,1.699003217253092,1.698891455007244,1.6994502662364845,19,25,19,23,14,1.0,1.0,1.0,,2.0
278,0,278,100,1.6530093395141001,5,1.7051363359426113,1.7051363359426113,1.7051363359426113,18,23,20,19,20,2.0,1.0,,1.0,1.0
279,0,279,100,1.6598660839649535,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,22,20,13,23,22,1.0,2.0,,,2.0
280,0,280,100,1.6514475270295788,5,1.7086382556609123,1.7086382556609123,1.7086382556609123,17,24,21,16,22,1.0,3.0,,,1.0
281,0,281,100,1.6326259925303095,5,1.7020517527466013,1.702051752746601,1.702051752746601,17,19,21,26,17,,1.0,1.0,2.0,1.0
282,0,282,100,1.6447938866176457,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,18,18,16,22,26,,3.0,1.0,,1.0
283,0,283,100,1.6509149624764512,5,1.7026452443581668,1.7026452443581668,1.7026452443581668,20,20,21,18,21,,2.0,,1.0,2.0
284,0,284,100,1.6595266234006865,5,1.7037161753314454,1.7037161753314454,1.7037161753314454,20,23,22,17,18,1.0,,,3.0,1.0
285,0,285,100,1.6429049539296354,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,22,21,20,21,16,,3.0,,1.0,1.0
286,0,286,100,1.6421979021990358,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,24,18,24,14,20,1.0,2.0,1.0,,1.0
287,0,287,100,1.631722982365676,5,1.7079083652501867,1.707908365250187,1.707908365250187,23,11,28,17,21,,3.0,,2.0,
288,0,288,100,1.6537647793757446,5,1.708118545751843,1.708118545751843,1.708118545751843,19,18,23,25,15,1.0,1.0,1.0,2.0,
289,0,289,100,1.6330835590297923,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,14,18,25,23,20,1.0,2.0,,1.0,1.0
290,0,290,100,1.6725231731268833,5,1.7021633260617008,1.7021633260617008,1.7021633260617008,18,25,14,17,26,2.0,,,1.0,2.0
291,0,291,100,1.6483807969867446,5,1.7004435916608163,1.7004435916608163,1.7004435916608163,20,24,21,11,24,1.0,1.0,1.0,1.0,1.0
292,0,292,100,1.644943405519198,5,1.7030439586479358,1.7030439586479358,1.7030439586479358,17,21,16,22,24,,2.0,2.0,,1.0
293,0,293,100,1.6450727834736147,5,1.701695512294068,1.701695512294068,1.701695512294068,17,20,23,17,23,,2.0,,2.0,1.0
294,0,294,100,1.6645394330875558,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,18,26,17,21,18,2.0,2.0,1.0,,
295,0,295,100,1.6643089007341074,5,1.7114857611803846,1.7114857611803846,1.7114857611803846,20,21,22,22,15,1.0,2.0,2.0,,
296,0,296,100,1.6327417120060703,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,26,16,17,21,20,2.0,2.0,,1.0,
297,0,297,100,1.6445333780446467,5,1.705042983792601,1.705042983792601,1.705042983792601,22,17,25,24,12,1.0,2.0,2.0,,
298,0,298,100,1.6486673018243059,5,1.702033625241923,1.702033625241923,1.702033625241923,17,19,18,25,21,2.0,1.0,1.0,,1.0
299,0,299,100,1.6224188965481543,5,1.699174551190228,1.699174551190228,1.699174551190228,22,17,31,20,10,1.0,,1.0,1.0,2.0
300,0,300,100,1.6475201235422647,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,25,20,20,14,21,1.0,3.0,,,1.0
301,0,301,100,1.6421982663659085,5,1.706623917896962,1.706623917896962,1.706623917896962,18,22,24,21,15,1.0,1.0,1.0,1.0,1.0
302,0,302,100,1.6567319764551072,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,23,12,21,19,25,1.0,2.0,2.0,,
303,0,303,100,1.639116778173912,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,28,18,23,18,13,1.0,,,2.0,2.0
304,0,304,100,1.6494142230450533,5,1.7000999030942219,1.7000999030942219,1.7000999030942219,15,21,22,24,18,2.0,2.0,1.0,,
305,0,305,100,1.6522002984854922,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,16,19,20,20,25,,3.0,,1.0,1.0
306,0,306,100,1.6495084628579801,5,1.7029601254030713,1.7029601254030713,1.7029601254030713,24,20,22,19,15,2.0,,1.0,1.0,1.0
307,0,307,100,1.626854214322605,5,1.6984309393114472,1.6984309393114472,1.6984309393114472,24,18,24,20,14,2.0,1.0,,2.0,
308,0,308,100,1.6455592131848744,5,1.7038631922481215,1.7028052292527942,1.7080950442294314,15,19,27,19,20,,2.0,,2.0,1.0
309,0,309,100,1.6701487175496004,5,1.708387555696476,1.708387555696476,1.708387555696476,18,18,20,15,29,,2.0,,2.0,1.0
310,0,310,100,1.6482614856840307,5,1.7040500847684075,1.7040500847684075,1.7040500847684075,24,23,13,23,17,,2.0,1.0,,2.0
311,0,311,100,1.6302730009943402,5,1.7040500847684075,1.7040500847684075,1.7040500847684075,24,12,24,19,21,1.0,2.0,1.0,1.0,
312,0,312,100,1.655875873355162,5,1.7093335960651568,1.7089230988765887,1.7109755848194292,16,21,20,23,20,1.0,1.0,,1.0,2.0
313,0,313,100,1.6614644080721055,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,20,20,16,24,20,,4.0,1.0,,
314,0,314,100,1.664083290648422,5,1.7132796642538672,1.7132796642538672,1.7132796642538672,22,28,23,7,20,2.0,1.0,,,2.0
315,0,315,100,1.6465794767637536,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,15,18,17,22,28,2.0,1.0,1.0,1.0,
316,0,316,100,1.6555297121243684,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,24,14,16,19,27,1.0,3.0,,1.0,
317,0,317,100,1.64968331442751,5,1.7134868228055082,1.7134868228055082,1.7134868228055082,21,20,15,22,22,1.0,3.0,,,1.0
318,0,318,100,1.6659488640256779,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,25,17,13,25,20,,2.0,1.0,2.0,
319,0,319,100,1.6442264594375993,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,18,29,12,26,15,1.0,2.0,,1.0,1.0
320,0,320,100,1.6564923768202222,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,16,21,20,20,23,,4.0,1.0,,
321,0,321,100,1.637426722742483,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,28,12,20,21,19,,3.0,2.0,,
322,0,322,100,1.6566910823331211,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,25,15,14,18,28,1.0,2.0,,,2.0
323,0,323,100,1.659173527844793,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,14,25,25,20,16,2.0,,,,3.0
324,0,324,100,1.656738181903127,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,21,15,19,16,29,1.0,3.0,,1.0,
325,0,325,100,1.6575523676107609,5,1.7109820844655281,1.7109820844655281,1.7109820844655281,20,20,20,21,19,,1.0,,3.0,1.0
326,0,326,100,1.671156658808879,5,1.7263335839980773,1.7263335839980773,1.7263335839980773,25,16,20,17,22,,2.0,2.0,1.0,
327,0,327,100,1.655175931864723,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,20,13,25,19,23,,2.0,,1.0,2.0
328,0,328,100,1.6458623352864916,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,19,18,14,26,23,,3.0,1.0,,1.0
329,0,329,100,1.6432606841026132,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,18,22,20,26,14,2.0,1.0,,,2.0
330,0,330,100,1.657887536937368,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,14,19,31,18,18,1.0,1.0,,2.0,1.0
331,0,331,100,1.6436274076469584,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,15,14,19,32,20,1.0,1.0,1.0,2.0,
332,0,332,100,1.6559895933702804,5,1.7191302617173587,1.7191302617173587,1.7191302617173587,21,18,21,23,17,1.0,2.0,,1.0,1.0
333,0,333,100,1.663800534944217,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,22,14,17,22,25,1.0,1.0,,2.0,1.0
334,0,334,100,1.6492172006627177,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,19,27,16,20,18,2.0,,,1.0,2.0
335,0,335,100,1.6565034706473813,5,1.7223458930585447,1.7223458930585447,1.7223458930585447,21,19,19,21,20,1.0,2.0,,,2.0
336,0,336,100,1.6399247206904832,5,1.7151512826531108,1.7151512826531108,1.7151512826531108,25,18,20,20,17,,2.0,,1.0,2.0
337,0,337,100,1.6552258073700352,5,1.7167491530916656,1.7167491530916656,1.7167491530916656,21,22,14,24,19,,3.0,1.0,,1.0
338,0,338,100,1.6408046781675498,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,19,15,26,19,21,,3.0,,2.0,
339,0,339,100,1.6332324871533792,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,10,18,25,29,18,1.0,2.0,,1.0,1.0
340,0,340,100,1.656116977406127,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,21,21,23,17,18,2.0,1.0,,1.0,1.0
341,0,341,100,1.6524045058476557,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,25,18,20,17,20,,2.0,,1.0,2.0
342,0,342,100,1.6510934771310335,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,19,18,20,20,23,1.0,2.0,,2.0,
343,0,343,100,1.65175054884162,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,20,19,16,23,22,3.0,1.0,1.0,,
344,0,344,100,1.6539249589752136,5,1.712204198723676,1.712204198723676,1.712204198723676,21,19,16,22,22,1.0,1.0,1.0,1.0,1.0
345,0,345,100,1.6374196882191305,5,1.7109755848194292,1.7109755848194292,1.7109755848194292,14,19,27,24,16,1.0,2.0,2.0,,
346,0,346,100,1.6403932246377653,5,1.7115546201015643,1.7109755848194292,1.7138707612301043,20,23,23,15,19,2.0,1.0,,,2.0
347,0,347,100,1.6487523842616343,5,1.7138707612301043,1.7138707612301043,1.7138707612301043,14,22,23,15,26,,4.0,,1.0,
348,0,348,100,1.6513095810534433,5,1.7099016919616443,1.7099016919616443,1.7099016919616443,17,17,20,23,23,,4.0,,,1.0
349,0,349,100,1.651017327366419,5,1.7036347233475695,1.7036347233475695,1.7036347233475695,22,22,14,25,17,1.0,1.0,,,3.0
350,0,350,100,1.6590404930437779,5,1.7066749271075423,1.7066749271075423,1.7066749271075423,22,16,19,17,26,,3.0,1.0,,1.0
351,0,351,100,1.6429555712227049,5,1.7068350432455062,1.7068350432455062,1.7068350432455062,24,15,17,25,19,1.0,3.0,,1.0,
352,0,352,100,1.6322164026528663,5,1.7179388894246128,1.7179388894246128,1.7179388894246128,19,17,36,12,16,1.0,3.0,,,1.0
353,0,353,100,1.6503266915538148,5,1.7107067199637416,1.7107067199637416,1.7107067199637416,19,18,19,21,23,2.0,1.0,1.0,1.0,
354,0,354,100,1.648230788725269,5,1.713788258524259,1.713788258524259,1.713788258524259,17,21,26,13,23,2.0,1.0,,,2.0
355,0,355,100,1.663170845764788,5,1.714592943726195,1.7145929437261953,1.7145929437261953,19,21,21,16,23,,4.0,,1.0,
356,0,356,100,1.6424841206882759,5,1.707123497717273,1.707123497717273,1.707123497717273,21,19,22,14,24,,4.0,,,1.0
357,0,357,100,1.6331941892208397,5,1.705208152666954,1.705208152666954,1.705208152666954,14,23,22,19,22,,4.0,,,1.0
358,0,358,100,1.6447241228769145,5,1.7069455308759518,1.706945530875952,1.706945530875952,17,14,28,18,23,,2.0,1.0,2.0,
359,0,359,100,1.633304488996792,5,1.7042886951420484,1.7042886951420486,1.7042886951420486,19,20,20,21,20,,2.0,,2.0,1.0
360,0,360,100,1.6403755105555513,5,1.7063859929343852,1.7063859929343852,1.7063859929343852,24,14,22,17,23,1.0,1.0,2.0,1.0,
361,0,361,100,1.6411707206812813,5,1.709943782865104,1.709943782865104,1.709943782865104,17,24,21,19,19,,3.0,,1.0,1.0
362,0,362,100,1.6626726389482918,5,1.7091390860053324,1.7091390860053322,1.7091390860053322,18,23,28,10,21,2.0,1.0,,1.0,1.0
363,0,363,100,1.6764545605873056,5,1.7190502355886281,1.7190502355886281,1.7190502355886281,21,27,15,17,20,,1.0,1.0,1.0,2.0
364,0,364,100,1.66497128897127,5,1.7233642818322683,1.7233642818322683,1.7233642818322683,21,19,17,19,24,,4.0,,1.0,
365,0,365,100,1.6367504282515224,5,1.7041635216556947,1.7041635216556947,1.7041635216556947,17,14,25,23,21,1.0,1.0,,1.0,2.0
366,0,366,100,1.6605609633747458,5,1.7023204676146233,1.7023204676146233,1.7023204676146233,22,15,17,21,25,2.0,1.0,1.0,1.0,
367,0,367,100,1.6541198379829156,5,1.7202974997803033,1.7202974997803033,1.7202974997803033,18,23,16,21,22,,1.0,1.0,1.0,2.0
368,0,368,100,1.6449971492590272,5,1.709543586666809,1.709543586666809,1.709543586666809,21,13,21,18,27,1.0,2.0,,,2.0
369,0,369,100,1.6553940843130714,5,1.7084354362934087,1.7084354362934087,1.7084354362934087,21,17,22,22,18,1.0,2.0,,1.0,1.0
370,0,370,100,1.636760535791148,5,1.6977962881642796,1.6977962881642794,1.6977962881642794,18,23,13,23,23,1.0,2.0,,,2.0
371,0,371,100,1.6719666353863616,5,1.7134635914578205,1.7134635914578205,1.7134635914578205,21,16,17,18,28,,4.0,,1.0,
372,0,372,100,1.6399654846968468,5,1.7060294925074733,1.7060294925074733,1.7060294925074733,24,12,21,20,23,2.0,1.0,,1.0,1.0
373,0,373,100,1.6534344876775158,5,1.7136515577103713,1.713651557710371,1.713651557710371,26,20,12,23,19,,3.0,,1.0,1.0
374,0,374,100,1.6646372308895991,5,1.7183490323000785,1.7183490323000787,1.7183490323000787,23,21,13,23,20,2.0,,,1.0,2.0
375,0,375,100,1.653492080847397,5,1.7096812237168861,1.7096812237168864,1.7096812237168864,28,21,14,13,24,,2.0,,1.0,2.0
376,0,376,100,1.6465023345525696,5,1.7073915750324051,1.7073915750324051,1.7073915750324051,20,24,15,20,21,1.0,2.0,1.0,1.0,
377,0,377,100,1.6530690336342824,5,1.7126036260270037,1.712603626027004,1.712603626027004,19,18,14,32,17,1.0,2.0,1.0,1.0,
378,0,378,100,1.636320515163166,5,1.7077593455037459,1.7077593455037459,1.7077593455037459,22,24,20,19,15,1.0,2.0,,1.0,1.0
379,0,379,100,1.651520456879139,5,1.7104081910585838,1.7104081910585838,1.7104081910585838,13,19,17,23,28,,4.0,,1.0,
380,0,380,100,1.6423429916709071,5,1.7040888913559034,1.7040888913559034,1.7040888913559034,27,23,25,16,9,2.0,,1.0,,2.0
381,0,381,100,1.645471041381298,5,1.7155671927392213,1.7155671927392213,1.7155671927392213,22,16,25,22,15,1.0,,1.0,2.0,1.0
382,0,382,100,1.6492343514677401,5,1.7089796706851434,1.7089796706851434,1.7089796706851434,22,21,25,16,16,2.0,2.0,1.0,,
383,0,383,100,1.6592723625972992,5,1.7072270011715314,1.7072270011715314,1.7072270011715314,29,16,22,21,12,2.0,,1.0,1.0,1.0
384,0,384,100,1.641805026661436,5,1.7126942872858835,1.7126942872858832,1.7126942872858832,17,19,27,16,21,1.0,3.0,,1.0,
385,0,385,100,1.6347733815892695,5,1.6994139434705204,1.6994139434705202,1.6994139434705202,19,22,19,20,20,,1.0,1.0,3.0,
386,0,386,100,1.6635449769715211,5,1.7092267713988876,1.7092267713988873,1.7092267713988873,22,20,13,24,21,1.0,2.0,,1.0,1.0
387,0,387,100,1.6483299123379385,5,1.711799864655148,1.711799864655148,1.711799864655148,20,25,18,15,22,3.0,,1.0,1.0,
388,0,388,100,1.6378086051269265,5,1.7059851806618247,1.7059851806618247,1.7059851806618247,15,12,20,16,37,,4.0,,1.0,
389,0,389,100,1.6451918757400037,5,1.6968067374826572,1.696806737482657,1.696806737482657,22,29,16,15,18,2.0,1.0,,2.0,
390,0,390,100,1.64078551316286,5,1.7097692340483133,1.709769234048313,1.709769234048313,16,17,18,28,21,,3.0,,2.0,
391,0,391,100,1.6389384714772959,5,1.7031739143060534,1.7031739143060534,1.7031739143060534,21,13,19,25,22,3.0,,1.0,1.0,
