run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.mutator.p_transp,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.4385185185185185,0.43851851851851853,0.5709432234432233,0.6488734736129845,0.013876453589088223,0.6241821260253588,1.857875276670655,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7445054945054945,0.7676847548098018,0.38140848091337853,0.7684955596923828,2.180589713311724,0.5673076923076923,0.6509749488774648,4.4265788109762065e-12,0.608914852142334,1.860567675610789,0.24333333333333335,0.0,1,1,1,200,100,200,200,300,0.31868131868131866,0.2857142857142857,0.3956043956043956,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.17
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.42361111111111116,0.4236111111111111,0.5722870879120879,0.6524579236718199,0.012139982192134588,0.6438578685373068,1.8807428623133495,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7445054945054945,0.7676847548098018,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5686813186813187,0.6548938438622999,1.2441371075045524e-10,0.7266400158405304,1.8838517371456598,0.22,0.0,2,1,2,300,100,200,200,400,0.38028169014084506,0.352112676056338,0.2676056338028169,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.22
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.41651851851851845,0.4165185185185185,0.5751208791208792,0.6556333203588156,0.010231818370419607,0.6551197808384895,1.8961057986886038,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7445054945054945,0.7707204306803918,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5728021978021978,0.6573768155981429,1.1379861028131942e-09,0.7600218653678894,1.9001595321889284,0.208,0.0,3,1,3,400,100,200,200,500,0.43010752688172044,0.3763440860215054,0.1935483870967742,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.15
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.40481481481481474,0.4048148148148148,0.5745741758241758,0.6561132120534303,0.008822446356821428,0.6660457062224547,1.905555540456882,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7445054945054945,0.7707204306803918,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5686813186813187,0.6561322179658649,3.0482602860480328e-09,0.7639102339744568,1.9089627702605454,0.18833333333333332,0.0,4,1,4,500,100,200,200,600,0.32989690721649484,0.3711340206185567,0.29896907216494845,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.17
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.39846560846560847,0.39846560846560847,0.5763304552590267,0.6567988351962357,0.007658649764207419,0.6724426950301443,1.9132306352496142,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7445054945054945,0.7707204306803918,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5714285714285714,0.6555065641440319,8.855254191878726e-09,0.7650551795959473,1.9173529104623706,0.17714285714285713,0.0,5,1,5,600,100,200,200,700,0.425,0.3,0.275,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.22
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.3902777777777778,0.3902777777777778,0.5778262362637362,0.6572272027370525,0.006782156002033443,0.6778929871693253,1.9197285821721473,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7637362637362637,0.7707204306803918,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5741758241758241,0.6571227823803072,2.0066435584346734e-08,0.7664003372192383,1.9221144958367327,0.1675,0.0,6,1,6,700,100,200,200,800,0.3611111111111111,0.4166666666666667,0.2222222222222222,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.21
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.3863374485596708,0.3863374485596708,0.5787179487179487,0.6572969349814689,0.006102914801519479,0.6799964686565929,1.92211426715753,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7637362637362637,0.7707204306803918,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5755494505494505,0.657418998730618,2.2105776059236486e-08,0.7661522328853607,1.9235567340179762,0.16777777777777778,0.0,7,1,7,800,100,200,200,900,0.3673469387755102,0.42857142857142855,0.20408163265306123,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.18
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.3867407407407408,0.3867407407407407,0.5788763736263736,0.6588744227880572,0.005985429284495012,0.6833252258002758,1.9270614514992017,0.4285714285714286,0.5079827590668484,5.99520433297586e-15,0.284609317779541,1.445394858282331,0.7637362637362637,0.7757491904011438,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5741758241758241,0.6582969026606633,4.151479271702285e-08,0.7664358615875244,1.9270140847641897,0.162,0.0,8,1,8,900,100,200,200,1000,0.37254901960784315,0.4215686274509804,0.20588235294117646,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.19
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.3641111111111111,0.3641111111111111,0.5833241758241757,0.6623070993852898,0.005711136250631529,0.7016374581158161,1.9529798695759133,0.46703296703296704,0.5183261949639493,5.99520433297586e-15,0.33170101046562195,1.8130312709667622,0.7637362637362637,0.7757491904011438,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5769230769230769,0.6606749037932318,1.20441841335911e-07,0.7676236033439636,1.9398850416648918,0.146,0.0,9,1,9,1000,100,200,200,1000,0.37777777777777777,0.37777777777777777,0.24444444444444444,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.21
1,52.66200590133667,ES_EGW_CBI_RWS_OPC_SBM_BBR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_RouletteWheelSelector_OnePointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,1,0.35996296296296293,0.359962962962963,0.5902857142857142,0.6671387920247728,0.004813614768422336,0.7044824061393737,1.9667205272182833,0.4697802197802198,0.5667789565091286,5.99520433297586e-15,0.45230913162231445,1.8733181408960382,0.7637362637362637,0.7757491904011438,0.38140848091337853,0.7684974670410156,2.180589713311724,0.5879120879120879,0.6642564343948719,9.56467973694636e-08,0.7676236033439636,1.9520348897290467,0.141,0.0,10,1,10,1000,100,200,200,1000,0.38823529411764707,0.38823529411764707,0.2235294117647059,0.0,26,100,1000,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,SamplingBasedMutator,,0.01,0.01,0.01,0.01,BestBreedRecombiner,,0.2
