run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE
1,0:01:14.943944,74.94394397735596,1,0.1445679012345679,0.1445679012345679,0.5135286935286936,0.714030716817493,0.014950581361952786,0.9525291774670283,2.195039169175168,0.38827838827838823,0.6042952114769485,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5054945054945055,0.7114365975458627,0.0,0.999193012714386,2.2197198069022366,1,1,1,200,100,200,200,300,0.0021759259259259258,0.0031018518518518517,0.0002777777777777778,0.002962962962962963,0.9914814814814815
1,0:01:14.943944,74.94394397735596,1,0.15814814814814812,0.15814814814814815,0.514915293040293,0.7148090284343812,0.013042593436175486,0.9641867071390152,2.206953622049865,0.38827838827838823,0.6042952114769485,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5091575091575091,0.7136016189377485,0.0,0.9991929531097412,2.224946580494331,2,1,2,300,100,200,200,400,0.0025,0.002777777777777778,0.0006018518518518519,0.0025,0.9916203703703703
1,0:01:14.943944,74.94394397735596,1,0.16851851851851854,0.1685185185185185,0.5174194139194138,0.7054351660512231,0.011740419921992032,0.971171611070633,2.205766610963262,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5141941391941391,0.7043208475021175,0.0,0.9991929531097412,2.2162106209102337,3,1,3,400,100,200,200,500,0.004814814814814815,0.001990740740740741,0.000787037037037037,0.003425925925925926,0.9889814814814815
1,0:01:14.943944,74.94394397735596,1,0.17302469135802467,0.1730246913580247,0.5187103174603175,0.7017556651518853,0.01029274769232773,0.9758381187915802,2.2065968490961105,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.516025641025641,0.6996254025939874,0.0,0.9991928935050964,2.2114620044700004,4,1,4,500,100,200,200,600,0.0017592592592592592,0.003148148148148148,0.0005555555555555556,0.0038888888888888888,0.9906481481481482
1,0:01:14.943944,74.94394397735596,1,0.17783068783068784,0.17783068783068784,0.5200680272108843,0.7056702249438188,0.009516866904552347,0.9791681050402777,2.214423224099533,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5183150183150182,0.7064013599998441,0.0,0.9991920590400696,2.2224491503978125,5,1,5,600,100,200,200,700,0.0038888888888888888,0.0031944444444444446,0.0005555555555555556,0.002361111111111111,0.99
1,0:01:14.943944,74.94394397735596,1,0.18125,0.18125,0.5218211996336996,0.7078782407511807,0.00869607339084689,0.9816598105430603,2.2200553243187873,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.521062271062271,0.709704059470357,0.0,0.9991919696331024,2.2269980380385173,6,1,6,700,100,200,200,800,0.002685185185185185,0.0030555555555555557,0.0008796296296296296,0.002916666666666667,0.990462962962963
1,0:01:14.943944,74.94394397735596,1,0.18349606558727802,0.18349606558727805,0.5226798599991036,0.7040177268984366,0.0080022105122474,0.983583739655169,2.2182835370649565,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5219780219780219,0.7052240304233378,0.0,0.9991772174835205,2.2243219948767736,7,1,7,800,100,200,200,899,0.0022685185185185187,0.0030092592592592593,0.0006481481481481481,0.0033333333333333335,0.9907407407407407
1,0:01:14.943944,74.94394397735596,1,0.18603788974159344,0.18603788974159344,0.5241386074719407,0.7027966670823936,0.007695262696980089,0.9851376601048298,2.2197681973561445,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5238095238095238,0.7024881453503005,0.0,0.9991653561592102,2.2244979520299912,8,1,8,899,100,200,200,999,0.0018055555555555555,0.0031944444444444446,0.0005555555555555556,0.0030092592592592593,0.9914351851851851
1,0:01:14.943944,74.94394397735596,1,0.19003808175782697,0.190038081757827,0.5262284727707839,0.7055201379271853,0.007235404281120116,0.9863943183172607,2.2253783332963497,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5256410256410257,0.7072409530920147,0.0,0.9991653561592102,2.2288273991635643,9,1,9,999,100,200,200,1099,0.003981481481481482,0.0017592592592592592,0.0006481481481481481,0.003425925925925926,0.9901851851851852
1,0:01:14.943944,74.94394397735596,1,0.19337101905909243,0.19337101905909246,0.5274771100459172,0.7075776772255198,0.00670232230683428,0.9874551654160272,2.2292122749942984,0.38827838827838823,0.602767757374935,0.0,0.3332862854003906,1.6407873076044521,0.6785714285714286,0.8093255632567697,0.09940735645464321,0.9991931915283203,2.4802563883274473,0.5265567765567766,0.7100256107063315,0.0,0.9991650581359863,2.2331753687386686,10,1,10,1099,100,200,200,1199,0.0025462962962962965,0.0024537037037037036,0.0007407407407407407,0.0031944444444444446,0.9910648148148148
