run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.34608187134502916,0.3460818713450292,0.5511586658955079,0.6860332946714851,0.006644809108774204,0.9693510052483333,2.2131877749241005,0.36721611721611724,0.5403518801016688,0.0,0.005937337875366211,1.178485530046172,0.6804029304029304,0.757323974471012,0.053737231178105575,0.9988433718681335,2.4263274782341457,0.5494505494505495,0.6874967094563935,0.0,0.9988358616828918,2.23168863837688,0.04105263157894737,0.0,1,1,1,500,200,400,400,950,0.31743327654741627,0.43668370244179444,0.24588302101078932,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.4110370370370371,0.41103703703703703,0.5874413919413919,0.7110318198429495,0.009762569971980477,0.9984080305695534,2.3066438123258752,0.5375457875457875,0.6736193037247193,0.0,0.9721646308898926,2.237588716153917,0.6611721611721612,0.7640660948123232,0.053737231178105575,0.9988433718681335,2.4263274782341457,0.5847069597069596,0.7095104627343323,0.007775357092107123,0.9988373816013336,2.2976205479044616,0.0,0.0,2,1,2,950,200,400,400,1000,0.317342073897497,0.41507747318235994,0.26758045292014304,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.4190740740740741,0.4190740740740741,0.6122124542124542,0.7222320981855593,0.015783104792200936,0.9987066920399665,2.348934349230181,0.5723443223443223,0.6902185130064242,0.0,0.9790441989898682,2.2977307905907853,0.6611721611721612,0.7640660948123232,0.053737231178105575,0.9988428950309753,2.4263274782341457,0.6117216117216118,0.7215255067129025,0.016305740296543948,0.9988384246826172,2.34641290979441,0.0,0.0,3,1,3,1000,200,400,400,1000,0.30028985507246375,0.40695652173913044,0.2927536231884058,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.42551851851851846,0.4255185185185185,0.6276153846153847,0.7312305760751928,0.019938059828184546,0.9988150379061699,2.377599058424932,0.6062271062271063,0.709841002780907,0.0,0.9897964596748352,2.34641290979441,0.6611721611721612,0.7640660948123232,0.053737231178105575,0.9988425374031067,2.4263274782341457,0.6236263736263736,0.7289731829777176,0.01799371667402046,0.9988389015197754,2.3763228963713896,0.0,0.0,4,1,4,1000,200,400,400,1000,0.27450399763103345,0.4065738821439147,0.31892212022505184,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.48,0.48,0.6372326007326007,0.7365112679628012,0.02546012015144661,0.9988180850744247,2.398022073921273,0.6208791208791209,0.7180096845657817,0.0,0.9897964596748352,2.3763228963713896,0.6611721611721612,0.7640660948123232,0.053737231178105575,0.9988418221473694,2.4263274782341457,0.6373626373626374,0.7354906926979037,0.02036818047076326,0.9988386631011963,2.395989457335882,0.0,0.0,5,1,5,1000,200,400,400,1000,0.27665965755482125,0.3902072694502854,0.33313307299489336,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.4675925925925926,0.4675925925925926,0.6424935897435897,0.7424488262393124,0.02767843506463962,0.9988355518579483,2.41145640290549,0.6208791208791209,0.7280004866668128,0.0,0.9986751079559326,2.395989457335882,0.6611721611721612,0.7688683413390721,0.053737231178105575,0.9988398551940918,2.4263274782341457,0.6456043956043955,0.7453137094786374,0.023045689412946067,0.9988386034965515,2.4186594781050195,0.0,0.0,6,1,6,1000,200,400,400,1000,0.2778607708395578,0.3997609799820735,0.3223782491783687,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.4548148148148148,0.45481481481481484,0.6449010989010988,0.7490402049301369,0.02943907279622348,0.9988375782966614,2.422217954924121,0.6208791208791209,0.7415634727727076,0.01969134019137442,0.9988353848457336,2.4186594781050195,0.6611721611721612,0.7551060422521789,0.053737231178105575,0.9988394379615784,2.4263274782341457,0.652014652014652,0.7454787579331742,0.023045689412946067,0.9988386034965515,2.4246207613193933,0.0,0.0,7,1,7,1000,200,400,400,1000,0.29502026635784595,0.4409380428488709,0.26404169079328316,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.38933333333333325,0.3893333333333333,0.6564835164835165,0.7484972683461969,0.021674804834548474,0.9988390107154846,2.425494600379746,0.652014652014652,0.7415634727727076,0.02036818047076326,0.9988386034965515,2.4246207613193933,0.6611721611721612,0.7551060422521789,0.023045689412946067,0.9988394379615784,2.4263274782341457,0.652014652014652,0.7551060422521789,0.02036818047076326,0.9988386034965515,2.4263274782341457,0.0,0.0,8,1,8,1000,200,400,400,1000,0.30646616541353383,0.41984962406015036,0.2736842105263158,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.4074074074074074,0.4074074074074074,0.652014652014652,0.7551060422521789,0.02036818047076327,0.9988386034965515,2.426327478234145,0.652014652014652,0.7551060422521789,0.02036818047076326,0.9988386034965515,2.4263274782341457,0.652014652014652,0.7551060422521789,0.02036818047076326,0.9988386034965515,2.4263274782341457,0.652014652014652,0.7551060422521789,0.02036818047076326,0.9988386034965515,2.4263274782341457,0.0,0.0,9,1,9,1000,200,400,400,1000,0.3047765793528505,0.4271186440677966,0.26810477657935283,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
1,50.57403349876404,ES_EGW_SBI_ES_OPC_SBM_FSR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_SamplingBasedInitiator_ElitismSelector_OnePointCrosser_SamplingBasedMutator_FittestSurvivorRecombiner_ImprovementMeasure,1,0.4074074074074074,0.4074074074074074,0.652014652014652,0.7551156001996642,0.02036818047076327,0.9988386034965515,2.4263370361816303,0.652014652014652,0.7551060422521789,0.02036818047076326,0.9988386034965515,2.4263274782341457,0.652014652014652,0.7646639897375408,0.02036818047076326,0.9988386034965515,2.4358854257195075,0.652014652014652,0.7551060422521789,0.02036818047076326,0.9988386034965515,2.4263274782341457,0.0,0.0,10,1,10,1000,200,400,400,1000,0.3169158604514805,0.4072119613016711,0.27587217824684845,35,200,1000,SamplingBasedInitiator,ElitismSelector,OnePointCrosser,,SamplingBasedMutator,0.1,0.14,0.21,0.23,FittestSurvivorRecombiner,,0.0
