run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE
1,0:01:21.773912,81.77391195297241,1,0.36086419753086424,0.3608641975308642,0.5132081807081808,0.6475536943437115,0.025213675896479732,0.9496037537356218,2.135579304683994,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5155677655677655,0.6510515731343873,0.0,0.999193012714386,2.1665841102530803,1,1,1,200,100,200,200,300,0.004074074074074074,0.001990740740740741,0.0015277777777777779,0.0028703703703703703,0.989537037037037
1,0:01:21.773912,81.77391195297241,1,0.38342592592592595,0.38342592592592595,0.5181845238095237,0.649416717501375,0.021963071732230693,0.9611726166680455,2.150736929711175,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5206043956043955,0.6510799396070719,0.0,0.999193012714386,2.173980440391338,2,1,2,300,100,200,200,400,0.0018055555555555555,0.0023148148148148147,0.00125,0.0032407407407407406,0.9913888888888889
1,0:01:21.773912,81.77391195297241,1,0.3911111111111111,0.39111111111111113,0.5183956043956043,0.6508123715293384,0.019363911279213223,0.9687343819439411,2.1573062691480973,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5183150183150182,0.6524828135967504,0.0,0.999193012714386,2.173538055774599,3,1,3,400,100,200,200,500,0.0028703703703703703,0.0019444444444444444,0.0014351851851851852,0.0030555555555555557,0.9906944444444444
1,0:01:21.773912,81.77391195297241,1,0.4009876543209877,0.40098765432098765,0.5207799145299146,0.6519303006328512,0.017186254812332977,0.9738059406727553,2.1637024106478537,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5219780219780219,0.6525808481885651,0.0,0.999193012714386,2.1750604812456573,4,1,4,500,100,200,200,600,0.002777777777777778,0.001851851851851852,0.002037037037037037,0.005,0.9883333333333333
1,0:01:21.773912,81.77391195297241,1,0.4066666666666666,0.4066666666666667,0.52294610151753,0.6526080193048797,0.0153526924857294,0.9774294987108026,2.168336312018942,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5238095238095238,0.6531103737368578,0.0,0.999193012714386,2.1778489007275104,5,1,5,600,100,200,200,700,0.002037037037037037,0.0025925925925925925,0.0014351851851851852,0.0036574074074074074,0.9902777777777778
1,0:01:21.773912,81.77391195297241,1,0.4133796296296296,0.41337962962962965,0.523602335164835,0.6545034580815936,0.013954150426152332,0.9801413251645863,2.1722012688371675,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5242673992673993,0.6551712623675061,0.0,0.999193012714386,2.17972394974261,6,1,6,700,100,200,200,800,0.003287037037037037,0.0010648148148148149,0.0020833333333333333,0.0025925925925925925,0.9909722222222223
1,0:01:21.773912,81.77391195297241,1,0.4196707818930041,0.4196707818930041,0.5244851444851445,0.6558169252567627,0.012727786833465784,0.9822522582113743,2.1752821147867474,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5247252747252747,0.6567183129594377,0.0,0.999193012714386,2.180520104058047,7,1,7,800,100,200,200,900,0.0022685185185185187,0.0025925925925925925,0.001990740740740741,0.003611111111111111,0.989537037037037
1,0:01:21.773912,81.77391195297241,1,0.4254074074074074,0.4254074074074074,0.5255979853479853,0.6571259049301111,0.011988695701652003,0.9839446997195482,2.178657285699297,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5256410256410257,0.6581487515378834,0.0,0.999193012714386,2.184993129972577,8,1,8,900,100,200,200,1000,0.0027314814814814814,0.0020833333333333333,0.0013425925925925925,0.0025462962962962965,0.9912962962962963
1,0:01:21.773912,81.77391195297241,1,0.4333333333333333,0.43333333333333335,0.5264935064935065,0.6571854695267444,0.011797936821215748,0.9853288938917897,2.180805806733256,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5265567765567766,0.6579872649128435,0.0,0.999193012714386,2.1861667339566813,9,1,9,1000,100,200,200,1100,0.0018981481481481482,0.0014814814814814814,0.0017592592592592592,0.0028703703703703703,0.9919907407407408
1,0:01:21.773912,81.77391195297241,1,0.43734567901234567,0.43734567901234567,0.5271619352869353,0.657231158583928,0.011462882031600893,0.9864832251891493,2.1823392010916134,0.3507326007326007,0.5336164946750017,0.0,0.17623309791088104,1.241377965678054,0.6272893772893773,0.7281060923415654,0.28912814891117977,0.9991931915283203,2.5454274080886767,0.5274725274725275,0.657871571573991,0.0,0.999193012714386,2.186618722108621,10,1,10,1100,100,200,200,1200,0.002361111111111111,0.002777777777777778,0.001574074074074074,0.0033333333333333335,0.9899537037037037
